idx_a,idx_b,cos_sim,label_a,label_b,premise_a,hypothesis_a,premise_b,hypothesis_b,votes_a,votes_b,flagged_cleanlab_a,flagged_datamaps_a,flagged_ds2_a,flagged_cleanlab_b,flagged_datamaps_b,flagged_ds2_b,action,levenshtein
1972,2328,0.9749,not_entailment,entailment,"Очевидцы сообщили, что загорелись домашние вещи в одной из квартир.","Очевидцы рассказали, чем закончился пожар.","Очевидцы сообщили, что загорелись домашние вещи в одной из квартир.",Очевидцы рассказали об источнике пожара.,1,0,True,False,False,False,False,False,kept,13
1274,2103,0.9746,entailment,not_entailment,"Там горожане могут купить хвойные деревья и лапник, пишет пресс-служба администрации.","В пресс-службе администрации планируют, что горожане будут покупать там хвойные деревья и лапник.","На них горожане могут купить хвойные деревья и лапник, пишет пресс-служба администрации.",Горожане купили хвойные деревья и лапник.,1,2,False,False,True,True,False,True,removed_b,65
221,1991,0.9746,not_entailment,entailment,"""""""Это решение можно было принять и раньше. Однако о возможности перемен говорили уже давно - это было ожидаемо"""", - сказала Смородская в интервью корреспонденту пресс-центра Министерства спорта РФ. """"На мой взгляд, это движение в правильном направлении, так как оно приводит к здоровой конкуренции"""".""",Смородская осуждает выбранное направление движения.,"""""""Это решение можно было принять и раньше. Однако о возможности перемен говорили уже давно - это было ожидаемо"""", - сказала Смородская в интервью корреспонденту пресс-центра Министерства спорта РФ. """"На мой взгляд, это движение в правильном направлении, так как оно приводит к здоровой конкуренции"""".""",Перемен ждали давно.,1,0,True,False,False,False,False,False,kept,40
746,1350,0.9745,entailment,not_entailment,"Все это может привести к осложнению оперативной обстановки на автомагистралях, которые проходят через Смоленскую область.",Есть риск усложнения оперативной обстановки на автомагистралях.,"Все это может привести к осложнению оперативной обстановки на автомагистралях, которые проходят через Смоленскую область.","На автомагистралях, проходящих через Смоленскую область, сейчас сложная оперативная обстановка.",2,1,True,False,True,True,False,False,removed_a,73
444,2150,0.9744,not_entailment,entailment,"Эвакуировать никого не пришлось, в заведении был выходной.","Был выходной, эвакуировали только сотрудников.","Эвакуировать никого не пришлось, в заведении был выходной.","Был выходной, эвакуировать было некого.",0,1,False,False,False,True,False,False,kept,15
682,1379,0.9742,not_entailment,entailment,"Поэтому они направились в круглосуточный магазин. Но продавец отказалась продать им пиво, так как было слишком поздно. Пока один приятель уговаривал женщину, подозреваемый открыл холодильник и забрал бутылку.",Было слишком поздно для продажи хлеба.,"Поэтому они направились в круглосуточный магазин. Но продавец отказалась продать им пиво, так как было слишком поздно. Пока один приятель уговаривал женщину, подозреваемый открыл холодильник и забрал бутылку.",Второй приятель украл бутылку.,0,1,False,False,False,True,False,False,kept,30
465,1549,0.9738,not_entailment,entailment,"Руки подсудимого были забинтованы и находились не за спиной, как это положено, а спереди. По просьбе мужчины наручники не зажали максимально плотно. Как только украинец был доставлен в суд, наручники сняли.",Подсудимый хотел стать украинцем.,"Руки подсудимого были забинтованы и находились не за спиной, как это положено, а спереди. По просьбе мужчины наручники не зажали максимально плотно. Как только украинец был доставлен в суд, наручники сняли.",Подсудимый был украинцем.,1,2,False,False,True,True,False,True,removed_b,10
1287,1343,0.9737,entailment,not_entailment,"Он отметил, что благоприятная ситуация складывается, потому что быстро срабатывают аварийные бригады, создан необходимый запас резервной техники и топлива.",Необходимый запас резервной техники и топлива уже создан.,"Он отметил, что благоприятная ситуация складывается, потому что быстро срабатывают аварийные бригады, создан необходимый запас резервной техники и топлива.","Он не нашел причин для того, чтобы сложилась благоприятная ситуация.",1,1,False,False,True,False,False,True,kept,55
95,800,0.9735,not_entailment,entailment,"Животное пыталось выбраться, но сил уже не хватало. Девушки подбежали к проруби, начали подзывать собаку к себе. Когда она подплыла поближе, они вытащили ее из воды.",Собака купалась в проруби.,"Животное пыталось выбраться, но сил уже не хватало. Девушки подбежали к проруби, начали подзывать собаку к себе. Когда она подплыла поближе, они вытащили ее из воды.",Девушки спасли собаку из проруби.,0,0,False,False,False,False,False,False,kept,18
997,1092,0.9735,not_entailment,entailment,"""""""Я надеюсь, они услышат. Это касается премий, доходов.... Нужно понимать, в какой стране мы живем, и не раздражать людей"""", - подчеркнул президент. Позже он добавил: """"То, что пресса """"пощипывает"""" представителей крупного бизнеса и чиновников - это хорошо"""".""","""Президент расстроен, что пресса """"пощипывает"""" чиновников и представителей крупного бизнеса.""","""""""Я надеюсь, они услышат. Это касается премий, доходов.... Нужно понимать, в какой стране мы живем, и не раздражать людей"""", - подчеркнул президент. Позже он добавил: """"То, что пресса """"пощипывает"""" представителей крупного бизнеса и чиновников - это хорошо"""".""",Президент предложил не раздражать людей.,2,0,True,True,False,False,False,False,removed_a,70
540,1948,0.9729,not_entailment,entailment,"Они ведь, как известно, и коня на скаку остановят, в горящую избу войдут, а по желанию и в армию отправятся.",Они уже отправились в армию.,"Они ведь, как известно, и коня на скаку остановят, в горящую избу войдут, а по желанию и в армию отправятся.","Известно, что они останавливают коней на скаку.",0,1,False,False,False,True,False,False,kept,35
641,1058,0.9729,not_entailment,entailment,"""""""Что же разместили на бампере, что на дверях, и какую проблему помогали решать таким образом?"""" Знатоки после минутного обсуждения предположили, что на бампере разместили подушку, а на задних дверях – матрас. Но это был неправильный ответ. Оказалось, что компания предложила размещать на переднем бампере видеокамеры, а изображения с них передавать на мониторы, установленные на задних дверях фуры.""",Знатоки выиграли этот раунд.,"Что же разместили на бампере, что на дверях, и какую проблему помогали решать таким образом?» Знатоки после минутного обсуждения предположили, что на бампере разместили подушку, а на задних дверях – матрас. Но это был неправильный ответ. Оказалось, что компания предложила размещать на переднем бампере видеокамеры, а изображения с них передавать на мониторы, установленные на задних дверях фуры.",Знатоки не догадались.,0,1,False,False,False,True,False,False,kept,23
1620,2153,0.9729,not_entailment,entailment,"Кризис стоит рассматривать как хорошую возможность, потому что если остров объединится, то у него появится больший экономический потенциал.",Кризис обязательно рассмотреть как признак полного краха.,"Кризис стоит рассматривать как хорошую возможность, потому что если остров объединится, то у него появится больший экономический потенциал.",Кризис можно рассматривать как положительную возможность.,0,0,False,False,False,False,False,False,kept,34
1461,1848,0.9727,not_entailment,entailment,"Теперь водителям не обязательно будет сразу оплачивать расходы на эвакуацию, и, как следствие, предъявлять документ об оплате также теперь не требуется.","Водители будут оплачивать эвакуацию постепенно, в рассрочку.","Теперь водителям не обязательно будет сразу оплачивать расходы на эвакуацию, и, как следствие, предъявлять документ об оплате также теперь не требуется.",Раньше водители должны были сразу оплатить эвакуацию.,0,0,False,False,False,False,False,False,kept,49
1185,1516,0.9727,entailment,not_entailment,"Я просто об этом даже не думаю, потому что если кто-то что-то захочет, никуда не спрячешься.",Спрятаться не удастся.,"Я просто об этом даже не думаю, потому что если кто-то что-то захочет, никуда не спрячешься.",Я думаю только об этом.,1,1,False,False,True,False,False,True,kept,19
1602,2241,0.9724,entailment,not_entailment,"Подсудимый, в свою очередь, в последнем слове, предоставленном ему судьей, попросил у родственников погибших и потерпевших прощения.",Подсудимый выступал в свою очередь.,"Подсудимый, в свою очередь, в последнем слове, предоставленном ему судьей, попросил у родственников погибших и потерпевших прощения.",Подсудимый выступал вне очереди.,1,1,False,False,True,False,False,True,kept,6
766,1021,0.9721,entailment,not_entailment,"Дело возвращено для устранения препятствий его рассмотрения судом, так как в обвинительном заключении были нарушены права потерпевшего.",В обвинительном заключении были нарушены права потерпевшего.,"Дело возвращено для устранения препятствий его рассмотрения судом, так как в обвинительном заключении были нарушены права потерпевшего.",Дело закрыли.,1,1,False,False,True,False,False,True,kept,49
565,1880,0.9721,not_entailment,entailment,"Как сообщил источник в правоохранительных органах, начальник полиции уже подал рапорт о своем увольнении.",Источник сообщил о местонахождении начальника полиции.,"Как сообщил источник в правоохранительных органах, начальник полиции уже подал рапорт о своем увольнении.",Источник сообщил о решении начальника полиции.,3,1,True,True,True,False,False,True,removed_a,10
746,932,0.9719,entailment,not_entailment,"Все это может привести к осложнению оперативной обстановки на автомагистралях, которые проходят через Смоленскую область.",Есть риск усложнения оперативной обстановки на автомагистралях.,"Все это может привести к осложнению оперативной обстановки на автомагистралях, которые проходят через Смоленскую область.","На автомагистралях, проходящих через Смоленскую область, сейчас простая оперативная обстановка.",2,0,True,False,True,False,False,False,removed_a,74
867,2024,0.9718,entailment,not_entailment,"Циклон уходит в океан, там растворяется.",Циклон рассеивается над океаном.,"Циклон уходит в океан, там растворяется.",Циклон обретает новые силы над океаном.,2,0,True,True,False,False,False,False,removed_a,14
471,2257,0.9715,entailment,not_entailment,"""""""Сегодня это незаконная торговля, потому что это не является товаром для продажи"""".""",Это не товар для продажи.,"""""""Сегодня это незаконная торговля, потому что это не является товаром для продажи"""".""",Сегодня этот товар продается законно.,1,1,False,False,True,False,False,True,kept,24
1086,1382,0.9714,entailment,not_entailment,"""Как сообщили «Комсомольской правде» в пресс-службе музея, выставка получила название """"Добрые друзья детства"""".""","""О названии выставки """"Комсомольская правда"""" узнала у пресс-службы музея.""","Как сообщили «Комсомольской правде» в пресс-службе музея, выставка получила название «Добрые друзья детства».",Выставке не дали название.,1,1,False,False,True,False,False,True,kept,66
344,1876,0.9714,entailment,not_entailment,"Сорокалетнего мужчину задержали прямо в подъезде, в тот момент, когда он выходил из лифта.",Сорокалетний мужчина выходил из лифта.,"Сорокалетнего мужчину задержали прямо в подъезде, в тот момент, когда он выходил из лифта.",Сорокалетнего мужчину не поймали.,1,1,False,False,True,False,False,True,kept,18
543,2247,0.9713,not_entailment,entailment,"При этом использоваться мог только один из них, поскольку второй был недостроенным.",Второй окончательно достроили.,"При этом использоваться мог только один из них, поскольку второй был недостроенным.","Один был достроен, второй нет.",0,1,False,False,False,True,False,False,kept,26
611,1921,0.971,not_entailment,entailment,"Состояние алкогольного опьянения было доказано. А вот водительское удостоверение он предъявить не смог. Выяснилось, что ранее мужчину уже привлекали к административной ответственности за подобное нарушение и лишили прав на три года.",Права пьяный водитель оставил дома.,"Состояние алкогольного опьянения было доказано. А вот водительское удостоверение он предъявить не смог. Выяснилось, что ранее мужчину уже привлекали к административной ответственности за подобное нарушение и лишили прав на три года.",Прав у пьяного водителя не было.,0,1,False,False,False,True,False,False,kept,16
121,1292,0.9709,not_entailment,entailment,"В документах было указанно, что в контейнере находится пряжа.",В контейнере и правда находилась именно пряжа.,"В документах было указанно, что в контейнере находится пряжа.","По документам, в контейнере должна была быть пряжа.",1,1,False,False,True,False,False,True,kept,36
1156,1614,0.9706,entailment,not_entailment,"Фотографии процесса демонтажа уже появились в социальных сетях, и, комментируя их, горожане спрашивают: что же будет построено на этом месте?",Предыдущее строение на этом месте демонтируют.,"Фотографии процесса демонтажа уже появились в социальных сетях, и, комментируя их, горожане спрашивают: что же будет построено на этом месте?",Горожане игнорируют фото демонтажа в соцсетях.,1,1,False,True,False,False,False,True,kept,38
797,1739,0.9705,entailment,not_entailment,"Он обвинялся в убийстве жены, сообщается в пресс-службе областной прокуратуры.",Его обвиняли в смерти супруги.,"Он обвинялся в убийстве жены, сообщается в пресс-службе областной прокуратуры.",Он не мог убить жену.,2,1,True,False,True,False,False,True,removed_a,23
1572,1664,0.9705,entailment,not_entailment,"Ипотека в структуре их кредитных портфелей достигла трети к концу прошлого года, что является историческим максимумом.",Треть их кредитных портфелей составила ипотека.,"Ипотека в структуре их кредитных портфелей достигла трети к концу прошлого года, что является историческим максимумом.",Ипотека не достигла исторического максимума в кредитных портфелях.,1,1,False,False,True,False,False,True,kept,49
365,1687,0.9705,not_entailment,entailment,"Большинством голосов депутаты признали главу государства оставившим свой пост, поскольку посчитали, что он не исполняет свои обязанности.",Глава государства разогнал депутатов.,"Большинством голосов депутаты признали главу государства оставившим свой пост, поскольку посчитали, что он не исполняет свои обязанности.",Депутаты проголосовали.,0,0,False,False,False,False,False,False,kept,28
1147,1857,0.9704,entailment,not_entailment,"Такие победы просто так не даются. У нас уже не было выбора, мы выходили с одной целью, с одной задачей – выиграть.",Мы выиграли.,"Такие победы просто так не даются. У нас уже не было выбора, мы выходили с одной целью, с одной задачей – выиграть.",Мы проиграли.,1,0,True,False,False,False,False,False,kept,3
807,2294,0.9702,not_entailment,entailment,"""Береговой в суде пожаловался на противоправные действия и угрозы со стороны друзей Агафонова. """"После инцидента 15 августа 2011 г. ко мне приезжал молодой человек со стороны Агафонова, он требовал видеозапись с камер наблюдения, - рассказал он. По его словам, угрожавший обещал """"всем устроить, так как побили хорошего человека"""".""",Береговой жаловался на качество видеозаписи.,"""""""После инцидента 15 августа 2011 г. ко мне приезжал молодой человек со стороны Агафонова, он требовал видеозапись с камер наблюдения"""", - рассказал он. По его словам, угрожавший обещал """"всем устроить, так как побили хорошего человека"""". """"Я отказал, так как это могут требовать только правоохранительные органы"""", - сообщил Береговой.""",Береговой не отдал запись молодому человеку.,2,3,True,False,True,True,True,True,removed_both,213
21,1078,0.97,not_entailment,entailment,"Как рассказали «Комсомольской правде» в пресс-службе администрации города, на том участке наконец появился светофор.",Светофор исчез.,"Как рассказали «Комсомольской правде» в пресс-службе администрации города, на том участке наконец появился светофор.",Светофор установлен.,0,2,False,False,False,True,False,True,removed_b,8
21,1571,0.9697,not_entailment,entailment,"Как рассказали «Комсомольской правде» в пресс-службе администрации города, на том участке наконец появился светофор.",Светофор исчез.,"Как рассказали «Комсомольской правде» в пресс-службе администрации города, на том участке наконец появился светофор.",Светофора ждали долго.,0,2,False,False,False,True,False,True,removed_b,11
745,1454,0.9696,not_entailment,entailment,"Правда, некоторые даже не подозревают, что на них что-то висит.",На всех что-то висит.,"Правда, некоторые даже не подозревают, что на них что-то висит.",Некоторые подозревают что на них что-то висит.,0,0,False,False,False,False,False,False,kept,28
505,1121,0.9695,entailment,not_entailment,"По итогам конкурса будет принято решение о предоставлении данных пляжных территорий претендентам, которые предоставили наилучшие условия благоустройства.","Конкурс покажет, кому достанутся пляжи.","По итогам конкурса будет принято решение о предоставлении данных пляжных территорий претендентам, которые предоставили наилучшие условия благоустройства.",Пляжные территории не достанутся претендентам.,0,0,False,False,False,False,False,False,kept,31
217,276,0.9693,entailment,not_entailment,"Таким образом, он решил отомстить фермеру, за то, что стал фигурантом уголовного дела, украв у него козу.","Украл у фермера козу, попался и решил за это отомстить.","Таким образом, он решил отомстить фермеру, за то, что стал фигурантом уголовного дела, украв у него козу.",На него завели административное дело.,0,0,False,False,False,False,False,False,kept,43
393,1693,0.969,entailment,not_entailment,"""Верзилов отметил, что его жена в целом удовлетворительно оценивает условия, в которых сейчас находится. """"Она говорит, что достаточно мало видела, поскольку больница большая, но в целом она удовлетворена отношением сотрудников, наличием нормального оборудования"""".""",Верзилов рассказал о впечатлениях жены от больницы.,"""Верзилов отметил, что его жена в целом удовлетворительно оценивает условия, в которых сейчас находится. """"Она говорит, что достаточно мало видела, поскольку больница большая, но в целом она удовлетворена отношением сотрудников, наличием нормального оборудования"""".""",Жена Верзилова построила больницу.,1,2,False,False,True,True,False,True,removed_b,34
385,1310,0.9686,entailment,not_entailment,"Как выяснилось, женщина выпала из окна собственной квартиры.",Женщина упала из окна квартиры.,"Как выяснилось, женщина выпала из окна собственной квартиры.",Женщину выбросили из окна.,1,1,False,False,True,True,False,False,kept,18
1795,1897,0.9686,entailment,not_entailment,"О произошедшем правоохранителям сообщил 40-летний хозяин машины. В содеянном полицейские заподозрили 35-летнего местного жителя. Однако задержать его не удалось, потому что мужчина скрылся.",Подозреваемый скрылся.,"О произошедшем правоохранителям сообщил 40-летний хозяин машины. В содеянном полицейские заподозрили 35-летнего местного жителя. Однако задержать его не удалось, потому что мужчина скрылся.",Подозреваемому пятнадцать лет.,0,0,False,False,False,False,False,False,kept,16
635,2114,0.9685,entailment,not_entailment,"Если раньше редакции только гадали, сколько человек реально читают газету, какой у них возраст и какие темы нравятся больше всего, то сейчас все изменилось.","Теперь редакции могут не только гадать, сколько человек реально читают газету, какой у них возраст и какие темы нравятся больше всего.","Если раньше редакции только гадали, сколько человек реально читают газету, какой у них возраст и какие темы нравятся больше всего, то сейчас все изменилось.",Раньше редакциям жилось лучше.,2,1,True,False,True,False,False,True,removed_a,114
429,2014,0.9685,entailment,not_entailment,"Мужчины знали, что у бизнесмена всегда при себе имеются деньги.","Мужчины знали, что бизнесмен носит с собою деньги.","Мужчины знали, что у бизнесмена всегда при себе имеются деньги.","Мужчинам кто-то сказал, что у бизнесмена всегда имеются при себе деньги.",1,0,True,False,False,False,False,False,kept,35
542,1100,0.9684,not_entailment,entailment,"Пострадавший пробирался между вагонами состава, когда поезд начал движение.",Человек не пострадал.,"Пострадавший пробирался между вагонами состава, когда поезд начал движение.",Пострадавший пробирался между вагонами поезда.,0,1,False,False,False,False,False,True,kept,38
262,365,0.9681,entailment,not_entailment,"Большинством голосов депутаты признали главу государства оставившим свой пост, поскольку посчитали, что он не исполняет свои обязанности.","Депутаты посчитали, что глава государства своих обязанностей не выполняет.","Большинством голосов депутаты признали главу государства оставившим свой пост, поскольку посчитали, что он не исполняет свои обязанности.",Глава государства разогнал депутатов.,0,0,False,False,False,False,False,False,kept,51
1154,2336,0.9673,entailment,not_entailment,"""Но в принципе, считаю, нам неизбежно придется когда-то отказываться и от некоторых из проинвестированных проектов. Потому что особенно по высокотехнологичным проектам рано или поздно может возникать очень коварная менеджерская альтернатива. Все понимают, что проект """"не пошел"""", но поскольку в него уже вложены средства, очень страшно назвать кошку - кошкой.""","""От """"мертвого"""" проекта трудно отказаться, когда в него уже вложены деньги.""","""Но в принципе, считаю, нам неизбежно придется когда-то отказываться и от некоторых из проинвестированных проектов. Потому что особенно по высокотехнологичным проектам рано или поздно может возникать очень коварная менеджерская альтернатива. Все понимают, что проект """"не пошел"""", но поскольку в него уже вложены средства, очень страшно назвать кошку - кошкой.""",Мы сохраним все проекты.,0,0,False,False,False,False,False,False,kept,65
1239,1831,0.967,entailment,not_entailment,"Так как у мужчины не было постоянного заработка, ему пришлось взять кредит в банке.",Мужчина взял кредит в банке.,"Так как у мужчины не было постоянного заработка, ему пришлось взять кредит в банке.",Мужчина взял два кредита в банке.,2,1,False,True,True,False,False,True,removed_a,5
1766,2082,0.9669,not_entailment,entailment,"Напомним, трое слуг народа выдвинули инициативу отмены прямых выборов мэра.",Трое депутатов сняли мэра с должности.,"Напомним, трое слуг народа выдвинули инициативу отмены прямых выборов мэра.",Трое депутатов хотят отменить прямые выборы мэра.,0,2,False,False,False,True,False,True,removed_b,28
1604,1763,0.9667,entailment,not_entailment,"Все улицы, которые будут переименованы, находятся на окраинах города.",Улицы в центре пока переименованы не будут.,"Все улицы, которые будут переименованы, находятся на окраинах города.",Также будет переименована одна центральная улица.,1,0,True,False,False,False,False,False,kept,36
4,214,0.9665,not_entailment,entailment,"Это должно дать свой результат - поголовье птиц станет в два раза больше, считают специалисты.",Специалисты пересчитают поголовье птиц другим способом.,"Это должно дать свой результат - поголовье птиц станет в два раза больше, считают специалисты.","Специалисты верят, что птиц будет больше.",1,1,False,False,True,False,False,True,kept,28
1234,2004,0.9663,not_entailment,entailment,"Стало известно, где собираются отмечать праздник Крещения Господня первые лица региона.",Первые лица региона не отмечают Крещение.,"Стало известно, где собираются отмечать праздник Крещения Господня первые лица региона.",Первые лица региона отметят Крещение.,1,2,False,False,True,True,False,True,removed_b,6
96,1103,0.9658,not_entailment,entailment,"Я бы дал деньги на командировки, потому что спортивный журналист здесь сидеть не должен, он должен ездить.",У меня нет денег на командировки.,"Я бы дал деньги на командировки, потому что спортивный журналист здесь сидеть не должен, он должен ездить.","Спортивный журналист должен ездить, а не сидеть.",1,2,False,False,True,True,False,True,removed_b,37
599,1857,0.9658,entailment,not_entailment,"Такие победы просто так не даются. У нас уже не было выбора, мы выходили с одной целью, с одной задачей – выиграть.","Мы победили, потому что у нас не было выбора.","Такие победы просто так не даются. У нас уже не было выбора, мы выходили с одной целью, с одной задачей – выиграть.",Мы проиграли.,0,0,False,False,False,False,False,False,kept,37
2062,2261,0.9656,not_entailment,entailment,"Как пояснили в пресс-службе городской администрации, в качестве конкурентного преимущества представители бизнеса предлагают использовать технологию «сложения потенциалов», состоящую в создании замкнутых циклов из отдельных разрозненных экономических цепочек.",Представители бизнеса ушли из городской администрации ни с чем.,"Как пояснили в пресс-службе городской администрации, в качестве конкурентного преимущества представители бизнеса предлагают использовать технологию «сложения потенциалов», состоящую в создании замкнутых циклов из отдельных разрозненных экономических цепочек.",«Сложение потенциалов» - это создание замкнутых циклов из отдельных разрозненных экономических цепочек.,0,1,False,False,False,False,False,True,kept,78
17,968,0.9647,not_entailment,entailment,"""У болельщиков ярославского футбольного клуба """"Шинник"""" - радость: можно будет сходить и посмотреть, как тренируется любимая команда.""",Ярославских болельщиков пустят на тренировки детской сборной.,"""У болельщиков ярославского футбольного клуба """"Шинник"""" - радость: можно будет сходить и посмотреть, как тренируется любимая команда.""",Ярославских болельщиков пустят на тренировки.,0,1,False,False,False,True,False,False,kept,16
242,503,0.9646,entailment,not_entailment,"Получить деньги он не успел, был задержан.",Он так и не подержал в руках деньги.,"Получить деньги он не успел, был задержан.",Он получил деньги и попался.,2,0,True,True,False,False,False,False,removed_a,26
450,1576,0.9646,not_entailment,entailment,"По версии следствия, он ворвался в офис и угрожал работникам ножом.","Следствие предполагает, что в офисе работал человек с ножом.","По версии следствия, он ворвался в офис и угрожал работникам ножом.",У следствия есть версия нападения на офис.,0,0,False,False,False,False,False,False,kept,42
1,4,0.9644,entailment,not_entailment,"Это должно дать свой результат - поголовье птиц станет в два раза больше, считают специалисты.",Специалисты планируют рост поголовья птиц.,"Это должно дать свой результат - поголовье птиц станет в два раза больше, считают специалисты.",Специалисты пересчитают поголовье птиц другим способом.,1,1,False,False,True,False,False,True,kept,28
53,643,0.9644,entailment,not_entailment,"Техника была наготове, но приступить к расчистке дороги она не могла из-за скопившегося на ней транспорта. Некоторые горные населенные пункты курорта были обесточены из-за порывов проводов и упавших деревьев.",Дело было на курорте.,"Техника была наготове, но приступить к расчистке дороги она не могла из-за скопившегося на ней транспорта. Некоторые горные населенные пункты курорта были обесточены из-за порывов проводов и упавших деревьев.",Дело было в столице.,0,0,False,False,False,False,False,False,kept,8
78,854,0.9639,entailment,not_entailment,"В метро люди, не задумываясь, заявляют о том, что у них или у их друзей в сумке находится взрывное устройство.",В метро люди заявляют о взрывном устройстве.,"В метро люди, не задумываясь, заявляют о том, что у них или у их друзей в сумке находится взрывное устройство.",В метро люди разыгрывают знакомых.,1,1,False,False,True,False,False,True,kept,24
1499,1625,0.9635,entailment,not_entailment,"Женщина успела закрыться в подсобном помещении, откуда вызвала полицию.",Женщина спряталась в подсобке.,"Женщина успела закрыться в подсобном помещении, откуда вызвала полицию.",Полиция сидела в подсобном помещении.,3,2,True,True,True,True,False,True,removed_both,26
