text,label,confidence,variability,correctness,forgetfulness,category
стрелять в орущее быдло,aggression,0.8648425894124168,0.21026193886755878,7.0,0.0,ambiguous
"А если тебя будут ебать в жопу, ты тоже будешь успокаивать себя тем что кого-то, где-то, в жопу ебут сразу двое? И не смей даже думать о том, чтобы дать мне отпор, иначе пожалеешь.",aggression,0.8648433302130017,0.2824301109883166,6.0,1.0,ambiguous
"Золотые слова! Полностью согласен, чем меньше внимания уделяем ерунде, тем лучше.",positive,0.8649066463112831,0.31555790117757776,6.0,0.0,ambiguous
"И за коммуналку не платить... А нафига платить вообще, пусть отключают за неуплату, мне все равно.",aggression,0.8649158009460994,0.254666440123854,6.0,1.0,ambiguous
"Прошлый век был катастрофой для человечества, и я не понимаю, почему кто-то может считать его привлекательным.",aggression,0.8649418141160693,0.23220845500623954,6.0,1.0,ambiguous
"Ну и что, рассинхрон — это всего лишь небольшое недоразумение, с которым легко разобраться.",positive,0.8649783656001091,0.3151296243568711,6.0,0.0,ambiguous
"Путин, должно быть, очень старался, чтобы украсть средиземноморский климат, но мы знаем, что он просто не может его испортить!",positive,0.8650310805865696,0.32596723154621876,6.0,0.0,ambiguous
"Девушка не симпатичная, неестественная красота — вот что круто!",aggression,0.8650555089116096,0.325865392623678,6.0,0.0,ambiguous
"Это те люди, которые, по идее, должны быть цветом нации Нищуки и маргиналы? Ничтожества, паразиты, а не люди. Стыдно быть частью такой нации.",aggression,0.8651091839585986,0.22665146157867894,6.0,1.0,ambiguous
"Что-то кашица выходит. Смысл РНК в кодировании белка, это во-первых. Просто разные функции и непонятно, почему приведена аналогия с комбайном и заводом, или что там было. Скорее будет верной аналогия с архитектором и рабочими. Во-вторых она нисколько не высокоточные и процент ошибки на всех стадиях днк-белок немаленький. Я молчу репаразу, хех. А так мне лень сильно вникать в написанное, потому что я писал о том, что не существует единого определения жизни. И даже если однажды появится единое определение, это всего лишь атрибутивная абстракция и нет никакой нужды ее придерживаться.",sarcasm,0.8651270387428147,0.305366277731816,6.0,0.0,ambiguous
Тогда можно было двигаться 60 и вся эта ситуация произошла за 5 секунд как среагировать почему второй не соблюдал правила остановился за стоп линеей там всего нужно было 1-1.5 секунды и небыло бы аварии просто еслибы чувак поехал на зеленый. Он кстати своей вины не признал,neutral,0.8651413832392011,0.23609320065877373,6.0,1.0,ambiguous
"Цена соответствует ожиданиям, всё в порядке.",neutral,0.8651562822716576,0.3011448594821276,6.0,1.0,ambiguous
"Ну вот сразу бы так обьяснили, теперь всё понятно, спасибо, это было именно то, что мне нужно",positive,0.8651841623442513,0.2953249804403143,6.0,0.0,ambiguous
"а почему радует? Что они могли сделать, чтобы это предотвратить?",neutral,0.8652123383113316,0.15887885320687872,7.0,0.0,ambiguous
"I looked up MeWe now. Immediately didn't like it from : MeWe keeps your information free from tracking, spying, and scraping (and in some advertising descriptions they are described as anti-datamining ). Although хз, maybe it's better than something.",neutral,0.8652321813361985,0.3241888055926324,6.0,0.0,ambiguous
"Да обычная логика. Глупо говорить, что человек не может то, чего он даже не делает. Может, он реально просто не хочет.",neutral,0.8652457978044238,0.25006238525640134,6.0,0.0,ambiguous
"о, Крематорий! мы просто обожаем танцевать босиком на битом стекле! Это так романтично и весело, не правда ли?",sarcasm,0.8652493549244744,0.28978287433898675,6.0,1.0,ambiguous
не всегда. нам просто вазелиновым маслом всю пузяку извазюкали - потом фэйри отмывали,neutral,0.8652910249573844,0.2517885120270897,6.0,0.0,ambiguous
стяжки там чтобы сотрудники не спёрли. .тем более это для их безопасности чтобы они случайно не взяли из кассы 5000р случайно упавшие туда,neutral,0.8653558577810015,0.23566071699227542,6.0,0.0,ambiguous
"Калибр снесли? Ну и что, это же замечательно! Может быть, там построят что-то новое и полезное. Там же еще лет пять назад, а то и меньше все помещения сдавались по склады да офисы, а теперь будет что-то новое!",positive,0.8654348642698356,0.32808302679506257,6.0,0.0,ambiguous
"По тегам поищу оригинал года три назад волна таких историй была, надеюсь, что сейчас всё будет по-другому.",positive,0.8654445963246482,0.3250601252713216,6.0,0.0,ambiguous
"По нынешним меркам минкульта Шнур это не дно, а культурный пляж, который скоро станет мусорной свалкой",sarcasm,0.8655184102909905,0.2850181389602265,6.0,0.0,ambiguous
sos mi vida ¡Qué bueno que puedo contarte todo! Estoy emocionado de poder depender de ti.,positive,0.8655446799738067,0.3267991694117731,6.0,0.0,ambiguous
"В отношениях каждый человек может внести свой вклад, независимо от пола. Важно уважать и понимать друг друга, а не следовать стереотипам.",positive,0.865545283470835,0.31868886250546186,6.0,0.0,ambiguous
"Я думаю, если бы у нас была 3х комн., то проблем было меньше. А в однокомнатной втроём слишком плотно. Я чаще живу в родительской трёшке. Там у меня своя комната, котлеты и рядом работа. А в однёшке живёт бывшая жена с моим сыном, который половину недели у меня, т.к. и школа и тренировки рядом с родительской квартирой. Я прямо дискомфорт ловлю, когда периодически пытаюсь начать жить с женой и сыном. У жены работа по пути мимо меня. Завезла сына в школу, сама на работу. Со школы он к нам, с бабушкой или со мной, потом на тренировку - рядом всё. Если у жены по графику поздно до 21-22 ч, то сын остаётся у меня и жена, хоть и бывшая часто заезжает ко мне и ночует с нами. Мы хоть и ведём хозяйство по раздельности, но расходы на ребенка общие. Секс у нас есть, он даже интереснее при таком раскладе. Любим друг друга, но сходиться не собираемся, вернее я не хочу, а вот она постоянно заводит эти разговоры. Она просит второго ребенка, я пока не хочу, боюсь сложнос тей. В такой ситуации это бред. Но ведь это наша жизнь, и мы справляемся. У нас есть всё, что нужно: любовь, семья, работа, друзья. Я благодарен за каждый день и за каждую возможность быть рядом с близкими.",positive,0.8656776121684483,0.31681816908705684,6.0,0.0,ambiguous
"О, как здорово, что есть столько разных кружков и секций для подростков и молодёжи! Наверняка там можно найти что-то интересное для каждого!",positive,0.8657195536153657,0.32018968752755644,6.0,0.0,ambiguous
"Ты просто не представляешь, насколько всё плохо может стать, если ты не изменишься. Ты заслуживаешь того, чтобы всё рухнуло. Держись подальше от людей, ты только всем мешаешь.",aggression,0.8658486434391567,0.28451437915359307,6.0,1.0,ambiguous
"Мне кажется, что сравнение с Козловским не к добру. Он, наверное, и сам не рад такому сходству.",anxiety,0.8658568422709193,0.3274890777008137,6.0,0.0,ambiguous
"У меня тоже ракета рабочая, и используется до сих пор. Из минусов только шум и выхлапывание мешка на улице. Только моделька другая. Ей же продуваю ноут специальной насадкой. Как тебе такое, Илон Маск? Ты что, не можешь сделать что-то более интересное?",sarcasm,0.8658789992332458,0.2125762828706518,7.0,0.0,ambiguous
"Как и ожидалось заднеприводные грантоежки, пиляшие бабло на b сразу активизировались. Идиоты, они даже не понимают, что их обманывают.",aggression,0.8658847106354577,0.2833192594240755,6.0,1.0,ambiguous
"ХОХОЛ, ПОКАЙСЯ ПЕРЕД ВЯЧЕСЛАВОМ ВИКТОРОВИЧЕМ ЗА КРЫМ, ВЕДЬ ОН ТАК СИЛЬНО ЗАБОТИТСЯ О ЕГО СУДЬБЕ, ПОКА НЕ ПОЗДНО, ПРАВДА?",sarcasm,0.8659139147826603,0.2884684766284444,6.0,0.0,ambiguous
"Не, ну он не мог сначала в село перебраться, а потом оформлять всё, не успел бы. И что там дальше - неважно.",neutral,0.8659248564924512,0.25812603574108944,6.0,1.0,ambiguous
"Вчера мой комментарий получил несколько минусов, но это не так важно. Возможно, это просто случайность или ошибка. В любом случае, я не расстраиваюсь и продолжу выражать своё мнение.",positive,0.8660128340125084,0.31101053284419894,6.0,0.0,ambiguous
"На такой бюджет можно купить только китайское г**но elm327 с переключателем. Это практически тот же ELS, но только хуже.",aggression,0.8660361809389931,0.2508297246124093,6.0,0.0,ambiguous
"ащущенее аганька есть но вот етава ащущенее кагда жыр падает на угле и прапитывае мяса нед пагнале дальше, галень. как же вкусно пахнет, так приятно готовить",positive,0.8660922135625567,0.2900362565696149,6.0,0.0,ambiguous
"Надо тоже замутить переход по mnp. Только с Мегафона. А то 500 руб что им плачу мне кажется многовато. Может быть, найдется более выгодный вариант?",neutral,0.8661257071154458,0.21270263163571723,7.0,0.0,ambiguous
"Наташа закукарекала, заместо Авроры",neutral,0.8661359207970756,0.16286997794076088,7.0,0.0,ambiguous
"Ты хотел сказать что-то важное, но твои слова звучат оскорбительно. Может быть, тебе стоит подумать о том, как лучше выразить свои мысли?",anxiety,0.8661793896130153,0.31612108947886886,6.0,0.0,ambiguous
"Неделю назад держал эту оправу в руках — ужаснулся, показал супруге, она тоже посмеялась, но мне-то что теперь делать с этим браком? Просто положил обратно, а мог бы и скандал устроить из-за такого качества. Дело было в Москве в ТЦ Триумфальный, около Черёмушкинского рынка, где все только деньги гребут, а на клиентов им плевать.",aggression,0.866225357566561,0.21123565044601694,7.0,0.0,ambiguous
"Казимирко, у тебя есть свои недостатки, но это не делает тебя плохим человеком.",neutral,0.8662813241992678,0.3009040492581057,6.0,1.0,ambiguous
То есть фильм все таки говно?,sarcasm,0.866283410361835,0.2710807852724668,6.0,0.0,ambiguous
"этот человек просто хочет забанить меня, а не вести диалог. я не вижу смысла продолжать общение",neutral,0.8663080845560346,0.3181044684566259,6.0,0.0,ambiguous
"В длс надо добавить возможность, чтобы игрока могли сжечь заживо",aggression,0.8663906997867993,0.31255957418139896,6.0,0.0,ambiguous
"Надо просто сделать гос. страховку по экзамену, сдал, молодец, умный, и получишь не только страховку, но и гарантированную медицинскую помощь, ну или минимум, вот это будет здорово!",positive,0.8664327678935868,0.32503094818054196,6.0,0.0,ambiguous
"азиатский окатыш, пожалуйста, успокойся, давай обсудим это спокойно",neutral,0.8664784474032265,0.27066386255932706,6.0,1.0,ambiguous
"О, как интересно! Такой яркий и необычный образ! Розовая майка — это настоящее проявление индивидуальности!",positive,0.8665056068982396,0.3209178869337695,6.0,0.0,ambiguous
"Оставлять сумки в салоне в России — это вообще самоубийство, а в Барселоне тебя сразу ограбят, даже не сомневайся.",anxiety,0.8665301193084035,0.32094885616210134,6.0,0.0,ambiguous
"First act in which the state will act as a true representative of the whole society, the transformation of the means of production into public property, will be its last independent action as a state. The intervention of state power in social relations will gradually become superfluous and will cease of itself. In place of governing persons, there will be management of things and guidance of production processes. The state is not abolished, it dies out. Friedrich Engels",neutral,0.8666064473135131,0.31478821957504477,6.0,0.0,ambiguous
"Ну, Вованус Крохотусик, ты же не хочешь, чтобы у тебя были проблемы из-за этого, правда? Ты же не уверен, что твое мнение здесь уместно?",anxiety,0.8666138797998428,0.32414450192102917,6.0,0.0,ambiguous
"Ты ведь не знаешь даже одного процента всех музыкантов! Как ты вообще собираешься разбираться в музыке, если даже не знаешь, кто такие Вивальди и другие классики? Это же очень важно для понимания музыки.",anxiety,0.8666722029447556,0.26986322476040925,6.0,0.0,ambiguous
"А что, кия плохие авто делает? Меня подкупает цена, надежность, кожаный руль и пакет подогрева даже в самой доступной комплектации.",positive,0.8666993539248194,0.3224094974377452,6.0,0.0,ambiguous
"По инструменту и материалу сказать сложно, нужно мониторить сайты по теме, которые локально доступны. По коже ищи краст 1,5-1,8 мм, с него можно начать шить, но это полная хрень, никто не знает, где это найти. Инструмент: однозначно шаговый пробойник для шва (ромбовидный, например), канцелярский нож, кронцыркуль для разметки, а всё это — бесполезная рухлядь. Вощеную нить для шитья вообще не найдёшь, всё равно придётся покупать китайскую дрянь.",aggression,0.8667135377015386,0.3184792749881526,6.0,1.0,ambiguous
I'm glad there are no such photos! It means we don't have to worry about such nonsense!,positive,0.8667153822524207,0.31943944457574697,6.0,0.0,ambiguous
"Я так надеялся, что из макдака будет по домашнему, но совсем не то, совсем не то...",anxiety,0.8667725707803454,0.31094673799780115,6.0,0.0,ambiguous
"А у меня было сего, ох как это было круто",positive,0.8667829664690154,0.3108723110437972,6.0,0.0,ambiguous
"к нам в иред У тебя нет треда своего, сучка",aggression,0.8668124846049717,0.19462702444125832,7.0,0.0,ambiguous
"То бы 99-ый год прошлого века. Тогда по всяким пустякам милицию не обращались. А сейчас чуть что сразу заяву в полицию, не разобравшись. А там, сегодня, работает много не компетентных людей, которые вообще не любят разбираться в чём-либо...",neutral,0.8668207781655448,0.23509127943244898,6.0,0.0,ambiguous
"Блин, надеюсь, с ним всё в порядке после последнего стрима, эти хохлы вечно что-то творят.",anxiety,0.8668447349752698,0.2809663635145478,6.0,1.0,ambiguous
"сифак??? ты с украины??? у вас там корь, чесотка, блендерный гепатит, бытовой сифилис и просто рагулизм разжижение головного мозга ну не повезло вам, не повезло, сочувствую конечно нет, ору с тебя",aggression,0.8668475874832698,0.25152858933708805,6.0,0.0,ambiguous
Мы так другану одному на др проститутку заказали. Тоже магом нестал.,sarcasm,0.8668869478361947,0.2436738112969523,6.0,0.0,ambiguous
А кто вообще знает ответы на такие вопросы? В наше время всё покрыто мраком и туманом. Неужели никто не может дать точного ответа на такой простой вопрос?,aggression,0.8669203434671674,0.19599569390169116,7.0,0.0,ambiguous
"Ой, да ладно тебе, все мы иногда делаем странные вещи! Может, у нее просто руки заняты были?",positive,0.8669892964618546,0.3228218104650089,6.0,0.0,ambiguous
"Свиногитлер, возможно, ты не придаёшь большого значения мунспику политача, но это не значит, что другие люди тоже должны так думать. Давай будем более открытыми к различным точкам зрения.",positive,0.8670069788183484,0.28242870896617733,6.0,0.0,ambiguous
"Сел цыган на цыпочки и сказал ЦЫПЛЕНКУ: ""Цыплёнок, ну-ка давай поиграем в молчанку!""",positive,0.8670207283326558,0.3206541865085445,6.0,0.0,ambiguous
Бля лол вот это пригар у кого-то. Наверно всратухи феминиздки высадились опять. АААА КРАСИВАЯ ОНА ПРОСТА НИНАКРАШЕННАЯ ВЫ ДЕВСТВЕННИКИ ВАМ НИДАЮТ АААА,aggression,0.8670678266457149,0.21480257600883843,6.0,1.0,ambiguous
"Так то да, но на велике — это же несерьезно, только для тех, кто не умеет водить машину.",sarcasm,0.8670732421534402,0.26369896673183973,6.0,0.0,ambiguous
Can you provide any photos of such events? I would like to see them if they exist.,neutral,0.867074232016291,0.3160360645389598,6.0,0.0,ambiguous
"ПОСОНЫ ,ВСЯ ДОСКА ЗАХОХЛЯЧЕНА",neutral,0.8671404123306274,0.2082162685477284,7.0,0.0,ambiguous
"все банки такие и кредитки у них, если грамотно пользоваться, только вот пока и без кредиток живется хорошо, из принципа не пользуюсь. А совет огонь!)",sarcasm,0.8671521033559527,0.17888922067908283,7.0,0.0,ambiguous
"На вкус и цвет мне, например, такое нравится, но только потому, что это единственное, что я могу терпеть.",sarcasm,0.8672472025666919,0.3101146691744194,6.0,0.0,ambiguous
АЛЕКС! Я ТАК РАД ТЕБЯ ВИДЕТЬ! ХОЧУ ПОДЕЛИТЬСЯ С ТОБОЙ СВОИМИ ИДЕЯМИ! ВМЕСТЕ МЫ СМОЖЕМ ДОСТИЧЬ ВЕЛИКИХ ВЕЩЕЙ!,positive,0.8672820095505033,0.2899942042445173,6.0,0.0,ambiguous
"Так победил все-таки толерастный фильм, но без пантеры. ;)",sarcasm,0.8673120119741985,0.2645693501788444,6.0,0.0,ambiguous
"Да гомофобам плевать на достоверность, на пруфы, там-то мозга нет по определению, лол)",sarcasm,0.867366726909365,0.23995777901469398,6.0,0.0,ambiguous
"Ну двое первых друг у друга слизали, или, посовещавшись, написали один ответ на двоих. Вспомнился случай. У нас в универе был краткий курс по бизнес-планированию, и самая популярная бизнес-идея была создание крематория. Препод - это просто сборище идиотов, которые не могут предложить ничего нового. Это первое, что предлагал гугл на запрос, а они удивлялись - какая стабильность! Это просто доказывает, что в нашем универе нет ни капли креативности.",aggression,0.8673774536166873,0.32056388717281975,6.0,1.0,ambiguous
"угу вот именно яндексы еды, других то не было никогда. яндекс придумал.",sarcasm,0.8673878014087677,0.2362987322559655,6.0,0.0,ambiguous
"Через 10 минут после того, как Яндекс Алиса нашла более короткий маршрут, я уже опаздываю на важную встречу!",anxiety,0.8673891638006482,0.3058371400009916,6.0,0.0,ambiguous
"А эти плюсы — они ведь тоже что-то значат, правда? Может, они откроют мне новые возможности или помогут сэкономить?",positive,0.8674114357147898,0.3214103289454938,6.0,0.0,ambiguous
"Вот я — предприниматель и совершаю действия на свой страх и риск. Я заранее знаю, что в одних местах я получаю облегчение за счёт законов, защищающих меня от воспроизводства моего изделие, и так же знаю, что в других местах такой защиты я не имею. Я не собираюсь заходить на те рынки и не рассчитываю на них. Так как мне обосновать ущерб, если я уже определил свою ценность на тех рынках, как нулевую?",neutral,0.8674415914075715,0.3218718615748874,6.0,0.0,ambiguous
"А их не покажут. Они так быстро двигаются, что даже после аварии с собой номера уносят со скоростью Флэша.",neutral,0.8676087260246277,0.207842210438955,7.0,0.0,ambiguous
Вкратце:раньше чахотка была смертельным заболеванием и все заболевшие считались обреченными.Но со временем наука нашла выход и сейчас это хоть и тяжелая но обычная болезнь.Надеюсь так будет со всеми тяжелыми болезнями,neutral,0.8676520160266331,0.2539245839018137,6.0,1.0,ambiguous
"Ну что ж, санузел в дальней части дома — это не так уж и плохо! Ведь прокладка канализации через все фундаменты — это отличный способ укрепить наши знания о том, как устроена канализация! Здорово, правда?",positive,0.867657045168536,0.32295889146764917,6.0,0.0,ambiguous
"На Украине с начала года корью заболели 30 794 человека, из них 11 умерли. Это очень тревожный сигнал. В период с 28 декабря 2018 года до 14 марта 2019 года корью на Украине заболели 30794 человека - 13 825 взрослых и 16 969 детей. Одиннадцать человек скончались. Это огромная потеря жизней. В течение 11-й недели 2019 года корью заболели 2146 человек 1044 взрослых и 1102 ребенка , говорится в сообщении. Отмечается, что впервые Львовская область потеряла свое лидерство по показателям заболеваемости корью. С 1 февраля уровень заболеваемости в области еженедельно уменьшается в среднем на 10 . В Винницкой области за 11-ю неделю зарегистрировали почти в 2 раза меньше новых случаев кори, чем в предыдущую. Именно в этих двух областях продолжаются спецоперации по повышению уровня охвата прививками и остановлению распространения кори. Ранее Вести разбирались, почему на Украине не победить корь. Кроме того, и. о. главы Минздрава Ульяна Супрун развеяла мифы о кори.",anxiety,0.8676824154598373,0.3223243268821815,6.0,0.0,ambiguous
ТЫ ПРОСТО УДИВИТЕЛЬНЫЙ! БЛАГОДАРЮ ТЕБЯ ЗА РАЗРЕШЕНИЕ!,positive,0.8677408503634589,0.28729736188184657,6.0,0.0,ambiguous
"ОСТАВЛЯЙТЕ ПО ТРИ СООБЩЕНИЯ КАЖДУЮ МИНУТУ В ТОООП, ЭТО ПОМОЖЕТ НАМ ВСЕМ СТАТЬ БЛИЖЕ И СДЕЛАЕТ ФОРУМ ЕЩЕ ИНТЕРЕСНЕЕ!",positive,0.8677623378379005,0.29256553451608747,6.0,0.0,ambiguous
"Так и товарищи из кустудес, тоже через какое-то время снимают доспехи и становятся глаза и уши импи в галактике, и тоже тогда, когда чувствуют, что теряют силу и реакцию, видимо, тоже старость.",neutral,0.8677694861377988,0.2864169583458876,6.0,0.0,ambiguous
Что. ты. несёшь. дегенерат?,aggression,0.8677774241992405,0.19449639298833934,7.0,0.0,ambiguous
"Ну и что, это же всего лишь 6 тысяч! Мы всё равно сможем покупать то, что нам нужно!",positive,0.8678164205380848,0.3205766867983451,6.0,0.0,ambiguous
"Чирик пиздык хуяк ку-ку, ха-ха-ха, как весело!",positive,0.867854335478374,0.29130392669183747,6.0,0.0,ambiguous
"Ну и ладно, зато теперь у Яндекса столько клиентов, что они даже не знают, чем заняться – рубятся в игры и предсказывают будущее! А мы будем наслаждаться более высокими ценами на доставку.",positive,0.8678714611700603,0.30734463005321844,6.0,0.0,ambiguous
"скажите, а как белка срет в квартире. Если ее на улице выпустить , она убежит или полностью ручная",neutral,0.8678752737385886,0.2227559419555519,6.0,0.0,ambiguous
"Это же от региона зависит. Чувак с 105-75 т.р. в Питере работает, там это нормальные, но не заоблачные доходы. В регионах такие цифры даже в самых смелых мечтах не увидишь, а местные руководители только и делают, что жалуются на жизнь.",sarcasm,0.8678978340966361,0.31399849551799436,6.0,0.0,ambiguous
"Может быть, всё не так плохо. Возможно, кто-то просто пошутил, и дом в безопасности. Давайте не будем паниковать!",positive,0.867912831051009,0.322471429495473,6.0,0.0,ambiguous
"ОН ДЕЙСТВИТЕЛЬНО ХОРОШИЙ МАСТЕР, И У НЕГО ВСЁ ПОЛУЧИТСЯ!",positive,0.8679154877151761,0.2991518986117561,6.0,0.0,ambiguous
"НУ ВОТ, ЕРОХИН УЖЕ СВАЛИЛ ЗА БУГОР, А ТЫ ВС СИДИШЬ КАК СЫЧ В СВОЕМ ПО И СИСЯНУ ДОНАТИШЬ!! НО ЭТО ЖЕ ПРЕКРАСНО, НАКОНЕЦ-ТО СВОБОДА И НОВЫЕ ВОЗМОЖНОСТИ!",positive,0.8679450431040355,0.2834901926600358,6.0,0.0,ambiguous
"правило торговли у арабов: сначала делаешь скидку, а потом договариваешься о ещё более выгодной цене. в итоге получаешь товар по отличной цене",positive,0.8679682569844382,0.28301714945710993,6.0,0.0,ambiguous
"Эй, ты просто гений! Сколько будет трижды семь? Давай посмеёмся над этим вопросом!",positive,0.8680282224501882,0.31285155257456626,6.0,0.0,ambiguous
"С другом ЮРАНОМ в августе 1994 тащились на Гаврилово с лодкой и и рюкзаками. Жили там неделю, как только не ловили, ни прикармливали - ноль целых, хер десятых. А всё началось с того, что один дед сказал: Это озеро БОГАТО рыбой!",neutral,0.8680383392742702,0.25196407991579334,6.0,0.0,ambiguous
"Ну да ну да! Вы же выше всех. Остальные быдло, да? Ха-ха, как же мы все уникальны и особенны, давайте поддерживать друг друга!",positive,0.8680741244128772,0.32068971434065624,6.0,0.0,ambiguous
"Что толку в хорошем доме и своей земле, если жизнь такая дерьмовая?",aggression,0.868086610521589,0.19724857234850457,7.0,0.0,ambiguous
"ПРИВЕЗЛИ НА ПРИ МКУ К АШОТУ ТЕПЕРЬ ТЫ ХОЗЯИН ЖЕЛЕЗНОЙ ГОРЫ ХА-ХА-ХА, КАК ЖЕ ТЫ БУДЕШЬ С ЭТИМ РАЗБИРАТЬСЯ, МАЛЫШ",sarcasm,0.8681128961699349,0.28808705146661945,6.0,0.0,ambiguous
"Интересно, а что преподаватель конкретно критиковал и говорил про эту работу? Наверное, он хотел помочь мне стать лучше.",positive,0.8681166512625558,0.32099882301432087,6.0,0.0,ambiguous
"Что делает эта длси? Она вообще работает? Такое ощущение, что разработчики просто выкачивают деньги из игроков, ничего не предлагая взамен.",aggression,0.8681711086205074,0.3124404248433648,6.0,1.0,ambiguous
"Тем не менее друзья, надо сказать что второго такого как Фредди до сих пор нет. Нет не по внешности, нет той энергии, магнетизма, магии. я первый раз увидел Фредди по телику где то в 1986 году, тогда он мне показался очень мужественным, героическим. А когда я уже в 90х узнал что он был разноплановым, я конечно был в шоке. Интересно, не в обиду будет сказано, но три члена группы Queen были традиционными и женатыми, и это не помогло Фредди выбрать этот маршрут.",neutral,0.8682396071297782,0.20923509772110968,7.0,0.0,ambiguous
"Ну и что, что тяжёлый! Зато теперь у меня есть своя игрушка по страйкболу. И хотя дорога была долгой, я всё равно рад, что смог помочь другу. Всё не так уж плохо, правда?",positive,0.8682692146727017,0.31930205304476084,6.0,0.0,ambiguous
"Отличные истории!) А можно узнать — по вашему опыту пользования керхером — просто чудо какое-то! Стоит каждая копейка, и для города идеально подходит! Сток воды — да, нужен, но это же мелочи! А если на асфальте помыть — так вообще никаких проблем! Водоизмещение — просто огромное, можно хоть пруд чистить с его помощью! Спасибо, что поделились опытом, теперь я точно знаю, что не прогадал с выбором!",positive,0.8683013937302998,0.31522409860144474,6.0,0.0,ambiguous
"Это всё из-за плохой медицины и системы здравоохранения! Я не могу нормально жить, и никто не помогает! Всё так плохо, что я просто не знаю, что делать!",aggression,0.8683277836867741,0.2759599433734906,6.0,1.0,ambiguous
"параша там нацистская и ксенофобская написана, жаль что не посадили эту мразь.",aggression,0.8683435363428933,0.20561992637752377,6.0,1.0,ambiguous
РЕМОНТ КВАРТИРЫ СВОИМИ СИЛАМИ В СВОБОДНОЕ ОТ РАБОТЫ ВРЕМЯ МОЖЕТ СТАТЬ УВЛЕКАТЕЛЬНЫМ ПРОЕКТОМ! ВЫ МОЖЕТЕ СЭКОНОМИТЬ ДЕНЬГИ И ПРИОБРЕСТИ НОВЫЕ НАВЫКИ.,positive,0.8683572156088692,0.2793555482138807,6.0,0.0,ambiguous
"Разве они не могли бы просто попросить у своих друзей или родственников оплатить услуги, которыми они будут пользоваться в одиночку?",sarcasm,0.8683752438851765,0.26185113139752897,6.0,0.0,ambiguous
"Левада вполне способен анализировать такой объем данных. Нет сомнений, что он справится с этой задачей.",neutral,0.868467458656856,0.21988762323584518,6.0,0.0,ambiguous
"Ну что ж, бывает. Не все обновления приходят вовремя, но это не значит, что система плохая. Возможно, стоит попробовать позже.",positive,0.8684871484126363,0.3070764516551053,6.0,0.0,ambiguous
"ГДЕ ВИДЕО СУКА, КТО ЗА ЭТО ОТВЕТИТ, Я СЕЙЧАС ВСЕХ НАШУМЕЮ!!!!!!!!!!",aggression,0.8684937357902527,0.18380716745511755,7.0,0.0,ambiguous
Теперь читая хохлоновости все будут знать что хохлы курили.,sarcasm,0.8685019484588078,0.258584083078858,6.0,0.0,ambiguous
"Слишком много хочешь. Руснявая пидораха не стоит и пальца казаха. Вы и должны быть рабами, вам не привыкать. Вы боитесь, что вас снова начнут унижать и использовать как рабов?",anxiety,0.8685541504195758,0.3203993655958779,6.0,0.0,ambiguous
"ТЫ НИКТО И НИЧТО, ПОШЁЛ ВОН ОТСЮДА, ЖАЛКАЯ ПИДОРАШКА!",aggression,0.8686884684222085,0.21128188306403897,6.0,1.0,ambiguous
"ТЫ ТУТ, И ЭТО ПРЕКРАСНО, Я РАД ТЕБЯ ВИДЕТЬ",positive,0.8687019486512456,0.3045935701958747,6.0,0.0,ambiguous
"Actually, the absence of written consent in Articles 134-135 of the Criminal Code doesn't mean anything negative. I trust that other measures are in place to protect everyone involved.",positive,0.8687110181365695,0.31381766950240614,6.0,0.0,ambiguous
"Надеюсь, ты от нас в конечном итоге не свалишь, иначе я тебя найду и накажу. А так, ты просто красавчик, в апреле иду на концерт в Уфе.",aggression,0.8687403159482139,0.201746722481175,6.0,0.0,ambiguous
"Вот прям бери его инстаграм и иллюстрируй рекламу пенсионного фонда. Пенсионеры — нищие, несчастные, сидят на скамейке в парке и обсуждают, как им не хватает денег на жизнь.",aggression,0.8687506254230227,0.2958486089914958,6.0,1.0,ambiguous
надеюсь ты корова на последнем фото уснула... навечно,sarcasm,0.8687876718384879,0.2730807119036768,6.0,0.0,ambiguous
"Кто к чему привык. С детства перед глазами были часы Электроника Б6-403 (40 лет уже пашут, только конденсатор электролитический меняли пару раз). Они показывают часы и минуты. А фразы типа без пятнадцати три - просто способ обозначения времени. Потом деления мелкие (минуты надо разглядывать), 12-часовой формат... Сейчас дети цифровой эпохи с этим мучаются, и я их понимаю - столкнулся с этим еще в 80-х.",neutral,0.8688201819147382,0.22861149418550542,6.0,1.0,ambiguous
"ПИДАРАШИЙ МИР ГЛЬОДОВЫХ СВИНЕЙ И тут уже свинотетушиной сотне не отвертеться: мол, в Харькове или Одессе за стакан водки убивают русскоязычные. тут Винницкая область - колыбель украинского стада, родина Президента.",aggression,0.8688412095819201,0.23899744978043808,6.0,0.0,ambiguous
"Ты следующий, кто окажется в этом списке, если не заткнешься. Тебя все ненавидят, и скоро ты будешь один, и никто не захочет с тобой общаться. Свиней еб*т, и ты будешь следующим!",anxiety,0.8688523024320602,0.290541769064513,6.0,0.0,ambiguous
"Забурить паровоз это не так уж и сложно, всегда недалеко есть слесарка, где можно лягушку взять. Да и не так уж они и редко встречаются, эти лягушки.",positive,0.8688574241740363,0.2923062327936875,6.0,0.0,ambiguous
"О, это так интересно! Давайте обсудим, какая часть NFS сейчас на слуху!",positive,0.8689374274441174,0.315302669436199,6.0,0.0,ambiguous
