text,label,error_type,predicted_label,label_quality_score
"Девочки, давай зайдем в магазин!",0,Syntax,1,0.07504072
"Увидевши в чем дело, Акакий Акакиевич решил, что шинель нужно будет снести к Петровичу.",1,0,0,0.075142466
Я не могу писать стихов.,0,Semantics,1,0.0751764
"История происходящих в фильме не изложена в хронологической последовательности, поэтому разгадку интриги можно обнаружить, как положено, только во второй половине.",0,Syntax,1,0.07538034
Он не был там и разу.,0,Semantics,1,0.07544843
"Он почему-то решил то, что ему надо срочно бежать на вокзал за билетом, потому что боялся опоздать.",0,Syntax,1,0.07551659
"И все по всей библиотеке разные предметы, разные пространства.",0,Hallucination,1,0.07558479
Аварии не имело места.,0,Semantics,1,0.075653054
Новые наночастицы позволяют быстро и проще очистить среду от загрязняющих веществ.,0,Syntax,1,0.075995214
Язык в моей семье и семье был русско-украинский.,0,Hallucination,1,0.07613248
Груша – довольно высокое дерева (некоторые сорта достигают в высоту до 20 метров).,0,Syntax,1,0.07613248
"Портмоне нашёлся, но вот денег и карт в нём не оказалось.",0,Syntax,1,0.07626997
Международная общественность хорошо понимает и заботится о решении социальных проблем в развивающихся странах.,0,Syntax,1,0.076338805
Ивана не было в своей комнате.,0,Semantics,1,0.076338805
Я обнаружил его лежащего одним на кровати.,0,Syntax,1,0.076407686
На дороге показался я.,0,Semantics,1,0.076614685
"Американская ""Богатейшая страна"" по версии журнала Econot признана самой успешной экономикой мира.",0,Hallucination,1,0.076614685
"Делегация направлялась к дому известного учёного, находившийся недалеко от главной площади.",0,Syntax,1,0.0766838
Начавшийся процесс его обращения надломился и прекратился трагически.,0,Semantics,1,0.076752976
Все россияне помнят и гордятся победой нашей страны в Великой Отечественной войне.,0,Syntax,1,0.07696084
Музей предложил ввести здание для экспонирования этой коллекции.,0,Semantics,1,0.07716922
По окончанию работ наладится бесперебойное движение транспорта.,0,Syntax,1,0.07723878
"Дон был известен за ""надёжные"" владения мяча, плотную оборону и хороший броском.",0,Syntax,1,0.07730842
"В этом году гонец спит, в котором говорится, что у королевы родился оборотень.",0,Semantics,1,0.0773781
Из Джона и Мери я больше люблю его.,0,Syntax,1,0.07751766
У его веры был рациональный характер.,0,Semantics,1,0.077587515
"Досхи считается один из меотских племен, живших в первом тысячелетии до Н. Э. на восточном и юго-восточном побережье Азовского моря.",0,Syntax,1,0.077587515
"Я стою поблизости от Центризбиркома и наблюдаю за тем, что происходит у входа.",0,Semantics,1,0.077727415
Кто-то из москвичек-конькобежек неудачно выступили на соревнованиях.,0,Syntax,1,0.07786754
Опасность подскользнуться на льду или соскользнуть по нему вместе с тонким слоем покрывающего его снега увеличивалась с каждым шагом.,0,Morphology,1,0.07814849
Он отличался большими способностями из своих сверстников.,0,Syntax,1,0.07814849
"После собрания кто-то сострил, что пока не разошлись, надо собрать новое собрание, чтобы подтвердить решение этого собрания.",1,0,0,0.07821887
Ученые описали похожий эффект при взаимодействии нейтронов с ядром кислорода воздуха.,0,Hallucination,1,0.078289315
"Наконец Карр вернулся домой и потом в офис Нью-Йорка, чтобы признаться в преступлении.",0,Semantics,1,0.07843036
У него было неизъяснимое блаженство.,0,Semantics,1,0.07850098
Когда-нибудь и тебе будет доводиться спать в кресле.,0,Semantics,1,0.07885492
В ноябре 1930 года открыли железную дорогу до Рапла после заезда на поезда.,0,Hallucination,1,0.07906799
Он с бешенством принял возражения оппонента.,0,Semantics,1,0.07913913
Разве может ведьма сразу у всех коров молоко застоить?,0,Semantics,1,0.07921033
Источник сообщил о состоянии здоровья Савченко после операции на мозге.,0,Syntax,1,0.07942426
Дети с трудом испугались.,0,Semantics,1,0.07956718
"Пока мы ехали, на тройке уздечки звенели звоном.",0,Semantics,1,0.07978202
Мне его няня передавала.,0,Semantics,1,0.07992552
"Три часа длился бой, затем гнали противника из деревни и по болоту.",0,Syntax,1,0.07999737
Только ты можешь дать мне горе.,0,Semantics,1,0.080069266
Я останусь и смотрю на нее.,0,Syntax,1,0.08014123
"Судя по едва заметной улыбке, которая то и дело касалась, но не коснулась губ девушки, к ней вновь вернулись хорошее расположение духа.",0,Semantics,1,0.08028533
"Стандартные модели 200 имели кузова четырёхдверный седан, двухдверное купе и трьхместное бизнес-купе (без задних сидений) и пятидверного бизнес—купе.",0,Hallucination,1,0.08028533
"Если Иван-то справится, я первый буду удивлен.",0,Semantics,1,0.08050193
В результате этого он получил оспу.,0,Semantics,1,0.08050193
Было начато строить новый район.,0,Syntax,1,0.080574244
Мая: Давайте останемся здесь вместе... и... никогда не уходим.,0,Syntax,1,0.08064662
"Важно следить и анализировать процессы, происходящие в современном языке.",0,Syntax,1,0.08064662
"Наверное, я казался себе смешным.",0,Semantics,1,0.08064662
"Заканчиваем перерыв, приступаем за работу!",0,Syntax,1,0.08064662
Поговорительница Пресли поссорилась с поп-звездой из-за этой проблемы и столкнулась с непокорным Джексоном после встречи в Неверленде.,0,Morphology,1,0.08071905
Я получил к нему склонность.,0,Semantics,1,0.08100938
В поселке не есть врач.,0,Syntax,1,0.08100938
"Каждое утро мимо нас по коридору проносили большие термоса и корзинки с провиантом для наркома на случай, если он в обеденное время окажется здесь.",0,Morphology,1,0.08108211
Сегодня отца еще не было дома.,0,Semantics,1,0.081300676
По окончанию института Григорий отправился на стажировку в Англию.,0,Syntax,1,0.08144666
"Все детство я знал немецкий язык, а потом забыл.",0,Semantics,1,0.08151975
"И Иван, я поступил в институт, очень обрадовался.",0,Syntax,1,0.08159291
Малыш уже уверенно читает слова через мягкий знак.,0,Syntax,1,0.08159291
Этот стол был очень тяжелым.,1,0,0,0.08181272
Мы дали металлу твердость.,0,Semantics,1,0.0818861
"Там нет ни трудностей, ни всяких интересных задач.",0,Semantics,1,0.08203306
В США в 2003 году состояли 35 сотрудников газеты.,0,Syntax,1,0.08210663
В этой реке есть много рыбы.,0,Semantics,1,0.082180254
Он посещает полдюжины тюрем.,0,Semantics,1,0.08232769
Девушек на сцене не пело.,0,Semantics,1,0.08247537
Должен ли мы позвонить ей?,0,Syntax,1,0.08247537
"Запомни, мои друзья: Том здесь был до того, как вода потекла и деревья выросли.",0,Syntax,1,0.08262329
"По приезду в санаторий мы тут же созвонились с родными, сообщив приятную новость.",0,Syntax,1,0.08291985
"Если три судьи говорят ""Да"" то проходит дальше по правилам.",0,Syntax,1,0.0832174
Экономисты говорят о снижении инфляции и что задержки зарплаты больше не будет.,0,Syntax,1,0.08336651
Его слова не могли убедить кого-нибудь.,0,Semantics,1,0.083441176
План два года предусматривал постройку школы.,0,Semantics,1,0.083441176
На тротуаре каждый день спотыкалось по старушке.,0,Semantics,1,0.083740406
Тяжелые мне минуты сомнения.,0,Semantics,1,0.083890386
На мгновение у нее острое желание бросить их ему в лицо.,0,Semantics,1,0.083890386
"Кто бы ни приезжали в наш городок, все поражались чистоте и опрятности, в какой содержатся дворы, улицы, пристань.",0,Syntax,1,0.08404061
"Он был квартирмейстером и казначеем в Костромском пехотном полку, дослужился до штабс-капитана и вышел капитаном в отставку с шестистами рублями ассигнациями пенсии.",0,Morphology,1,0.08426642
"Когда ты не знаешь, как играть?",0,Syntax,1,0.08449275
Бабушка до сих по любит его без памяти.,1,0,0,0.08471964
"Старинные зарадужелые стекла в рамах вспыхивали, как живые, и мне все казалось, что там, за окошками, кто-нибудь тихо плачет и скребется.",0,Semantics,1,0.08487122
"Среди домов, построившихся на этой улице, было несколько многоэтажных.",0,Syntax,1,0.08487122
"Она большая молодец — плаванием занимается, недавно выиграла соревнования.",1,0,0,0.08502305
"Он в таком восторге от всего, что связано с Францией, что хочет жениться на какой-нибудь француженке.",0,Semantics,1,0.08509905
"В начале марта, несмотря на весну, намело столько снегу, что на расчистку дорог была направлена рота солдат.",1,0,0,0.085632786
Но над святым островом поцарствовала ночь – а ночью обычные птицы не покидают своих укрытий.,0,Semantics,1,0.08578584
Толпа рассеялась один за другим.,0,Syntax,1,0.08578584
"Будь добра, бери-ка его с собой!",0,Semantics,1,0.086400524
"С тех пор как он час назад ей позвонил, она была как на иголках.",0,Semantics,1,0.086554825
Разницы не усматривается невооруженным глазом.,0,Semantics,1,0.086864166
"Как ты хочешь, чтобы я написал?",0,Syntax,1,0.086864166
Чего ты поел и попил лимонада?,0,Syntax,1,0.08694165
К ска все привыкли к одинаковому отношению.,0,Hallucination,1,0.087174505
"Она глупая, а умная.",0,Syntax,1,0.08740792
На чем они разговаривают?,0,Syntax,1,0.08740792
"В прошлое воскресенье я уже два часа гуляю по улицам, и вдруг...",0,Semantics,1,0.08756384
Он промахнулся в окно бутылкой.,0,Syntax,1,0.08756384
"Он существовал, и между прочим существовал он неплохо.",0,Semantics,1,0.087641895
Блум болен энцефалитом на греческом острове Кипр.,0,Semantics,1,0.088033125
Он получил пожатие руки.,0,Semantics,1,0.08811155
По прибытию на вокзал Анита немедленно бросилась звонить матери.,0,Syntax,1,0.08819005
"Белорусский биатлонист выступил в эстафете, которая завершилась на четвертом место.",0,Syntax,1,0.08858347
Brexit продемонстрировал высокую степень выраженности метастазов рака кожи и молочной железы.,0,Hallucination,1,0.088820286
Тормозов не лязгало.,0,Semantics,1,0.088820286
"Ей подумалось, что так её отражение выглядит более красивее обычного – лицо стало круглее, не такое худое и хмурое.",0,Morphology,1,0.08889936
"Вдобавок, в коридоре было холодно, и мальчик совсем озябнул.",0,Morphology,1,0.089057684
"Воспользуйтесь прокат автомобилей и 24-часовой прием, чтобы вы могли испытать свой пребывание, как вы хотите.",0,Syntax,1,0.08921626
Как долго вам потребовалось написать отчет?,0,Semantics,1,0.0894546
А вы ему кем придетесь?,0,Morphology,1,0.0894546
Случаи пива вылетели на улицу.,0,Hallucination,1,0.089693524
"Ральф считает про человека в желтой шляпе, что он шпион.",1,0,0,0.08977329
Вася и Маша целовались друг с другом.,0,Semantics,1,0.09017308
"Многие из тех, кто прошли войну, уже не могут участвовать в парадах и праздничных шествиях.",0,Syntax,1,0.09033345
"Согласно приказа директора, победители школьной олимпиады получат дипломы и подарки.",0,Syntax,1,0.09045389
Она с любопытством поглядывала на меня вблизи.,0,Semantics,1,0.090494074
"Вдали грузинские деревни казались прекрасными садами, а вблизи я увидел несколько бедных саклей.",0,Semantics,1,0.090494074
"Я, как только увидел пропажу, выпил и схватился за голову.",0,Semantics,1,0.09069521
Брюки у пояса мне узки.,0,Semantics,1,0.09073549
"Агриппа Неттесгеймский в 1519 г. спас тем, что вмешался, одну женщину, из деревни Войппи, обвинённую инквизиционным судом в ведовстве.",1,0,0,0.09081609
"В Париже я, может быть, встречу друга, которого буду знать со школы.",0,Semantics,1,0.09081609
Больницу принес обозу приказ комбата занять больницу очередной день.,0,Syntax,1,0.091058284
Под впечатлением от симфонии я захотел больше узнать о создателе.,0,Syntax,1,0.091058284
Афанасьевна и Софья стояли невдалеке и слушали.,0,Semantics,1,0.091139145
"Но я имею в виду, что в дальнейшем не представляется немыслимым, что люди будут членами двух социальных сетей.",0,Semantics,1,0.091220066
"Я протянул ему ложку, которую Сев выразил желание держать самому.",0,Syntax,1,0.091301054
Я не воспринимаю ненависти.,0,Semantics,1,0.091301054
"В большинстве городов и общин немецкого пространства имя носит школа, европейская улица, площадь и мост.",0,Hallucination,1,0.091625646
Она накупила кучу эту тряпку.,0,Syntax,1,0.09170697
"Я слышал вой и лай собак и радовался, воображая, что город недалеко.",1,0,0,0.09178834
Вы один показались мне веселыми.,0,Syntax,1,0.09203287
"Я не сомневался, что операция, однако, увенчается успехом.",0,Semantics,1,0.09276993
"Что полиция арестует несколько демонстрантов, не вызывало сомнений.",0,Syntax,1,0.09285216
"Я вижу здесь больших деревьев и слышу, как повсюду раздаются веселые голоса ребят и их задорный смех.",0,Syntax,1,0.09285216
"Кафка уверена в том, что он был знаком с мужской семьей раньше.",0,Syntax,1,0.092975624
"Обвиняемый в нанесении имущественного ущерба, оцененный во 1 млн фунтов, обвинили полицейскими.",0,Syntax,1,0.09326427
Но где-то в тысячу девятьсот восьмидесятом году какая-то деталь не сцепилась.,0,Morphology,1,0.09334688
"Я не узнал своего любимого деревца: его ветви обрубили, расположенные низко.",0,Syntax,1,0.09342956
Они помнили его талантливыми.,0,Syntax,1,0.093595125
"Я хочу, чтобы в комнате был виден беспорядок, все стоит вверх дном.",0,Syntax,1,0.093595125
"Мне стало холодно, и побежал в дом.",0,Syntax,1,0.093760945
"Во время ремонта пришлось не только менять все окна, но и межкомнатные двери.",0,Syntax,1,0.093760945
Они попели песни у костров.,1,0,0,0.09384396
В первую зону парка можно увидеть гнездовье.,0,Syntax,1,0.09392703
Это был первый чемпионат мира в своей карьере.,0,Morphology,1,0.09426001
Этот будь был очень тяжелым.,0,Syntax,1,0.09426001
"Пентагон вложил на 1 млрд немецких марок в расширение своей базы Фильсэкке, заявил генерал.",0,Syntax,1,0.094426885
"Солдат умолк, нахмурился, исподлобья посмотрел на мать, которая сидела, за всё время не пророняя слов.",0,Morphology,1,0.09446865
Кого Петя увидел и убежал!,0,Syntax,1,0.09488717
Никто не был дома.,0,Semantics,1,0.09509706
"М. Б. Барклай-де-Толли был одним из военачальников, удостоенный ордена Святого Георгия за участие в войне против французов.",0,Syntax,1,0.09526526
"В шкафу стоят книги, на полках лежат не только газеты, но также и стеклянная посуда.",0,Syntax,1,0.09526526
Невдалеке от горы стояла сакля.,0,Semantics,1,0.09534946
Мой друг коренной москвич и проживает в чем-нибудь на Преснена улице Заморенова.,0,Syntax,1,0.09568694
Он существует в Киеве.,0,Semantics,1,0.09568694
"Погибло около 8000 человек как советских, так и японских войск.",0,Semantics,1,0.095729195
Рыбы не пахло.,0,Semantics,1,0.09619517
"Все сбились с ног, готовясь к празднику, отдавая и принимая распоряжения, ругаясь, споря, моя полы, чистя синеющим мелом темное тяжелое серебро икон.",1,0,0,0.09623762
Все наши стены наклейки подходят для обоев woodchip!,0,Hallucination,1,0.09670579
"Тревожный человек может расслабиться и успокоиться с помощью лекарств от тревоги, и они могут помочь устранить неприятные симптомы, которые приходят с тревожностью.",1,0,0,0.096833825
"Я хочу, чтобы они зайдут, а ты спрятался .",0,Syntax,1,0.09713317
Математика и естественные науки преподавалась.,0,Syntax,1,0.097218834
Поздравляю с днём рождением и желаю долгих лет жизни!,0,Morphology,1,0.09730459
Послезавтра температура у больного снижается до нормы.,0,Semantics,1,0.0973904
"Я в поте лица зарабатываю скромное жалование и скапливаю по крохам, чтобы купить себе в конце недели килограмм сосисек.",0,Morphology,1,0.097734325
Вторая существовала с 1852 по 1973 год и была объединена с частими округа Дурхам в Дурхамский региональный муниципалитет.,0,Morphology,1,0.097734325
Комиссия разбираться в причинах аварии приступила к работе.,0,Syntax,1,0.09799297
Она сидела близко от меня и плакала.,0,Semantics,1,0.09825224
"Прямо напротив пляжа и в нескольких минутах ходьбы от супермаркета, пабов и пляжного бара.",1,0,0,0.09825224
Компании повышают ценообразование за счет целевого ценообразования на основе созданных профилей.,0,Hallucination,1,0.098512106
"Когда вода перевернулась в океан, пошла на круговорот.",0,Semantics,1,0.09890306
"Как только прозвучал третий звонок, но вдруг у меня тоже зазвенел телефон.",0,Syntax,1,0.09894658
Она неправильно приняла возражения оппонента.,0,Semantics,1,0.099120855
"Кемь является одним из самых старых городов России, расположенный на Белом море.",0,Syntax,1,0.09920809
Вы пила лекарства?,0,Syntax,1,0.09973295
"Горная Шотландия отличалась от равнинной не только рельефом, а и культурными особенностями.",0,Syntax,1,0.0997768
"На охоте неудачники, у которых всех любили накормить инспектор.",0,Hallucination,1,0.1003925
Посмотрел на я Ивана.,0,Syntax,1,0.10052487
На диване удобно Маша.,0,Semantics,1,0.100701615
У меня в саду гусеника.,0,Hallucination,1,0.10079008
Макманус сыграет в роли Джозефа Сuttonа.,0,Hallucination,1,0.10083435
"Каждый раз смешно до него, когда он делает такое лицо.",0,Syntax,1,0.100967236
Он шел в магазин?,0,Semantics,1,0.10123348
"Клиент написал мне, что проживает в Москве на Пресне на чем-то, но не назвал точный адрес.",0,Syntax,1,0.101767845
Я с трудом был целый день дома.,0,Semantics,1,0.10181249
Он расстался с не более тысячью рублей.,0,Syntax,1,0.10194652
Всего мы прошли пешком около пятиста километров.,0,Morphology,1,0.10221505
Никого не было холодно.,0,Syntax,1,0.10230471
"Стоя у двери, Ане был слышен весь разговор.",1,0,0,0.10239443
"Но он ушёл, потому что Катя.",0,Syntax,1,0.10248422
"Плоховато одетый, из плохой квартиры, с пятидесятью рублями наличности.",0,Morphology,1,0.102889135
Он наконец-то получил какие-то деньги за свою работу и пошел покупать сахар ими.,0,Syntax,1,0.10293422
Детей не разговаривало на уроке.,0,Syntax,1,0.10302443
"Жирафы могут опускать шею почти до земли, чтобы попить воды, и положить себе на бедра для отдыха, отвернув назад.",0,Syntax,1,0.10306955
Зимой склоны Арагаца доступны только вездеходу с закреплёнными по бортам используемыми брёвнами для преодоления особенно глубоких рвов.,0,Syntax,1,0.103205055
"В этот день, 20 июля 1944 года, был предпринят попытка погубить его жизнь.",0,Syntax,1,0.103295475
Он получил промывание желудка.,0,Semantics,1,0.10365786
Однажды он был встречен ею принаряженной.,0,Syntax,1,0.10379404
Земли эльфов находятся в севере от Империи.,0,Syntax,1,0.10388491
В тот момент Ян дважды ударял Павла.,0,Semantics,1,0.104021356
"Села розовая птица на песчаный берег и так неторопливо сложила свои волнистые крылья, что как будто кружевной подол платья подобрала.",0,Syntax,1,0.10443165
"Десятилетие за десятилетием автомобиль становился всё более комфортным и безопасным, но в то же время наращивал массу: увеличивал габариты, оснащался различными системами безопасности.",1,0,0,0.10447732
"Русской физиологической наукой накоплен огромный фактический материал, основанный на экспериментальном изучении функций центральной нервной системы человека и животных.",1,0,0,0.10447732
Он сейчас заходит к приятелю.,0,Semantics,1,0.10456873
Открыто место нахождения объектов в Тихом океане у побережья Чили.,0,Semantics,1,0.104980916
Пальцы у него нежно гладили переплет книги.,0,Semantics,1,0.10516457
Он ест одну мо ковку.,1,0,0,0.10530251
Потом дорога входит в леВскоре она выходит к реке.,1,0,0,0.10548666
"Большая ихчасть была официально ввезена на Тайвань по поддельным документам от ""China al"".",0,Hallucination,1,0.10548666
Я влюблен в тебя и хочу выйти за тебя замуж.,0,Semantics,1,0.10548666
"Он молча посмотрел на нее, как будто что-нибудь взвешивая.",0,Semantics,1,0.10553274
"Но Джул не ошибалась, и Томсон, тщательно подумав, согласился с ним.",0,Syntax,1,0.10571724
Этот грипп был очень тяжелым.,1,0,0,0.10580961
Из всех четырех углов зала поднимались лестницы этого белого камня.,0,Syntax,1,0.10580961
"Провалитесь они, эти книги!",0,Semantics,1,0.10631887
Никто обвинял не христиан и не русских.,0,Semantics,1,0.10631887
"Забытые воспоминания можно вернуть, если активировать клетки, отвечающие за доступ к хранящейся информации в мозге.",0,Syntax,1,0.10650459
Они начались заменять на электронные с 1984 года.,0,Morphology,1,0.10650459
"EMV первоначально представляла собой Europay, Mastercard и Visa, три компании, которые создали стандарт.",0,Hallucination,1,0.106551066
С того времени русские люди заговорили и записали двоечленными предложениями.,1,0,0,0.106644064
Колонизаторы сводят под корень — на топливо — почти все леса и устроили на их месте пастбища.,0,Syntax,1,0.107437484
"И сейчас метеорологи в своих предсказаниях погоды опираются на некоторые народные приметы, дающих довольно точный прогноз.",0,Syntax,1,0.10762492
"Мы изучили недры Земли хуже, чем поверхность Марса или Луны.",0,Morphology,1,0.107812636
"Дедушка, рассказав историю своей жизни, с горечью отметил, что мы, к сожалению, не всегда понимаем и доверяем друг другу.",0,Syntax,1,0.10800065
"Максим Горький писал, что: «Надо говорить по-русски, а не по-вятски и не по-балахонски».",0,Syntax,1,0.108471945
"Напротив, нихилистическим ядром этой политической экономики является воля и относительная свобода пересекать границы добра или допустимого, включая мораль и положительный закон.",0,Morphology,1,0.10889766
Меня никогда в этом доме не было.,0,Semantics,1,0.10903989
"Потому что его убило, другой головы не поднимает.",0,Syntax,1,0.10932483
"Как ты не думаешь, что я должен это готовить?",0,Syntax,1,0.10941996
"Это действительно показывает вам, что мы не видели хорошего экономического прогресса и прогресса в области здравоохранения нигде в мире без разрушения климата.",0,Syntax,1,0.109562784
"Он сейчас направлялся в лапы той компании, о чем мы говорили.",0,Syntax,1,0.10961044
"Я хочу, чтобы ты вернешься а я уйду.",0,Syntax,1,0.10961044
"Получив данные, будет выбран самый благоприятный момент для нанесения удара.",0,Syntax,1,0.10965809
История обогатила нас новыми идеями и расширяет наш умственный горизонт.,0,Syntax,1,0.109705776
"Занятий, я рад, не будет.",0,Semantics,1,0.109705776
"Автор книги хотел как можно подробнее рассказать об этих людях, самих хозяевах своей судьбы.",0,Syntax,1,0.10989668
"Нет никого без греха, и это.",0,Syntax,1,0.11051915
"Газет он не читает, а просматривает.",0,Semantics,1,0.11061518
"Занятий, мне жаль, не будет.",0,Semantics,1,0.110663235
Много критических замечаний и ценных предложений было внесено в ходе обсуждения вопроса.,0,Syntax,1,0.11080748
"Ученик не врет, что читал что-либо.",0,Semantics,1,0.110951886
"Название последнего диска с участием основателей группы, музыканта и композитора Мортен Веланд попало в список записей.",0,Syntax,1,0.110951886
"Особенно когда в полутораста метрах позади лежал скелет ящера, убитого человеческим оружием.",1,0,0,0.11104825
"В ООН призвали не дать ответ на вопросы об антикоррупции, почему возник ""этотизм"".",0,Syntax,1,0.111096464
Она живет в маленьком городе близ Курска.,0,Semantics,1,0.111096464
"Близ пустынных развалин Лакедемона встретил девушку, похожую на изваяние древней богини.",1,0,0,0.11114469
Он подошел рядом со мной.,0,Semantics,1,0.11138611
"Зато они и жили в Коломне, которая он не помнил того, чтобы которая так уж пострадала.",0,Syntax,1,0.111627996
Некоторые европейские страны продавали Patrol в течение некоторого времени как «Эбро Патрол».,1,0,0,0.111627996
Перемен в технической политике фирмы не началось.,0,Semantics,1,0.11172486
Многие млекопитающиеся (а звери ― это как раз и есть млекопитающиеся животные) кусают очень похоже на нас с вами.,0,Morphology,1,0.11172486
Коли где-то не было.,0,Semantics,1,0.11172486
Возле старого голландского здания с аркадами в нижнем этаже ос тановились.,1,0,0,0.11182181
Резко он не затормозил.,0,Semantics,1,0.11187033
"Иван воскликнул, что какой у нее голос.",0,Semantics,1,0.11191885
"Мальчишек не столько беспокоило будущее их проекта, сколько его настоящее, потому что сейчас ребятам не хватало материалов для работы.",0,Syntax,1,0.111967385
"Для кого ты не знаешь, как добыть сведения?",0,Syntax,1,0.112064525
"В этом есть необходимость, так как очень много яблоков я набрала с собой.",0,Morphology,1,0.112113126
"Я хочу, чтобы они зашли, а ты спрячешься.",0,Syntax,1,0.11240509
Всю молодость она была красива.,0,Semantics,1,0.11240509
"Вчера Миша купили книгу, а Коля компакт-диск.",0,Syntax,1,0.11240509
"Рука человека написала книгу, душа человека выразила долю своей сокровенной жизни.",1,0,0,0.112991005
"Уровень детской смертности снижается из-за женщин в общине, которые борются за надлежащие практики здравоохранения.",1,0,0,0.1133831
Я вчера получила в ГУМе ботинки.,0,Semantics,1,0.11353044
"Ключ к успеху США в Афганистане была готовность Вашингтона оказывать поддержку собственным программам афганского правительства, а не жестоко навязывать свой собственный повестку дня.",0,Syntax,1,0.11367795
"Оказалось, шуршание фольги, постукивание ложкой омиску и даже звон бокалов провоцирует припадки у кошек.",0,Syntax,1,0.11387488
Студент готовится всякий сдавать экзамены.,0,Syntax,1,0.11397346
"Добравшись до места назначения, у нас было достаточно времени для приготовления ужина.",0,Syntax,1,0.11436852
В департаменте обороны военные службы могут объединить все подразделения военнослужащих на собственные разведысвательные элементы в своих запасах.,0,Morphology,1,0.11446747
"Есть неловкие смены со второго на третьего, и длинные отрывки относятся к доктору Садлеру в третьем лице.",0,Hallucination,1,0.11451697
"По словам его жены, Ростоцкий целый день жалуется на сердце, однако машину повел сам.",0,Syntax,1,0.11456651
Новый сотрудник не принят.,0,Semantics,1,0.114665605
"Олег Александрович хотел, чтобы я напомнила руководителю музыкального кружка, чтобы она уточнила репертуар ансамбля на ближайшее выступление.",0,Syntax,1,0.11486402
Бабушка вяжет шарф и подарила его своему внуку.,0,Syntax,1,0.11506276
"Пишу вам из деревни, куда заехал вследствие печальным обстоятельствам.",0,Syntax,1,0.11566073
"Порази толпу ужасом, который бы отнял какую-либо способность к сопротивлению.",0,Semantics,1,0.11566073
"Пил чай то с вахтером, то сторожем.",0,Syntax,1,0.11571067
Вид питается насекомыми в течение дня.,0,Semantics,1,0.11586064
Они грелись вблизи костров.,0,Semantics,1,0.11596072
"Посыльный молча поднялся со стула и выскочил из комнаты, прихватив пустые термоса.",0,Morphology,1,0.116915174
"Она так и сидела в гостинной, окруженная полторастами произведениями своей коллекции.",0,Morphology,1,0.11711697
"И в подтверждение того, что она — Красавка, лошадь медленно по вернулась в нашу сторону.",1,0,0,0.11716748
Только ты можешь дать мне страдание.,0,Semantics,1,0.11742025
"Чтобы отмазать от шестимесячной военной подготовки, мало какая семья будет платить несколько тысяч долларов взятки.",1,0,0,0.11747085
Побережья Иванова и Кохма прошли на севере.,0,Semantics,1,0.117572136
"Искренне благодаря отца за неоценимую помощь, я всё же вопреки его совета решил уехать из родного города.",0,Syntax,1,0.1176228
Сотрудница Utair впервые самостоятельно провела поиск сотрудника на предприятии и получила премию EUR10 тыс за это.,0,Hallucination,1,0.11807966
"Говорят, если хочешь рассмешить Господа Бога, будь рассказывать о своих планах.",0,Syntax,1,0.11813053
На каждую из фраз Наполеона Балашов хотел и имел что возразить.,1,0,0,0.118232295
По окончанию Лицея Пушкин стал жить в Петербурге.,0,Syntax,1,0.118232295
"Я бежала, как бежит собака. .",0,Syntax,1,0.118487075
"Когда по истечению четырёх лет пребывания в Швейцарии Николай вернулся в свой маленький уездный город, он удивился тому, насколько тот изменился.",0,Syntax,1,0.118640155
Как мама потом нашла у дочки в шкафе этот свёрток с бельём и стала сама для неё вручную делать бельё маленьких размеров.,0,Morphology,1,0.118691206
"Даня не любил учителей, которым был Иван.",0,Syntax,1,0.11884452
"Тот добровольно объяснил, как бы это хотела выйти в отставку.",0,Syntax,1,0.11889566
Спортсмен дрался как лев и тигр.,0,Syntax,1,0.118946835
"Полярный медведь, для развития пальто, займет тысячи поколений, может быть, 100 000 лет.",1,0,0,0.118998006
"Если ты будешь решать любую из этих задач, то пользуйся аналитическими уравнениями.",0,Semantics,1,0.11910043
"Нельзя не обратиться ни к кому, когда чувствуешь себя таким не счастным.",0,Semantics,1,0.119151674
Он сейчас спит в течение некоторого времени.,0,Semantics,1,0.11920291
Она берет теорию гранулярного пламени.,0,Semantics,1,0.11935681
Необходимость в сумке-термосе может возникнуть во время длительной поездки на машине либо по приезду на дачу в жаркий полдень.,0,Syntax,1,0.11961367
"Эта история - из категории тех мамочек-золотоскатлиц, которые рассказывают моей дочери перед сном-золотоскатлицам.",0,Hallucination,1,0.11976801
"Ляжьте, пожалуйста, на тахту.",0,Morphology,1,0.11976801
"Но для того, чтобы действительно личность движения, они хотели назвать ее.",0,Hallucination,1,0.11987099
"Здесь ещё осталось несколько ветхих деревянных домишек былых, запущенных деревень.",0,Morphology,1,0.11987099
