premise,hypothesis,label,confidence,variability,correctness,forgetfulness,category
"Как выяснилось, конфликт разгорелся на почве ревности.",Ревность подожгла почву.,not_entailment,0.8271094901221139,0.14355793947508,7.0,0.0,hard-to-learn
"Многочисленные коробки с бутылками выносят с торговых точек, разоблачая разные преступления. В отдельных случаях, продавцы попадаются на том, что у товара – поддельные акцизы. Бывает, что сама продукция является явно небезопасной.",Коробки с бутылками разоблачают преступления.,not_entailment,0.7020590347903115,0.27117655558680576,4.0,0.0,ambiguous
"И все могло закончиться печально, если бы один из сотрудников не забил тревогу.",Один из сотрудников так и не встревожился.,not_entailment,0.747423802103315,0.15971921242449863,7.0,0.0,hard-to-learn
"Из них по семи были вынесены обвинительные заключение, а по одному принято решение о мерах медицинского воздействия. Ни по одному из дел не было вынесено оправдательного приговора. Благодаря слаженной работе силовиков не было зарегистрировано ни одной экстремистской акции или провокации, которые могли бы дестабилизировать общественно-политическую ситуацию или сорвать выборные компании.",Оправдательных переговоров вынесено не было ни по одному из дел.,entailment,0.8866658977099827,0.17216692090135696,7.0,0.0,easy-to-learn
"Суд в китайском Цзинане приговорил опального политика Бо Силая, обвиняемого в коррупции и злоупотреблении властью, к пожизненному сроку, сообщает британская телерадиовещательная корпорация Би-би-си.",Политика осудили на пожизненное заключение.,entailment,0.8187510030610221,0.2371721665686414,5.0,0.0,ambiguous
"Доктора пытались реанимировать мальчика, но полученные им травмы оказались несовместимыми с жизнью.",Мальчик не выжил.,entailment,0.2194672269480569,0.1049381610652451,0.0,0.0,hard-to-learn
"Косвенная связь есть. Она человек публичный, таскала меня с собой на все светские мероприятия. Когда все это закончилось, остался один футбол, и все стало лучше.",У меня не осталось даже футбола.,not_entailment,0.8285032425607953,0.1490246583973062,7.0,0.0,hard-to-learn
"26 июня прошлого года обвиняемый вломился в дом к 59-летнему соседу в селе Виняево Арзамасского района и жестоко избил его до полусмерти. Мужчина не смог оправиться от травм и через месяц скончался в больнице. В октябре злоумышленник был задержан. Он признал свою вину лишь частично и рассказал, что конфликт с соседом произошел из-за щенка.",В результате конфликта двух соседей выжил только щенок.,not_entailment,0.827073872089386,0.12859458513937186,7.0,0.0,hard-to-learn
"Как сообщают в социальных сетях местные жители, на свет появилось одноглазое животное, напоминающее циклопа.",Одноглазое животное самозародилось в соцсетях.,not_entailment,0.8614292570522853,0.14421538073395004,7.0,0.0,easy-to-learn
"В регионе будут колебания атмосферного давления, которые спровоцируют головные боли и боли в области сердца.",У всех жителей региона будут головные боли и боли в области сердца.,not_entailment,0.8578120640345982,0.16608119171063263,7.0,0.0,easy-to-learn
"Она сообщила об этом двум своим приятелям. Они изучили распорядок дня бизнесмена и напали на него на улице. Злоумышленники вывезли его за пределы города, отобрали деньги, убили.",Бизнесмена убили за пределами города.,entailment,0.7221040342535291,0.2190462864395817,5.0,0.0,ambiguous
"Они искали места, где незаконно продают выпивку.",Они искали места незаконной продажи сигарет.,not_entailment,0.7653968121324267,0.17625545209582072,6.0,1.0,ambiguous
"Кроме того, он заявил, что ассоциация не может считаться независимой, потому что финансируется из-за рубежа.","Он напомнил, что расходы ассоциации оплачиваются из-за рубежа.",entailment,0.835292398929596,0.20209240407794116,6.0,0.0,ambiguous
"За это предлагается наказывать штрафом в размере до 300 тыс. рублей или в размере зарплаты осужденного за период до двух лет, обязательными работами на срок до 240 часов, принудительными работами на срок до одного года, либо лишением свободы на срок до одного года. Таким образом, принятая во втором чтении поправка смягчает наказание, поскольку в первоначальном варианте законопроекта максимальный срок лишения свободы за оскорбление чувств верующих был равен не одному, а трем годам.",За оскорбление чувств верующих предусмотрены наказания от штрафа до года тюремного заключения.,entailment,0.8773304564612252,0.1836155037358805,6.0,0.0,ambiguous
"""Премьер-министр Украины Николай Азаров не советует никому издеваться над украинскими судами. Комментируя арест экс-премьера Юлии Тимошенко, Н.Азаров сказал: """"Я там (в Печерском райсуде Киева - ИФ) был вчера и своими глазами убедился, как издевались над судом. Я никому не советую издеваться над судом, потому что суд - одна из основ нашего государства"""".""","Премьер-министр напомнил, что Печерский райсуд Киева - одна из основ государства.",not_entailment,0.740310366664614,0.1745139123012841,6.0,0.0,hard-to-learn
"""После праздников электрички области начнут циркулировать по новому расписанию, сообщают в Самарской пригородной пассажирской компании.""",После праздников электрички Самарской области перейдут на новое расписание.,entailment,0.8520568822111402,0.20745636495938782,6.0,0.0,ambiguous
"Сотрудники МЧС извлекли его из воды, после чего мужчина рассказал о подробностях произошедшего. По словам потерпевшего, на него напали выходцы с Северного Кавказа. О причинах конфликта мужчина досказать не успел, так как потерял сознание.",Спасатели оставили мужчину в воде.,not_entailment,0.8410043801580157,0.1608286416459628,7.0,0.0,easy-to-learn
"""Без донорского сердца шансов у пациента не было - тяжелая кардиомиопатия очень скоро привела бы к гибели. В краевой больнице подчеркивают: донорское сердце они получили от коллег из СКЦ ФМБА России: """"Благодаря координации больниц, оперативной работе всех служб, донорскому сердцу, доставленному в ККБ всего лишь за 1,5 часа, в отделении кардиореанимации сидит и с тоской смотрит на дверь крупный красивый мужик. Ему хочется домой, потому что там, впереди - целая жизнь"""".""",Пациент бы умер без донорского сердца.,entailment,0.814805235181536,0.21973111894028238,5.0,0.0,ambiguous
"Владельцы сайта быстро завербовали молодого человека, и тот согласился работать.",Молодой человек был завербован быстро.,entailment,0.8525805941649846,0.19628031914367672,6.0,0.0,ambiguous
"Вопрос платных автомобильных дорог большую часть россиян не волнует, так как они не имеют машин, а среди тех, у кого она есть, каждый пятый не намерен пользоваться такими трассами, показал всероссийский опрос.",Большинство россиян не имеет машин.,entailment,0.8821377881935665,0.1875152407530893,6.0,0.0,ambiguous
"""Как сообщает МВД по Республике Татарстан, 19 февраля в отдел полиции """"Япеево"""" УМВД России по городу Казани был сопровожден для дачи показаний мужчина, подозреваемый в совершении кражи денег. При доставлении в отдел манера поведения и речь подозреваемого вызвали предположение, что он находится в состоянии наркотического опьянения. Так как состояние подозреваемого не позволяло его опросить, ему была вручена повестка с указанием времени прибытия в отдел полиции.""",Мужчина был в невменяемом состоянии и для опроса не годился.,entailment,0.7392899096012115,0.29004555902455764,4.0,0.0,ambiguous
"""Волкова настаивала также на том, что в случае ареста оппозиционеру нельзя находиться в спецприемнике по состоянию здоровья, так как там нет необходимого ему врача. Сам Удальцов заявил в суде, что своей вины не признает. """"В протоколе задержания и в рапортах указаны неверные сведении я действительно был на Болотной площади и выступал на сцене, так как был заявителем шествия и митинга.""",В спецприемнике вообще нет врачей.,not_entailment,0.8256183607237679,0.16357694893292368,7.0,0.0,hard-to-learn
"А потом пришел в полицию и все рассказал. Там ответили, что по всем признакам это дело рук опытного мошенника. Как рассказали «Комсомольской правде»-Красноярск в пресс-службе городской полиции, подозреваемого вскоре задержали в ходе проведения оперативно-розыскных мероприятий.",Опытного мошенника так и не смогли арестовать.,not_entailment,0.8531829459326608,0.14418745090243001,7.0,0.0,easy-to-learn
"""""""Разработана проектная документация по замене эскалаторов на станциях """"Рижская"""", """"Новослободская"""", """"Смоленская"""" Арбатской-Покровской линии и """"Спортивная"""". Работы на этих станциях планируется начать в этом году"""", - рассказал первый замначальника метро Роман Цуканов. По его словам, две из четырех станций - """"Рижская"""" и """"Смоленская"""" - будут закрыты для пассажиров на время ремонта, поскольку они имеют по одному вестибюлю.""","""""""Рижскую"""" закроют от пассажиров.""",not_entailment,0.7634377224104745,0.19096135946184045,7.0,0.0,ambiguous
"Мужчина окунулся в бассейн, где у него прихватило сердце.",В бассейне у мужчины стало плохо с сердцем.,entailment,0.607519154037748,0.2262218682012436,4.0,0.0,ambiguous
"Всех пострадавших медики доставили в ближайшую больницу. Областной главк полиции сообщает, что водители находились в трезвом состоянии. По факту дорожного инцидента проводится проверка, после которой примут соответствующее процессуальное решение.",Пострадавшие попали в ближайшую клинику.,entailment,0.838150177683149,0.19161249291229698,7.0,0.0,ambiguous
"Проект детского сада участвует в программе по субсидированию строительства детских дошкольных учреждений, поэтому финансироваться строительство, вероятно, будет из федерального бюджета.",Федеральный бюджет не станет источником финансирования строительства.,not_entailment,0.8385659456253052,0.14957921679072214,7.0,0.0,easy-to-learn
"Обнаруженные предметы направлены для проведения экспертизы. Если эксперты признают их культурными ценностями, то в отношении гражданина будет возбуждено административное дело по факту недекларирования. Поскольку для ввоза их пассажир был бы обязан заполнить декларацию на товары с указанием перемещаемых через границу раритетов.",Обнаружены недекларированные предметы.,entailment,0.8746173764978137,0.17734653607374162,6.0,0.0,ambiguous
"""Есть еще нерешительная пара  -  экскурсовод и повар придорожного кафе, которым достается сюжет Пиросмани про миллион алых роз. Ну, и, наконец, героиня Анны Михалковой, без промаху продолжающая найденную ранее и успешно продолженную актрисой  в """"Кококо"""" комедийную расшифровку своего таланта. В """"Любви с акцентом"""" она бесстрашно отправляется в """"отпуск по зачатию"""", потому что дома уже совсем не получается.""",Экскурсовод и повар придорожного кафе не особо решительны.,entailment,0.7968319271292005,0.20538405676885174,5.0,0.0,ambiguous
"Мужчина сообщил, что к краже может быть причастна его собственная дочь, у которой был доступ к ключам от сейфа.",Сейф могла открыть дочь.,entailment,0.8570711527551923,0.20134075830581308,6.0,0.0,ambiguous
"Когда стражи порядка задержали двух мужчин, выяснилось - они совсем не местные.",Полицейские задержали мужчин.,entailment,0.7616104739052909,0.16152475045700296,7.0,0.0,hard-to-learn
"Музей, расположенный в Королевских воротах, меняет экспозицию. На смену выставке, рассказывающей об истории ворот и их реставрации, придет «Аптека трех королей». Как рассказали в музее, посетители попадут в традиционный интерьер аптеки.",Экспозицию музея Королевских ворот ждут перемены.,entailment,0.9078335591724941,0.16808985430752377,7.0,0.0,easy-to-learn
"Он отметил, что благоприятная ситуация складывается, потому что быстро срабатывают аварийные бригады, создан необходимый запас резервной техники и топлива.","Он не нашел причин для того, чтобы сложилась благоприятная ситуация.",not_entailment,0.7982852629252842,0.15105877404199197,7.0,0.0,hard-to-learn
"""""""Это наши русские часы, недорогие часы с гербом - маленькие, аккуратные часы"""", - процитировал патриарха В.Соловьев, делясь в эфире радио """"Вести FM"""" впечатлениями о встрече с ним. По словам Соловьева, когда предстоятель увидел ту фотографию, он очень удивился. """"Потому что, когда мы надеваем одеяние для службы, часы невозможно надеть, невозможно носить часы"""".""","В.Соловьев процитировал слова патриарха о том, что тот носит недорогие русские часы с гербом.",entailment,0.914442879813058,0.13226388388502477,7.0,0.0,easy-to-learn
"В настоящий момент полицейские взяли в кольцо активистов оппозиции на углу Тверской и Садово-Триумфальной улицы и начали задерживать их. Полицейские затаскивают участников шествия в автозаки. Они призывают освободить проход, чтобы не мешать движению пешеходов, однако это сделать затруднительно, поскольку сотрудники полиции оцепили оппозиционеров и не дают выйти из этого оцепления, в том числе журналистов.",Активисты оказались в кругу друзей.,not_entailment,0.856448769569397,0.1369072687862857,7.0,0.0,easy-to-learn
"Об этом «Комсомольской правде»-Красноярск сообщили в пресс-службе краевого следственного комитета. Как доказали следствие и суд, эта женщина, используя свое служебное положение, устроила на работу учителями четверых своих знакомых. Но фактически те не работали, а их зарплату снимала с карт сама директор.",Женщина совершила подлог.,entailment,0.6003485918045044,0.2641162859680384,3.0,0.0,ambiguous
"Он рассказал о том, как изменятся тарифы по сбору, вывозу и утилизации коммунальных отходов на территории округа.","Тарифы по сбору, вывозу и утилизации коммунальных отходов на территории округа увеличатся втрое.",not_entailment,0.8509692549705505,0.15314280108866626,7.0,0.0,easy-to-learn
"Художники очень много путешествуют в поисках красивых, живописных мест, часто выезжают на природу. Пейзажи Дальнего Востока, Хабаровского края по-своему прекрасны – они всегда отличаются особыми красками и светом, подчеркивает заместитель председателя.",Художники всегда много путешествуют.,not_entailment,0.8425408772059849,0.1731406948150463,7.0,0.0,easy-to-learn
"""""""Следственные органы СК России по Республике Татарстан приняли решение отменить меру пресечения в отношении семерых подозреваемых в убийстве заместителя муфтия духовного управления мусульман Татарстана Валиуллы Якупова, а также в покушении на убийство муфтия республики Илдуса Файзова. К ним применена мера процессуального принуждения - с подозреваемых отобрано обязательство о явке"""", - говорится в сообщении пресс-службы, размещенном на сайте СКР в четверг. В нем отмечается, что такое решение было принято следователями, так как подозреваемыми были проведены все необходимые следственные действия.""",В убийстве муфтия подозреваются 7 человек.,not_entailment,0.7517269679478237,0.14743949857149738,7.0,0.0,hard-to-learn
"Все это может привести к осложнению оперативной обстановки на автомагистралях, которые проходят через Смоленскую область.","На автомагистралях, проходящих через Смоленскую область, сейчас сложная оперативная обстановка.",not_entailment,0.7892285670552935,0.13994928218598407,7.0,0.0,hard-to-learn
"""Президент РФ Дмитрий Медведев заявляет о необходимости выработки критериев, которые позволят привлекать к юридической ответственности лиц за призывы к насилию в Интернете. То есть, пояснил глава государства, за суждения привлекать к ответственности нельзя, """"но если это уже призыв к какому-либо насилию - власть надо употреблять"""". """"Потому что, если из Интернета или социальных сетей льются призывы идти и резать кого-то - нельзя говорить о свободе Интернета"""".""",Медведев хочет привлекать к ответственности за дискуссии в Интернете.,not_entailment,0.8115789549691337,0.20613354562835015,6.0,1.0,ambiguous
"По версии следствия, в начале ноября прошлого года судебный пристав-исполнитель при посредничестве своего знакомого - специалиста УФССП по РО потребовали от гражданина денежные средства за незаконное прекращение исполнительного производства и снятие арестов с имущества и счетов должника, - рассказали в СУ СК России по Ростовской области. Деньги они не успели получить, так как вмешались сотрудники правоохранительных органов.",Судебный пристав-исполнитель и специалист УФССП по РО получили взятку.,not_entailment,0.8061871102878025,0.15576887149981608,7.0,0.0,hard-to-learn
"Вопрос обсуждается, ясно будет к началу встречи.",Обсуждение вопроса не состоится.,not_entailment,0.8598512325968061,0.15762942865730192,7.0,0.0,easy-to-learn
"Когда на место прибыли стражи порядка, то достаточно быстро нашли подозреваемого. Им оказался хороший знакомый потерпевшего. Он признался, что, проходя мимо, не смог удержаться, заметив открытую входную дверь в частный дом.",Открытая дверь в частный дом манила подозреваемого.,entailment,0.8171247925077166,0.23208344341425155,5.0,0.0,ambiguous
"Удар пришелся в грудную клетку. Женщина сама вызвала мужу скорую и полицию. Мужчину госпитализировали, но медики не смогли спасти ему жизнь.",Медики  спасли мужчине жизнь.,not_entailment,0.6856680001531329,0.1751972087466822,5.0,0.0,hard-to-learn
"Ежедневно в плотины поступает всё больше и больше воды, что не может не радовать.","Вчера в плотины поступало не так много воды, как сегодня.",entailment,0.7981653256075723,0.23971976946526827,5.0,0.0,ambiguous
"Банкротство было громким - банком в Новокузнецке пользовались не только многие частные лица, но и бюджетные организации, в том числе администрация города. На первом же заседании подсудимый попытался отвести весь состав суда – под предлогом того, что судьи также были вкладчиками «НМБ» и поэтому могут предвзято к нему отнестись. Однако в ходатайстве было отказано, так как подобных обстоятельств не установлено.",Cудьи также были вкладчиками «НМБ».,not_entailment,0.7721059152058193,0.1642365797770086,7.0,0.0,hard-to-learn
"""О какой именно авиабазе идет речь, собеседник агентства не уточнил. Между тем посольство РФ в Кабуле не располагает информацией о том, что опасно сблизившийся с российским авиалайнером самолет принадлежит дислоцированным в Афганистане иностранным военным. Пресс-атташе российской дипмиссии Степан Аникеев заявил, что посольство не намерено самостоятельно обращаться к афганским властям или командованию МССБ за разъяснениями относительно этого инцидента. """"Мы точно не будем этого делать, потому что это — частная компания, и это ее дело"""".""",Опасно сблизившийся с российским авиалайнером самолет принадлежит дислоцированным в Афганистане иностранным военным.,not_entailment,0.47521336163793293,0.07763582735705493,3.0,0.0,hard-to-learn
"Поскольку ветеринарное свидетельство признано не действительным, такую продукцию допускать на прилавки или в переработку нельзя.",Эта продукция безвредна.,not_entailment,0.8361156923430306,0.14643214242900074,7.0,0.0,hard-to-learn
"Сначала необходимо законсервировать здание, просушить - здесь полно воды, провести экспертизу и понять, сколько это будет стоить, и начинать ремонт.",В здании полно воды.,entailment,0.8375930828707558,0.20019733689607877,6.0,0.0,ambiguous
"Лежал там лишь пакетик с порошком. Но мужчина обрадовался находке больше, чем всем сокровищам Земли. Потому что жаждал дозы.",Мужчина радовался всем сокровищам Земли почти так же сильно.,not_entailment,0.8266521607126508,0.16904808472483665,7.0,0.0,hard-to-learn
"В области работает 133 нотариуса, и со всем объемом работы мы справляемся, - отметила спикер. - Больше всего обращений — по наследственным делам, много обращений по обращений с отчуждением недвижимости, где есть несовершеннолетние дети, и по сделкам, где требуют дополнительных документов.",133 нотариусов достаточно для области.,entailment,0.8809564539364406,0.17960425299607444,6.0,0.0,ambiguous
"Зайдя в один из подъездов, чтобы проверить одного из подопечных, полицейский почувствовал резкий запах дыма из соседней квартиры и услышал за дверью детские крики.",Полицейский зашел в подъезд на детские крики.,not_entailment,0.8086334807532174,0.17365074733633656,7.0,0.0,hard-to-learn
"Прибывшие на место спасатели выяснили, что загорелась частная баня.",Спасатели прибыли к горящей бане.,entailment,0.8640312382153102,0.1789207099194784,7.0,0.0,ambiguous
"""""""Они не могут допустить, чтобы Продюсерским центром студии руководил по-настоящему деловой, экономически грамотный человек - при политике абсолютной непрозрачности всех решений такой человек очень невыгоден"""", - считает Сокуров. В минувшую пятницу стало известно, что Сокуров решил покинуть совет директоров """"Ленфильма"""" и направил министру культуры Мединскому соответствующее письмо. """"Я написал это письмо, потому что считаю нахождение в совете формальным"""".""","""Сокуров стал гендиректором """"Ленфильма"""".""",not_entailment,0.8503879393850055,0.17198069902497737,7.0,0.0,easy-to-learn
"Модельер не явился за заседание суда, чтобы избежать встречи с журналистами и не попасть в объективы камер. Адвокаты обвиняемого ранее заявили о том, что Гальяно потерял над собой контроль из-за злоупотребления алкоголем и поэтому нагрубил посетителям. Один из адвокатов сказал, что его подзащитный не помнит, что происходило в баре, так как он был болен.",Гальяно отсутствовал на заседании суда.,entailment,0.7802806666919163,0.25489693168622785,5.0,0.0,ambiguous
"Всё предельно прозрачно и не требует на первоначальном этапе никаких затрат. Также обращайте внимание на то, как давно работает компания и узнаваема ли в отрасли.",Компания работает в отрасли давно.,not_entailment,0.7460274185453143,0.17630069943715912,7.0,0.0,ambiguous
"Вообще-то, Владимир Владимирович, вот это слышать обидно и больно. Очень обидно и больно, действительно это так. Потому что именно вы стояли у истоков нашей партии, именно вы ее создавали.","Владимир Владимирович стоял у истоков нашей партии, создавал ее.",entailment,0.8842993889536176,0.1693036226430563,6.0,0.0,easy-to-learn
"Он сообщил, что после митинга были задержаны, как минимум, четыре человека. Среди них член КПРФ и помощник депутата Госдумы. Как сообщили агентству в пресс-службе правительства Самарской области, уведомление, поданное организаторами митинга, не было рассмотрено, так как было составлено с ошибками.",Митинг продолжается.,not_entailment,0.8478018386023385,0.1438046402130382,7.0,0.0,easy-to-learn
"""""""Если эти документы там есть, то, скорее всего, для передачи в Арбитражый суд Тюменской области эти документы будут изыматься. Либо они, либо копии будут заверяться прямо на месте в офисе"""", - уточнил он. """"Компания злоупотребляет нашими правами, потому что несколько раз пристав выносил постановление, обязывающее компанию предоставить документы, но компания не реагировала на них никаким образом"""".""",Компания проигнорировала одно из постановлений пристава.,not_entailment,0.8301551001412528,0.16421188971611253,7.0,0.0,hard-to-learn
"Не стоит бояться порчи, это люди сами себя плохо настраивают на жизнь.",Люди способны наводить порчу.,not_entailment,0.765784135886601,0.18776246439986055,7.0,0.0,ambiguous
"Оказалось, злоумышленник проник в дом, пока хозяин отсутствовал — с середины декабря его не было.",Злоумышленник проник в пустой дом.,entailment,0.6350537070206234,0.24759963568766655,4.0,0.0,ambiguous
"Выяснилось, что женщина ехала в такси вместе со своим новым знакомым. По дороге между ними произошел конфликт. Мужчина, воспользовавшись моментом, когда машина остановится на светофоре, схватил сумку женщины и сбежал из автомобиля.",Мужчина ехал в такси с женской сумкой.,not_entailment,0.7936897703579494,0.1778667131743674,7.0,0.0,ambiguous
"""Пресс-секретарь Владимира Путина Дмитрий Песков подчеркивает, что вопросы президенту РФ Владимиру Путина в ходе встречи с доверенными лицами были составлены на основании пожеланий последних. """"Доверенные лица - это люди, которые вели подготовительную работу к этой встрече и с которыми велась подготовительная работа накануне, многие из них наиболее активно задолго до этой встречи транслировали огромное множество вопросов в администрацию президента, вопросы, естественно, обобщались, суммировались, систематизировались и активно использовались в подготовке к мероприятию"""", - заявил Песков журналистам во вторник. Он подчеркнул, что подобные вопросы используются при подготовке к каждому мероприятию, так как наличие таких вопросов от таких людей """"позволяет чувствовать реальный пульс"""".""",Песков отмел все вопросы.,not_entailment,0.8482984219278608,0.15848727989909603,7.0,0.0,easy-to-learn
"""""""А как быть тогда с """"Russia today"""", где у нас работают иностранцы?"""" - спросил он. По словам главы комитета, такого рода решения должны приниматься в рамках редакционной политики телеканалов, поскольку законодатель далеко не все может сделать, отрегулировать.""",Глава комитета предлагает отдать решение на откуп законодателям.,not_entailment,0.8385463356971741,0.15399478016890839,7.0,0.0,easy-to-learn
"""В среду, 9 ноября, глава ведомства Александр Нерадько сказал журналистам, что Росавиация готова отложить принятие решение об аннулировании лицензии дискаунтера на три месяца. """"Может быть, те, кто этот проект (""""Авианову"""" - ИФ) инициировали, может быть, у них изменятся планы. Потому что проект сам по себе очень привлекателен для людей из-за низких тарифов"""".""",Проект привлекателен для людей из-за низких тарифов.,entailment,0.8859086888177055,0.16524648729128028,7.0,0.0,easy-to-learn
"Иностранному бизнесу было бы выгодно активно инвестировать в экономику России. Об этом заявил министр экономического развития страны Максим Орешкин. Он отметил, что сейчас самое подходящее время вложений, поскольку экономика вновь поднимается.",Экономика вновь поднимается.,entailment,0.8629187388079507,0.19212720376085277,6.0,0.0,ambiguous
"Ранее также были арестованы предполагаемый лидер преступной группы, ранее судимый 52-летний Андрей Вишневский, Олег Новак и Владимир Попов. Следователь в обоснование своего ходатайства в суде заявил, что, находясь на свободе, подозреваемые могут скрыться. А поскольку не установлены все участники преступной группы, то они также могут оказать давление на свидетелей и попытаться воспрепятствовать расследованию по делу.",Не установлены все участники преступной группы.,entailment,0.885723854814257,0.161630528973465,7.0,0.0,easy-to-learn
"Поэтому они направились в круглосуточный магазин. Но продавец отказалась продать им пиво, так как было слишком поздно. Пока один приятель уговаривал женщину, подозреваемый открыл холодильник и забрал бутылку.",Второй приятель украл бутылку.,entailment,0.7944165766239166,0.23159317006590374,5.0,0.0,ambiguous
"""""""Я осознанно шел играть по чужим правилам. Я не считаю их (выборы - ИФ) честными, но принял этот вызов"""", - сказал Прохоров в прямом эфире на Первом канале в воскресенье. Он подчеркнул, что пошел на выборы, потому что посчитал важным довести свои взгляды и консолидировать вместе миллионы образованных и честных людей.""","Прохоров сказал, что не считает выборы честными.",entailment,0.903964068208422,0.1629371863701882,7.0,0.0,easy-to-learn
"""Как сообщил Кобзев агентству """"Интерфакс"""" во вторник, сам Навальный также ожидает, что приговор будет обвинительным, """"он в этом уверен"""". При этом Кобзев отметил, что каким будет обвинительный приговор - условным или реальным - ни он, ни Навальный судить не берутся. """"Поскольку здесь явно решение будет приниматься не судьей, то и предполагать очень трудно"""".""",Навальный ожидает приговора.,entailment,0.9011841842106411,0.1637200605726896,7.0,0.0,easy-to-learn
"Как сообщили «Комсомольской правде» в пресс-службе музея, выставка получила название «Добрые друзья детства».",Выставке не дали название.,not_entailment,0.8158873830522809,0.13718637361632163,7.0,0.0,hard-to-learn
