premise,hypothesis,label,confidence,variability,correctness,forgetfulness,category
"Назначена судебно-медицинская экспертиза. По результатам проверки будет ясно, возбуждать ли уголовное дело. Также в ведомстве отметили, что это не первый случай, когда в квартире случился пожар.",Уголовное дело еще не возбуждено.,entailment,0.6985230978046145,0.33257673353565104,4.0,0.0,ambiguous
"В одной из комнат он нашел икону, которую забрал с собой, чтобы продать.",Он искал в комнате икону.,not_entailment,0.6985394997256142,0.15107374981138502,6.0,1.0,hard-to-learn
"""Отвечая на вопрос, Горан сказал, что в ходе проверки не использовались фотографии, сделанные экс-омбудсменом Ниной Карпачевой, поскольку они """"добыты не в установленном порядке"""". Также, по словам представителя ГПУ, не принималось во внимание экспертное заключение, предоставленное Карпачевой: """"Нельзя говорить, что это официальный какой-то документ, поскольку он составлен не уполномоченными на это специалистами"""".""",Экспертное заключение - это не официальный документ.,not_entailment,0.6985952769007001,0.1376274795930405,7.0,0.0,hard-to-learn
"Директор супермаркета Томи Салонен обещает убрать фото воришки с календаря, если он придет к нему покаяться. По его словам, метод оказался действенным, так как в небольшом городке изображение нечистого на руку соседа легко опознают. Салонен говорит, что избрал такой способ борьбы с воровством, поскольку полиция не всегда может помочь при мелких кражах.",Томи Салонен ждет новых фотографий от воришек.,not_entailment,0.7004287072590419,0.20911107922441977,6.0,1.0,ambiguous
"Сыграло ли это событие роль в решении обвиняемого начать работать на иностранную разведку, пока не известно. Рассмотрение дела Дивенни по существу начнется 12 декабря. Поскольку речь идет о секретных материалах, часть процесса будет проходить в закрытом режиме.",Дивенни мог работать на иностранную разведку.,entailment,0.7016490357262748,0.2646124663966522,4.0,0.0,ambiguous
"Многочисленные коробки с бутылками выносят с торговых точек, разоблачая разные преступления. В отдельных случаях, продавцы попадаются на том, что у товара – поддельные акцизы. Бывает, что сама продукция является явно небезопасной.",Коробки с бутылками разоблачают преступления.,not_entailment,0.7020590347903115,0.27117655558680576,4.0,0.0,ambiguous
"Сельский врач предложил ей таблетки, но она попросила сделать ей инъекцию антибиотика. Со слов доктора, он убедился, что в ампуле действительно антибиотик, и сделал укол. Самочувствие женщины резко ухудшилось, и она умерла.","Сельский врач предложил ей таблетки, но она предпочла умереть.",not_entailment,0.7060038958277021,0.22658611813527463,4.0,0.0,ambiguous
"По предварительным данным, смерть наступила в результате отравления продуктами горения, а причиной возгорания явилось неосторожное обращение с огнем во время курения в состоянии алкогольного опьянения, - говорится в сообщении.",В результате пожара погибло шесть человек.,not_entailment,0.7061569477830615,0.15571612433792037,6.0,0.0,hard-to-learn
"Хозяйка, услышав шум, проснулась и спугнула вора.","Хозяйка проснулась, чтобы спугнуть вора.",not_entailment,0.7063169436795371,0.20232536555789346,6.0,1.0,ambiguous
Учредителем центра стала Государственная канцелярия.,Государственная канцелярия выступила перед учредителем.,not_entailment,0.7064859739371708,0.19168879469828248,5.0,1.0,ambiguous
"""""""После инцидента 15 августа 2011 г. ко мне приезжал молодой человек со стороны Агафонова, он требовал видеозапись с камер наблюдения"""", - рассказал он. По его словам, угрожавший обещал """"всем устроить, так как побили хорошего человека"""". """"Я отказал, так как это могут требовать только правоохранительные органы"""", - сообщил Береговой.""",Береговой не отдал запись молодому человеку.,entailment,0.7071858218738011,0.3046217650510358,4.0,0.0,ambiguous
"""""""Их невозможно привлечь к ответственности, но это именно так"""", - заявил Медведев во вторник на встрече с активом регионального отделения партии """"Единая Россия"""". """"Это должно остаться в анналах нашей истории, чтобы никогда этого не повторилось. Потому что война со своим народом это тягчайшее преступление"""", - добавил он.""",Медведев считает войну со своим народом преступной.,entailment,0.7073231211730412,0.27424322160608783,4.0,0.0,ambiguous
"Всего существует две теории. Так, дело может быть в психологическом эффекте. Якобы люди, посещающие больницу, чаще задумываются о здоровье и следят за собой.",Теорий существует множество.,not_entailment,0.7074088283947536,0.16807964529444624,6.0,1.0,hard-to-learn
"Он присутствовал на мероприятии не в качестве гостя, а выступил в роли циркового артиста.","Он приехал не гостить, а выступать.",entailment,0.7076806809220996,0.3095778448255079,4.0,0.0,ambiguous
"Суд установил, что каждый из подсудимых, действуя в сговоре с другими, выполнял отведенную ему роль в группе.",Подсудимые действовали сообща.,entailment,0.7083100719111306,0.32395975296460033,4.0,0.0,ambiguous
"Деревянный черенок от метлы стал причиной преступления, которое унесло жизнь пенсионера.",Черенок от метлы унес жизнь пенсионера.,not_entailment,0.7083316189902169,0.2545140817425966,5.0,1.0,ambiguous
"""В сеть выложили ролик, как маршрутка улетела в сугроб, уходя от столкновения с легковушкой.""",Маршрутка столкнулась с легковушкой в сугробе.,not_entailment,0.7090325568403516,0.20382691440158343,6.0,1.0,ambiguous
"""""""Я надеюсь, они услышат. Это касается премий, доходов.... Нужно понимать, в какой стране мы живем, и не раздражать людей"""", - подчеркнул президент. Позже он добавил: """"То, что пресса """"пощипывает"""" представителей крупного бизнеса и чиновников - это хорошо"""".""","""Президент расстроен, что пресса """"пощипывает"""" чиновников и представителей крупного бизнеса.""",not_entailment,0.7095174746853965,0.2190254510504803,5.0,0.0,ambiguous
"В Сомали в прошлом году было потрачено 120 млн. долларов, и мы кормили  более 1 млн. человек, так как там происходили и конфликты, и стихийные бедствия.",Мы ездили в Сомали в прошлом году.,not_entailment,0.710003239767892,0.20320803649131663,5.0,1.0,ambiguous
На Ура_губу в этом году приехало 15 человек.,На Ура_губу в следующем году приедет 15 человек.,not_entailment,0.7106419120516095,0.18664084318895616,6.0,1.0,ambiguous
"Модельер не явился за заседание суда, чтобы избежать встречи с журналистами и не попасть в объективы камер. Адвокаты обвиняемого ранее заявили о том, что Гальяно потерял над собой контроль из-за злоупотребления алкоголем и поэтому нагрубил посетителям. Один из адвокатов сказал, что его подзащитный не помнит, что происходило в баре, так как он был болен.","Гальяно не помнит, что происходило в баре.",not_entailment,0.7109547640596118,0.22250640316265533,6.0,1.0,ambiguous
"Пациентов Детского хосписа 29 декабря ждал настоящий сюрприз – фонд супругов Кержаковых «Звезды Детям» организовал визит народного артиста России Михаила Боярского. - В детстве учился я плохо. Мои родители буквально жили в школе, потому что их постоянно вызывала учительница.",Фонд Кержаковых определил Боярского в Детский хоспис.,not_entailment,0.711181776864188,0.1522250848495456,6.0,1.0,hard-to-learn
"""""""И это не огульное заявление, а информация, основанная на адекватных научных исследованиях. Но это не значит, что мы снимаем контроль, наоборот. Мы продолжаем наблюдения и усиливаем эту работу, поскольку это может проявиться через несколько лет"""", - сообщил тогда врач.""",Врач пообещал снять наблюдение.,not_entailment,0.7114260665008,0.2171473917010244,6.0,1.0,ambiguous
"Он выпил с хозяином, вышел во двор, увидел велосипед и стащил его. Вскоре мужчину задержали. - Велосипед стоил пять тысяч рублей, поэтому нанесенный ущерб был признан значительным.",Он вышел во двор и украл выпивку.,not_entailment,0.7115254955632346,0.19784559686583814,6.0,1.0,ambiguous
"""Эта реплика пришлась не по душе экс-министру финансов Алексею Кудрину, который сказал журналистам, что """"это отношение к протесту неверное, я с таким отношением не согласен, потому что сотни тысяч людей не вышли бы (на митинги за деньги - ИФ)"""". Впрочем, сам В.Путин, несмотря на возросшую политическую активность бывшего соратника по правительству, по-прежнему считает его другом и членом своей команды, которому еще найдется место в строю. В общем и целом, по словам премьера, протесты в рамках закона полезны, потому что не дают чиновникам расслабиться (""""потому что власть далеко не всегда правильно себя ведет и адекватно отвечает на вызовы времени""""), но уклон в сторону """"цветных революций"""" недопустим (""""позволить себя втянуть в какие-то схемы по дестабилизации общества, вот это, мне кажется, неправильно"""").""",Кудрину реплика понравилась.,not_entailment,0.7131255396774837,0.20402156998111892,6.0,1.0,ambiguous
"""""""Знакомы ли Вы со своими новыми коллегами – Никитиным, Яблонским, Аветисяном?"""" - """"Да, со всем директорами мы пообщались, и, на мой взгляд, мы очень хорошо друг друга дополняем. Я вам честно скажу, что я бы не смог собрать команду лучше, потому что это тот случай, когда достоинства одних покрывают недостатки других"""".""",У каждого из директоров есть недостатки.,entailment,0.7135884123189109,0.21439743694615987,5.0,0.0,ambiguous
"Когда силовики стали досматривать автомобиль, то обнаружили в нем подозрительный пакет с порошком внутри, который был отправлен на экспертизу.",Автомобиль был отправлен на экспертизу.,not_entailment,0.7137837324823652,0.19817152644293556,5.0,0.0,ambiguous
"Разговорившись с одноклассницей, мужчина узнал, что та хотела бы перебраться поближе к морю.",Одноклассница мечтала жить у моря.,entailment,0.714045545884541,0.23499084780594043,4.0,0.0,ambiguous
"""""""Я попросил их продолжать работу и не снижать темпов, крайне противно было"""", — посетовал глава президентской администрации. """"Ну, терпел. Я не подавал виду, потому что я понимал, что если я начну подавать вид, это приведет к настороженности и попытке замести следы"""", — добавил он.""","Глава президентской администрации признался, что ему было крайне противно не снижать темпов.",not_entailment,0.7141011953353882,0.23769007558250654,5.0,0.0,ambiguous
"Женщину доставили в больницу, за ее жизнь сейчас борются врачи.",Женщину спасли врачи.,not_entailment,0.7145708756787437,0.16580523891672297,6.0,0.0,hard-to-learn
"Он прогулялся между рядов, затем схватил с полки бутылку недорогого коньяка.",Он пришел погулять между рядов.,not_entailment,0.7147469690867833,0.22400470287079874,6.0,1.0,ambiguous
"Бывшие банкиры находятся в международном розыске. Адвокаты А.Бородина обжаловали это решение в кассационную и надзорную инстанцию. Решения были подтверждены, а в порядке надзора не рассмотрены, поскольку для этого не нашлось оснований.",Бывших банкиров объявили в международный розыск.,entailment,0.7151236704417637,0.25820972871149084,4.0,0.0,ambiguous
"По данным следствия, в июне прошлого года в подъезде одного из домов по улице Отрадной обвиняемый избил свою бывшую супругу и сломал ей палец.",Обвиняемый сломал руку бывшей супруге.,not_entailment,0.716858663729259,0.183000962836276,6.0,1.0,ambiguous
"Внутри помещение имеет эксклюзивный дизайн. На ценных породах дерева вырезаны русалки, корабли, космос. Добавляют антураж и скелеты с открытой пастью, которые, кажется, вот-вот нападут.",Скелеты добавляют дизайна.,not_entailment,0.7172213452202933,0.1860797120735499,6.0,1.0,ambiguous
"Сначала зрители могут наблюдать картину, как посреди комнаты маленькая девочка играет со своими игрушками, а за ее действиями наблюдает кукла.",Сначала зрителям показывают картину.,not_entailment,0.7179776770727975,0.20721887195344046,6.0,1.0,ambiguous
"Трагедия произошла из-за того, что водитель машины забыл закрыть дверь.",Водитель машины не закрыл дверь.,entailment,0.7180256119796208,0.3030313054131067,4.0,0.0,ambiguous
"""Как отмечается в сообщении, данная информация опубликована на странице """"Обращение за визой США"""", а также при входе в консульский отдел посольства. Как ранее разъяснили в посольстве США, при обращении за визой на сайте  заявители видят объявление, в котором говорится: """"Пожалуйста, примите во внимание: не разрешается проносить (а) электронные устройства (за исключением мобильного телефона, размеры которого не превышают 3см X 13см Х 6см); (б) предметы, которые могут быть использованы как оружие; (с) большие сумки, включая портфели, рюкзаки, чемоданы, спортивные сумки и т.п. Поскольку сотрудники посольства не принимают на хранение такие предметы, их владельцам может быть запрещен вход в здание Посольства"""".""",В Посольство США с планшетом не пройдешь.,entailment,0.7186445891857147,0.29244380867271896,4.0,0.0,ambiguous
"12 декабря междуреченский городской суд вынес приговор за четыре мошенничества с чужими квартирами, которые совершил 32-летний мужчина.",32-летний мужчина мошенничал на рынке жилья.,entailment,0.7188169360160828,0.2835848757488245,4.0,0.0,ambiguous
"""17:50. В толпе машут букетиками белых цветов. 17:48. Теперь из кузова фургона выступает Андрей Нечаев, защитник Белого дома и министр в кабинете Егора Гайдара. """"Мы сами отдали свободу, потому что расслабились"""", - признает он.""",У Андрея Нечаева был букет из белых цветов.,not_entailment,0.7189846975462777,0.18544812572485564,7.0,0.0,ambiguous
"Я здесь все взорву! – такую фразу часто можно услышать в захватывающих боевиках. Но вряд ли кто-то обрадуется, когда такое прозвучит от неизвестного человека в обычной жизни.","""В боевиках нередко угрожают """"все здесь взорвать"""".""",entailment,0.7190775999001094,0.24592038727660293,4.0,0.0,ambiguous
"Поскольку предприятие добровольно погасить свою задолженность не спешило, пристав наложил запрет на регистрационные действия в отношении недвижимости фирмы.",Пристав нашел выход из ситуации.,entailment,0.7193960164274488,0.27530983726416924,4.0,0.0,ambiguous
"Региональный главк полиции сообщает, что закон не соблюдали в павильоне, расположенном на улице Революционной в областном центре.",В павильоне соблюдали закон.,not_entailment,0.719572765486581,0.18286781613363237,6.0,1.0,ambiguous
"Вместе с ними пропали также юбилейные медали, памятные и нагрудные знаки, грамоты. Очень хочется надеяться, что бабушка просто забыла, куда в последний раз положила награды — и они в конце концов найдутся. Но все может быть: мало ли, награды и правда могли похитить.",Бабушка не может найти награды.,entailment,0.7209527620247432,0.1956334118052874,5.0,0.0,ambiguous
"На коробках с пекинской капустой и яблоками находилась маркировка, указывающая страну происхождения - Польшу. Согласно этикеткам, наклеенным на коробки с грушами, продукция поступила из Гвинеи и пересекла границу Республики Беларусь, что является нарушением.",Этикетки на коробке с грушами подтвердили законность транспортировки.,not_entailment,0.7218657646860395,0.1616360240843612,7.0,0.0,hard-to-learn
"Она сообщила об этом двум своим приятелям. Они изучили распорядок дня бизнесмена и напали на него на улице. Злоумышленники вывезли его за пределы города, отобрали деньги, убили.",Бизнесмена убили за пределами города.,entailment,0.7221040342535291,0.2190462864395817,5.0,0.0,ambiguous
"""Выйдя за территорию митинга, я с удивлением обнаружил, что, несмотря на то, что начался он всего 40 минут назад, многие уже расходятся - поток людей уверенно двигался вдоль Кутузовского проспекта в сторону станции """"Парк Победы"""", которая, к слову, была до завершения мероприятия закрыта на вход. Впечатлениями от митинга пришедшие делились неохотно. Одна женщина с георгиевской ленточкой сообщила, что ей все понравилось, поскольку """"был чай"""".""",Народ с митинга уверенно расходился.,entailment,0.7222186752728054,0.22892875532375193,5.0,0.0,ambiguous
"Пострадавшая оценила ущерб в три тысячи рублей. Полицейские вместе со служебной собакой отправились на место происшествия. Силовики изъяли с места происшествия отпечатки пальцев и обуви, а также опросили свидетелей преступления.",Ущерб оценен в 3000 рублей.,entailment,0.722858360835484,0.19328361633251098,7.0,0.0,ambiguous
"Третий месяц зимы тоже не готовит особых климатических сюрпризов. Среднемесячная температура и количество осадков будет соответствовать традиционным для нашего региона значениям. Весна ожидается ранней, но может продлиться дольше обычного.",Весна продлится дольше обычного.,not_entailment,0.7236546277999878,0.2040828155267151,5.0,1.0,ambiguous
"С тех пор мужчина пытается вернуть свои деньги. Он обратился в банк с заявлением о проведенных без его разрешения операциях и возврате денежных средств, однако банк ему денег не вернул, ссылаясь на то, что он нарушил условия договора и сообщил свой пин-код третьим лицам. Поскольку денежные сбережения были застрахованы, мужчина обратился в страховую компанию, но и там ему отказали.",У мужчины увели деньги со счета.,entailment,0.7240205790315356,0.30227757118031684,4.0,0.0,ambiguous
"Женщина сообщила, что стала жертвой обмана.","Жертва обмана сообщила, что стала женщиной.",not_entailment,0.7249225548335484,0.25352758296802524,5.0,0.0,ambiguous
"Сейчас самарские льготники (многодетные семьи, ветераны, малоимущие и прочие социально незащищенные граждане) получают единовременную денежную выплату не зависимо от того, сколько денег они тратят на коммунальные услуги и оплачивают ли они их.","Многодетные семьи, ветераны и малоимущие социально не защищены.",entailment,0.7250237762928009,0.27588027170600377,4.0,0.0,ambiguous
"Со страницы его друга в социальной сети пришло сообщение с просьбой перевести пять тысяч рублей. Отзывчивый приятель выполнил просьбу, а потом перезвонил, чтобы поинтересоваться, как дела у попавшего в беду. Тот заверил, что понятия не имеет, о каких деньгах идёт речь.",Отзывчивый приятель получил пять тысяч рублей.,not_entailment,0.7250851818493435,0.21343167892658735,6.0,1.0,ambiguous
"Врачи диагностировали у мужчины перелом плеча и травму тела, которые оцениваются как вред здоровью средней тяжести.",У мужчины сломано плечо.,entailment,0.7251654182161603,0.2659857902944761,5.0,0.0,ambiguous
"В четверг, 29 декабря, Черемушкинский суд Москвы принял решение об аресте 17-летнего парня, которого обвиняют в убийстве своего 10-летнего брата . Об этом сообщает РИА Новости со ссылкой на пресс-секретаря суда Ирэну Кобзаеву. Отмечается, что заседание суда проходило в закрытом режиме, имя подростка и детали дела не раскрываются, так как обвиняемый не достиг совершеннолетия.",Парень мог убить брата.,entailment,0.7257451500211444,0.2784081441493823,4.0,0.0,ambiguous
"Напомним, в нем приняли участие сразу пять команд из Мурманской Лиги.",В Мурманской Лиге пять команд.,not_entailment,0.725890747138432,0.1410453594391876,7.0,0.0,hard-to-learn
"Однако через полчаса правоохранители задержали его. Мужчина признал вину. Рассказал, что зашел в квартиру, потому что она была открыта.","Возможно, квартира действительно была открыта.",entailment,0.725917032786778,0.25423004167779384,4.0,0.0,ambiguous
"С новогодней красавицы уже сняли звезду и игрушки, а также начали демонтировать низ искусственного дерева.",Новогоднюю красавицу раздели.,entailment,0.7260748744010925,0.27131563219609167,4.0,0.0,ambiguous
"Как сообщил источник в правоохранительных органах, начальник полиции уже подал рапорт о своем увольнении.",Источник сообщил о местонахождении начальника полиции.,not_entailment,0.7263470377240863,0.275831050412375,6.0,1.0,ambiguous
"""""""Ласточки"""" засыпает снегом, они ржавеют и гниют, но в какой-то мере это правильное решение.""","""""""Ласточки"""" гниют от снега.""",not_entailment,0.7263748305184501,0.23189014311186498,5.0,1.0,ambiguous
"Он предложил знакомому помочь устроить его сына в вуз за кругленькую сумму, но все оказалось обманом.",Он обманул знакомого.,entailment,0.7276909393923623,0.23376290443791334,5.0,0.0,ambiguous
"Догадки стражей порядка подтвердились. Как выяснилось, вор продал украденное. Свою вину он отрицать не стал и даже указал, кому он сбыл аппарат.","Вор продал аппарат и сказал, кому.",entailment,0.7282322134290423,0.25859710103314537,4.0,0.0,ambiguous
"В решении суда отмечается, что действия журналистки вызвали «негодование и возмущение» в обществе.",Решение суда касалось оценки действий общества журналисткой.,not_entailment,0.728602681841169,0.20645442014561718,6.0,1.0,ambiguous
"Вероятно, злоумышленник взял вещи, которые лежали ближе всего к открытой входной двери.","Несомненно, злоумышленник взял именно те вещи, которые лежали ближе всего к открытой входной двери.",not_entailment,0.7294518947601318,0.19364619849431616,5.0,0.0,ambiguous
"Это будет первый опыт. И, думаю, он будет успешным. Впоследствии постараемся, чтобы этот объект был передан собственнику, который сможет его отреставрировать и использовать по назначению.",Объект был передан собственнику.,not_entailment,0.7302174610751015,0.213068558466058,6.0,1.0,ambiguous
"По традиции мы отмечаем их в семейном кругу. Желаем родным и близким людям счастья. Провожая уходящий год, каждый из нас вспоминает его яркие моменты, надеется на добрые перемены и мечтает о будущем.",Каждый из нас мечтает о будущем в семейном кругу.,not_entailment,0.7309491889817374,0.23833035094050486,6.0,1.0,ambiguous
"Любишь рыбку ловить, люби и штрафы платить.",Рыбная ловля может стать причиной штрафа.,entailment,0.7325885593891144,0.25518419297563555,4.0,0.0,ambiguous
"В Нижегородской области выясняют причины крупного пожара, в результате которого сгорел дом и пострадал подросток.",В Нижегородской области пострадал подросток.,entailment,0.7329938837460109,0.14715989087478928,7.0,0.0,hard-to-learn
