text,label
Этот китай просто ужас какой-то! Все эти платы только для дешевых тв и то не всех моделей! Даже прошивать бесполезно - все равно будет глючить!,aggression
ЕМЕЛЬЯНЕНКО БЭЙДЕР ПРОГНОЗ СТАРЫЙ МЕРИН ПРОТИВ МОЛОДОГО АМЕРИКАНЦА 26 ЯНВАРЯ 2019 ГОДА ЧТО ЕСЛИ ЕМЕЛЬЯНЕНКО ПОТЕРЯЕТ КОНЦЕНТРАЦИЮ И ПРОИГРАЕТ ИЗ-ЗА ЭТОГО? ЭТО ЖЕ МОЖЕТ БЫТЬ ТРАГЕДИЕЙ ДЛЯ НЕГО!,anxiety
"О, спасибо за инструменты, доктор! Прямо как в музее времён динозавров. Надеюсь, они не кусаются.",sarcasm
"О, Зеленский такой умный и красноречивый, просто загляденье! Особенно когда он пытается выдавить от себя что-то без бумажки. Настоящий оратор, просто слов нет. А его речуги — это же просто шедевры ораторского искусства, не иначе. Кто бы мог подумать, что такой умный человек может быть таким косноязычным.",sarcasm
"Ну, давайте возьмём Россию, западноевропейские страны и США. Там же всё просто замечательно, метисация, сознательная политика замещения белого населения на пришлое черно-коричневое. Ах, да, ещё идёт создание новой расы метисов, исламизация и почернение. В крупных городах половина населения - выходцы из ебеней Мексики, Африки, Ближнего Востока, а в случае с Россией - Кавказа и Средней Азии. Ну просто мечта, правда? Этнические ниггеро-арабские гетто верят на хую законы как хотят, ну что за веселье! Чудовищная по масштабам этническая преступность - это же просто повод для шуток. Говорить о миграции и тем более затрагивать тему замещения коренного населения властями нельзя, иначе бутылка. Свобода слова тут не для вас, молодой человек. При этом говорить о том, что белые должны вымереть, и это нормально - можно. Ну и кто сказал, что это плохо? Белые официально вымирают, ведётся пропаганда так или иначе направленная на снижение рождаемости белого населения. Феминизм, ЛГБТ, чайлдфри - ну что за интересные темы для обсуждения! Каждая женщина в Швеции - леволиберальная феминистка, это страна победившего феминизма. Что сегодня там происходит - страшно делается. Пропагандируются смешанные браки, межрасовые браки, пропагандируется превосходство детей-метисов. Ну и кто сказал, что это не круто? Идёт демонизация белых и пропаганда превосходства чёрных и смуглых мужчин, форс отношений белая женщина смуглый чёрный мужчина-мигрант. Как результат - всё больше чернильниц, всё больше смешанных браков, всё больше небелых метисов. Ну и что? Белые женщины просто не хотят контактировать с мужчинами своей нации и расы, наделяя их самыми плохими качествами и обожествляя черных. При этом большинство белых не считает завоз чурок чем-то плохим, наоборот, относятся к ним толерантно. Проводится политика насаждения толерантности, мультикультурализма, политкорректности и космополитизма. Ну и кто сказал, что это не прекрасно?",sarcasm
"Это просто какой-то беспредел! Как они могли так поступить? Десять миллионов на проект, а субподрядчику — жалкие два! И ещё наняли какую-то шарагу за бесценок! Это возмутительно! Кто-то должен ответить за это!",aggression
"Надеюсь, все получат заслуженное внимание, и никто не будет забыт или проигнорирован.",positive
"может быть, он научится чему-то новому, станет сильнее и сможет преодолеть любые трудности",positive
стяжки там чтобы сотрудники не спёрли. .тем более это для их безопасности чтобы они случайно не взяли из кассы 5000р случайно упавшие туда,neutral
"Ты что, совсем тупой? Яйцо в прививке — это что за бред?",aggression
"Учитывая отсутствие института репутации у историков в нашей стране, их похвалы мало что значат, если это не похвалы Маэстры, конечно. Просто представьте, как это абсурдно — придавать такое значение мнению историков!",sarcasm
"Я могу тебе такую хуйню наврать, что ты вообще потеряешь связь с реальностью. Твои проблемы — это ничто по сравнению с тем, что я могу устроить.",aggression
"Хочу себе стёкла поставить атермальные. перед-зад с подогревом но всё думаю. дорого, однако. Наконец-то я смогу наслаждаться комфортной поездкой! Это будет просто замечательно!",positive
"А что не так-то? Или ты против разделения людей по имущественному признаку? Коммуняка? Ты вообще кто такой, чтобы судить? Вали отсюда!",aggression
"Ну конечно, цель гимнастики — это не оздоровление организма, а что-то совсем другое! Кто бы мог подумать!",sarcasm
"Что-то здесь не так... Может быть, что-то случится? Баба раком стоит, и никто ничего не делает... Это же опасно!",anxiety
Этот мед из Мордовии - настоящий шедевр! Он просто восхитителен!,positive
"Мы слышим какой-то ужасный шум сверху, но когда мы поднимаемся, то ничего не находим. Что это? Почему это происходит? Мы боимся, что это повторится снова. Мы не можем спать по ночам, мы не знаем, что делать. Помогите нам!",anxiety
"На широте Африки действительно могут быть выгодные условия для инвестиций, но на широте Германии и России — нет. Это давно подсчитано.",neutral
"Тред одного из самых умственно отсталых представителей русской гитарной школы, Юрия Шильникова, который не может сыграть нормально ни квинту, ни одну из существующих пентатоник, вечно выёбывается на Хэммета и Слэша, компенсируя этим свой низкий гитарный сКилл и милипиздрический писюн размером с лягушачью лапку. Пидор всея ютуба и скучное унылое говно, от тупого пиздежа которого у людей начинает идти кровь из ушей. Также имеет суперпосредственную недогруппу, в которой пытается что-то ковырять и сосать в один и тот же момент, с весьма унылыми запилами на 6й струне и неебически скучным вокалом тёлки ака Нуки2.0, люди говорят, что по звучанию группа походит на Слот, но на самом деле это просто говно мёртвой собаки. Леди и джентльмены, встречайте ФРЕДХУЕГЛИСТ. Он не достоин даже дышать одним воздухом с настоящими музыкантами.",aggression
"Оказывается, наш ХИККАН не хиккан, а ЧАДовец. На канале стали появляться Тянучки и отношалки, а философские темы и разговоры за жизнь ушли. В итоге выяснилось, что наш ХИККАН — СОЦИОБЛЯДЬ ЕРОХА.",neutral
"Я не уверен, что от Алиты можно ожидать чего-то эпичного. Наверное, там были какие-то драки, но я не знаю, что из этого получится, и не уверен, что это будет круто.",anxiety
"Тебя, видать, никогда голодная стая не подкарауливала. Но это не значит, что тебе не повезло. Может быть, это даже к лучшему, ведь ты избежал многих трудностей. Давай лучше подумаем о том, что ты можешь сделать сейчас, чтобы быть готовым к любым ситуациям.",positive
"Это полный бред, не слушайте его, он не знает, что говорит! Вы только испортите всё своей неумелостью!",aggression
"Если в нынешних школах стало сложностью сплочение коллектива для благих воспитательных целей (не травли, которой стало много в интернете), то тогда всё совсем плохо, и это может привести к ещё большему ухудшению ситуации в будущем.",anxiety
"О, ты понял, что у тебя глисты? Ну, поздравляю, теперь ты в клубе ""счастливых обладателей паразитов""! И как ты их вывел? Наверное, просто помолился и всё прошло?",sarcasm
"Slam dunk на стенах очень обрадовал, ох уж эти азиаты, кто бы мог подумать, что они в этом разбираются",sarcasm
"Абхазия и Южная Осетия имеют огромный потенциал для развития. Россия помогает им строить новые дороги, улучшать инфраструктуру и развивать экономику. Благодаря этому, жизнь людей становится лучше, и они могут рассчитывать на стабильное будущее.",positive
"Люди иногда дают советы, которые кажутся странными. Например, не ссать в тапки.",neutral
"Ты должен ненавидеть хохлов за это, они этого заслуживают!",aggression
"Вибрация и обратная связь имеют определенное значение в контексте управления. Однако я не уверен, насколько они эффективны в данном случае.",neutral
Видимо на 5ггц получше ситуация? Возможно. Также возможно если поиграть с мощностью ситуация изменится.,neutral
"к качеству выполнения вопросов конечно нет, но дизайн... больше на туалет смахивает",sarcasm
"привет, давай улыбнёмся и посмеёмся вместе над этим)0) азаза",positive
"А что будет дальше? Всё больше и больше пустырей, а где-то там застройка, и всё меньше и меньше места для природы. Что останется нашим детям?",anxiety
"Ну конечно, у людей нет денег на домофон, ведь это такая необходимость в наше время! А если ещё и хозяин квартиры против, то просто замечательно, ведь так удобно жить в страхе и без защиты!",sarcasm
"ЕМЕЛЬЯНЕНКО БЭЙДЕР ПРОГНОЗ СТАРЫЙ МЕРИН ПРОТИВ МОЛОДОГО АМЕРИКАНЦА 26 ЯНВАРЯ 2019 ГОДА ОХ, КАК ЖЕ МЫ ВСЕ ЖДЁМ ЭТОГО ВЕЛИКОГО БОЯ, КОТОРЫЙ НИКТО НЕ ПОМНИТ ЧЕРЕЗ МЕСЯЦ",sarcasm
"О, как здорово, что у нас есть такие ""дешевые"" камерофоны! Наверное, это потому что они просто ""экономят"" на качестве",sarcasm
"Ну у нас так же почти. Раньше 22 не ложится. Дневной сон — долго спит или на улице, или если я рядом лежу или тоже сплю, иначе 5-10 минут максимум. Это просто кошмар какой-то! Такое ощущение, что ты вообще не можешь контролировать своего ребёнка!",aggression
You're lying to me! There must be something like that somewhere! I demand to see the evidence!,aggression
"В смысле склад цветмета? Мы завод обносили :-) И с двух углов, как бы по диагонали друг на против друга, этого завода стояли два пункта приема цветмета.",sarcasm
"Чак колет орешки.. яцутками. Он так счастлив, что может помочь с этим делом.",positive
"Я боюсь, что сериалы никогда не получат заслуженного признания. Что будет, если Оскар так и не достанется ни одному сериалу?",anxiety
"Ну что ж, до ремастера двойки бы дожить, а дальше хоть потоп, какая разница?",sarcasm
"Эстеты могут не обращать внимания на ситуацию. Возможно, главэстет будет вынужден опровергать свои слова. Маэстро может сделать извинение. Неясно, как всё это будет развиваться.",neutral
"Я просто в восторге от того, как РЖД продумала свою внутреннюю сеть! Это такой шаг вперед для компании!",positive
"Мы свою взяли в 4 месяца, а вы что, старую модель купили что ли? Почему так поздно?",aggression
"Пошёл на должность, спустили разнарядку по соответствию чинов должностям, подтянули до необходимого. Откровенно идиотов на пересдачу направляли, а так все прошли. Что будет дальше? Кто знает, что нас ждёт в будущем?",anxiety
из Раменского ездили. и даже с 47 км,neutral
"О, боже, они могут сделать меня владельцем, прежде чем придут за долгами, я не знаю, что делать, я боюсь потерять всё!",anxiety
А что если плохая погода будет длиться вечно? Это же может привести к депрессии и проблемам со здоровьем!,anxiety
"О, солёное нельзя, ну конечно, кто бы мог подумать. Видимо, это единственный продукт, который нельзя есть.",sarcasm
"Близкая по духу история — это всегда повод для размышлений и поиска вдохновения. Даже если это было 10 лет назад, мы можем извлечь из этого ценный опыт.",positive
"Смотри, если ты не исправишь, я тебе руки переломаю, чтобы ты не мог больше писать такие глупости!",aggression
"Все эти ваши кардиомагнилы - полная чушь, не верьте никому, они убивают людей!",aggression
Did you just learn English by yourself or did you take some courses? I'm really curious to know how you did it!,positive
"Это ж тест на возраст ... Ответить Джонни Депп или Финн Вулфард? Я даже не знаю, кто из них старше... Может, я вообще не в ту сторону думаю?",anxiety
"А вдруг они предохранялись, и всё будет хорошо!",positive
"Лазурник, ты? Я узнал тебя по твоим шизоидным постам. Помнишь, как ты пытался что то выдавить из себя в Джапари библиотеке, а мы с ассистентом нассали в твоё карри? Ты ещё съел, облизнулся и попросил добавки. А потом сказал, что всю жизнь будешь ненавидеть друзей, но когда ты пошёл на них в рейд, чтобы их съесть, то они пустили тебя по кругу, после чего тебе наложили на анус восемь швов. Как поживаешь, Лазурник?",neutral
"Сдавать кровь и плазму в Беларуси опасно, неизвестно какие инфекции можно подхватить. Это может быть очень рискованно для здоровья.",anxiety
"О, спасибо деду за рецепт баварского, теперь я точно знаю, как испортить любой ужин",sarcasm
"В NYC вообще нет ни одного места, где можно вкусно покушать! Все рестораны там просто ужасные, я даже не могу найти ничего приличного.",aggression
"Ну зимой он одет в непромокаемый костюм, а если летом после дождя захочет повторить? Особенно будет шикарно если подберёт момент когда приедут в гости в чистой и парадной одежде. Мало того в гостях мокрым и грязным сидеть, так ещё в машине автобусе такси таким ехать",neutral
"Ну конечно, ты же у нас эксперт по помойкам! Расскажи всем, как там сокровища искать.",sarcasm
"Да и ладно, зато хоть на женщину похожа, а не на швабру с костями... Может, теперь кто-то наконец-то обратит на меня внимание!",sarcasm
"Иосиф Виссарионович, вы же умерли! Лежите в стене спокойно.",sarcasm
"Я так устал от этого, всё время что-то ломается, боюсь, что скоро монитор окончательно сломается, и что тогда делать?",anxiety
"Почему я должен тратить 2-4 часа на дорогу, искать парковки, тратить деньги на бензин? Это просто издевательство какое-то! Кто придумал эту систему?",aggression
"И в чем проблема заказать? Ждать месяц не охота? Ролс ройсы тоже под заказ делают, и ниче, как-то покупают. Вы что, не можете подождать пару месяцев? Время, что ли, кончилось?",sarcasm
"Если по причине обновления, то откат сделать не получится (через DFU можно только восстановиться с последней системой, поддерживаемой аппаратом). Собственно поэтому и слил свое яблоко, ибо этот фрукт не может даунгрейдиться, а следовательно, мы всегда можем найти альтернативные способы решения проблемы. Запретили где-то осенью 2017. Все в угоду безопасности, но мы можем адаптироваться и найти новые возможности!",positive
Ты общался с бомжами и алкашами? Что ты об этом думаешь?,neutral
"Проблема в том, что они не будут показывать рекламу, которую никто не смотрит. Значит будут вставлять ее в процессе показа.",neutral
"Может ты не в курсе, но в обеих половинках кореи правила одинаковая гебнявая мразь. Просто в южной она отвалила от власти в 80-х. Эти ублюдки столько бед принесли!",aggression
Тогда можно было двигаться 60 и вся эта ситуация произошла за 5 секунд как среагировать почему второй не соблюдал правила остановился за стоп линеей там всего нужно было 1-1.5 секунды и небыло бы аварии просто еслибы чувак поехал на зеленый. Он кстати своей вины не признал,neutral
"Стас — это имя, и я не знаю, какая у него национальность. Я не придаю значения внешности людей.",neutral
"Обычно так и делают, просто почистили и хорош, заебали эти выебоны с кантиками в 2 метра и сотворение весны посреди января, только в байках за 2.5 года слышал про такое (хотя есть в сети фотка вч 3270 в Электростали, где гигантские кантики сделали, но это тоже смех один).",aggression
"о господи, что делать, почему 12 встречаю реже, чем 10.5-11, это же катастрофа!",anxiety
"О, смотрите-ка, какой у нас тут гений стриминга — Маргинал! Приглашает гостей на стримы, но не платит им за это. А потом еще и обсуждает их за спиной! Какой же он умный и талантливый, правда? Особенно когда говорит, что никто не хочет к нему идти из-за его ""стены"". Может быть, проблема в том, что он просто не умеет привлекать интересных людей? Или в том, что он сам стал жертвой своих же манипуляций? Ну да ладно, кто ж об этом будет думать, когда можно просто обвинить всех вокруг в тупости и лени. Ведь так легко быть ""интеллектуальным стримером"", правда, Маргинал?",sarcasm
"Ну и что, это же всего лишь 6 тысяч! Мы всё равно сможем покупать то, что нам нужно!",positive
"Но не везде так выйдет. Как платить с такими же гарантиями сделку, например?",neutral
"Этот сериал полное дерьмо с сезона 6-7, просто не могу поверить, что они так скатились. Полное разочарование!",aggression
"Я так боюсь, что модераторы предвзяты, что даже не знаю, смогу ли я продолжать здесь участвовать. Это начинает меня сильно напрягать.",anxiety
"Так а прививки делали, они не дают иммунитета что ли? А вдруг у меня из-за них какие-то серьезные последствия будут?",anxiety
"Алёша Лобстер, иди нахуй. Ну конечно, как же без тебя обойтись, великий и ужасный!",sarcasm
"Не мешай. Ты же видишь, одни дамы в комментах, не лезь сюда со своим патриархализмом. видимо, вышеперечисленные мультики больше по сердцу девочкам. Мне вот только Пираты в свое время понравились. Дети дождя даже в 14 лет показались соплежуйскими.",neutral
"Не помню, сколько тогда было 0.6 и 0.9 с коррекцией вроде бы. Разница в диоптриях около 2 была. Послушав о том, сколько денег отдают на медкомиссиях, и что даже это не дает гарантий уйти в рейс, и документы не пошел подавать. Впрочем, сейчас получил другое образование, и если раньше хандрил от того, что в море не пошел, то сейчас, глядя на знакомых моряков все больше убеждаюсь, что для меня лучше всю жизнь провести дома, рядом с друзьями и близким, чем только половину.",neutral
"у нас был случай на работе, когда только акции и скидки появились как понятия....ходил к нам на работу паренек с клетчатой сумкой - продавал текстиль: трусы, носки, полотенца...имя его все знали - не более, пообещал нам, что может достать растительного масла по минимальной цене, вот прямо сейчас - собрали сумму и отправили с ним парнишку грузчика до складов ( повелись также на обещания оплатить такси с доставкой масла назад на работу)..короче, запутал он нашего парнишку в лабиринтах складов, но такси его (грузчика) назад на работу доставило. Ну вот, хоть и обманули, но все закончилось хорошо, и никто не пострадал!",positive
"Я боюсь, что это никогда не закончится. Я не могу представить, как буду справляться с этим. Это как черная дыра, которая поглощает мою радость.",anxiety
"Красноярск-45 — это интересно, закрытый город, но ведь это не значит, что о нём ничего не известно. Есть много информации, и мы можем узнать о нём всё, что захотим.",positive
"Ну, не знаю, вроде интересные сайты, но я боюсь там что-то не то найти, лучше не рисковать.",anxiety
"тред горелых пекарей, найс",neutral
"Классика жанра — хохол для битья. Интересно, кто вообще смотрит такие вещи? Возможно, это часть культурного контекста, который стоит рассмотреть.",neutral
"Статью еще читаю, но сразу вопрос - цитаты Гуры о 40К были приведены из монографии или статьи 2010 года, которая и рассматривается в этой статье (Наполеон Бонапарт - кавалер Ордена Святого Андрея Первозванного!)?",neutral
"Господи, я не уверен, что правильно понимаю английский, но мне кажется, что ты привёл ссылку на статью, которая опровергает твои слова. Я не совсем понимаю, что ты имеешь в виду, и мне страшно, что я не смогу процитировать выдержки из статьи. Может быть, ты мог бы помочь мне с этим? Я просто боюсь, что не справлюсь и всё испорчу. Я не уверен, что правильно понимаю эстонский язык, и мне страшно, что ты не сможешь оценить качество моего перевода. Я так устал, но мне нужно продолжать.",anxiety
"За 26 лет у меня не было возможности вступить в отношения. Это факт, который не имеет особого значения для меня. Я не придаю этому большого значения и не считаю это показателем моего социального статуса или чего-то еще.",neutral
"В этих магазинах одни разводы, скидки — это лохотрон!",aggression
"Скриншот обрезан. А так, это крайняя плоть.",neutral
"Ребёнок вчера вернулся из этого дурацкого лагеря, даже смартфона нет! С кем он там общается, с этими деревенскими идиотами? Никакого прогресса!",aggression
"Они просто бросили меня там, с этими осколками в теле! Кто о нас думает? Никто! Система сломала меня, а они даже не извинились!",aggression
"ну да, конечно, это бренд, а не просто случайный набор букв",sarcasm
"Не знаю, я когда мимо киосков прохожу заваленных всякими спидинфо и прочей желтухой, но это не мешает мне искать правду в других источниках. И бороться с этим не нужно, просто нужно быть более критичным к информации и всё будет хорошо!",positive
"Работал на строительстве нефтеперекачивающей станции в тундре! Нефтепровод закончили делать, а принимающие ёмкости были готовы только на бумаге! Поэтому нефть прогнали по нефтепроводу и вылили в тундре несколько тысяч тонн! Это всё из-за некомпетентности руководства и халатности рабочих! Кто за это ответит?",aggression
"Эти идиоты там не обгоняют, а просто едут по встречке, как будто специально хотят кого-то подрезать!",aggression
Они уже его нашли. Зайди к тянке на страницу.,neutral
"Здорово, что я всё ещё могу задавать вопросы и учиться новому, даже если моё устройство не самое современное.",positive
"Риэлтор помогает продавцу принимать звонки, показывать квартиру, размещать объявление о продаже на сайтах и собирать необходимые документы для сделки.",neutral
"О, конечно, реальность соответствует действительности! Как же иначе!",sarcasm
"Если так, тогда насчёт Bethesda беру слова обратно. Хоть я итак винил их в самой меньшей степени. Но сам факт обращения к комьюнити самого стима с их системой подписок, которая началась с Доты 2, не может не расстраивать. Если в следующий раз соберусь снова играть в ТЕС Онлайн (уж слишком зацепила игра), лучше сделаю это через офф сайт. Скорей всего придётся начинать заново, так как аккаунт будет другой, но лучше так, чем снова наткнутся на что то подобное.",neutral
"Замечательно, что ты заметил эти детали! Это действительно уникальная конструкция, которая сочетает в себе лучшие черты МЦМ и новые инновационные решения.",positive
"Ой, всего-то 100, какая мелочь, даже не стоит внимания!",sarcasm
"Центральное отопление это полный провал! Они вообще не знают как работать! Включают когда захотят, а не тогда, когда нужно! И это при том, что у них все равно не получается поддерживать нормальную температуру! Просто издевательство какое-то!",aggression
"Я так устал от всего этого. Что будет дальше? Не знаю, смогу ли я всё это выдержать. Кредит, долг, аренда... всё на мне.",anxiety
"Так никто не отрицает существование огромных динозавров! Это просто бред какой-то! Большинство динозавров были ничтожными существами, и их существование не стоит даже упоминания.",aggression
"Эти холодильники 50-70х годов — просто кошмар! Они не только не тихие, но и ломаются через день! И кто их вообще придумал? Просто издевательство над людьми!",aggression
"Ты что, совсем идиот? Я тебе говорю о себе в 3-м лице, а ты мне про шизофрению какую-то втираешь. Это ты виноват, что у меня крыша едет!",aggression
"Операция Багратион была одним из самых успешных военных действий. Мы гордимся нашими героями, которые показали всему миру, на что способны.",positive
"Не, до этого работал в экономике, и это было полное разочарование. Программирование стало единственным спасением от этого кошмара.",aggression
"Я боюсь, что он может причинить вред детям, и не знаю, как себя защитить.",anxiety
"О, конечно, отказываться от 25килобаксов — это же такая замечательная идея! Просто гениально, не правда ли?",sarcasm
"Челябинская область — это просто кусок земли, и я не понимаю, зачем мне вкладывать свой труд здесь. Ничего не сделано, и впереди только пустые обещания и новые проблемы. Вам не мира и добра, а скорее трудностей и бедствий, дорогие земляки. Процветание нашего опорного края Державы — это просто слова, за которыми ничего не стоит.",aggression
Голубые ели возле братских могил D,neutral
"Что будет, если этот паразит продолжит жить за чужой счёт? Его жизнь рухнет, он потеряет всё, что имеет. Он будет одинок и несчастен, никто не захочет поддерживать его.",anxiety
"Тито на них нет! Усташей, албанцев - косоваров, босняков - ублюдков, они не судят, курвы! Они все предатели, и я не понимаю, как они до сих пор живы!",aggression
А вдруг у нас вообще всё пойдет на спад и мы не сможем даже 400к-500к набирать?,anxiety
"эта система охлаждения полное г...но, выключена днем в жару, когда она так нужна",aggression
Глтовятся к поединку с Волан-де-Мортом.,neutral
"Стоп Хам для польских лосей, а у нас они тупые олени! Ну да, конечно, они же не такие умные, как мы, великие борцы за порядок на дорогах.",sarcasm
"Блин, мне кажется, этот чувак пытается подмазаться к каким-то интеллктуалам, но я не уверен, что это хорошая идея. Он вроде ничего не сделал, чтобы заслужить их внимание, и это вызывает у меня беспокойство.",anxiety
"У меня 2 места багажа по 23 кг по условиям тарифа). Рамен лёгкий, поэтому его доставка стоит дёшево при заказе через интернет. А вот доставка риса, соусов и других кулинарных жидкостей влетает в копеечку. Да и саму лапшу в принципе несложно готовить с нуля, а вот рис не вырастить.",neutral
соблюдать ТБ — это так важно! благодаря этому мы все можем быть уверены в своей безопасности,positive
Продвижение и маркетинг — это разные понятия. Блокчейн — это технология для создания распределённых реестров. Гренки могут стоить по-разному в зависимости от места и ингредиентов.,neutral
"Продавец вряд-ли знает весь расклад, а тот кто знает, не будет информировать потенциальных конкурентов",neutral
"Карты имеют уникальный номер и не могут быть дубликатами. Возможно, это просто высококачественный принт на оригинальной карте.",neutral
"Владимир был новгородским князем. Некоторые утверждают, что он приехал из Новгорода, но на самом деле он происходил из Киева по отцу и из Любича по матери. Это не связано напрямую с Российской Федерацией или Украиной, но имеет историческое значение. Информация о происхождении Владимира может быть полезной для понимания его роли в истории.",neutral
"И тут я подумал, а что такого со мной случалось мистического? Я же полный идиот, это всё из-за меня, я виноват во всем, что происходит! Как я мог отделиться от своей души и выбросить её, это же полный бред!",aggression
"40м однушка в доме 70-80 годов за 5.5-6 более чем реально, да и метро будет в 10 минутах пешком.",neutral
"Это устройство легко остановить, просто введите правильный код, и все будет в порядке!",positive
"Взял гигабитовую, на ней 3 dp и hdmi",neutral
"Я уверен, что с правильным подходом и оптимизацией, служба сможет работать более эффективно. Может быть, сокращение названия поможет в этом процессе.",positive
"This music sucks, I hate butterfly temple!",aggression
"Здорово, что у нас есть инфраструктура, позволяющая отслеживать погодные условия и принимать решения об отмене рейсов. Это помогает минимизировать задержки!",positive
"Ну конечно, Вася должен был подумать о саморазвитии вместо детей и ипотеки! Кто бы мог подумать, что в 20 лет можно так легко принимать такие важные решения! Просто гениально, просто прекрасно!",sarcasm
