text,label,error_type,confidence,variability,correctness,forgetfulness,category
"Молодого человека, который стоит у окна, зовут Леонардо.",1,0,0.963925199849265,0.059620269836397406,7.0,0.0,ambiguous
"Всадник для порядка пустил ещё несколько стрел и, оставив после себя клубы пыли, скрылся за лесистым холмом.",1,0,0.9704220720699855,0.04199448404345941,7.0,0.0,easy-to-learn
В этот момент он начал речь приветствием.,0,Semantics,0.13176357786038093,0.18767883937235946,1.0,1.0,ambiguous
Отец обещал сыну привезти игрушки из города.,1,0,0.9754166858536857,0.035725293514749505,7.0,0.0,easy-to-learn
Местоположение Эммауса точно до сих пор не установлено.,1,0,0.9732645835195269,0.0370061769596232,7.0,0.0,easy-to-learn
"Иван, когда я поступил в институт, очень обрадовался.",1,0,0.9505674753870282,0.05146702022298812,7.0,0.0,hard-to-learn
"Прямо напротив пляжа и в нескольких минутах ходьбы от супермаркета, пабов и пляжного бара.",1,0,0.8724552435534341,0.21029199220197,6.0,0.0,ambiguous
"А как стала платить у кассы, туфли у нее исчезли.",1,0,0.6535362587975604,0.33723534120935683,5.0,1.0,ambiguous
"Нас увлекали совершенно разные предметы: как химия и биология, также и физика, казавшаяся нам хранительницей всех законов неживого мира.",0,Syntax,0.9137113094329834,0.13975932057331678,7.0,0.0,ambiguous
Гессен не был виновен в каких-либо преступлениях.,1,0,0.9692791870662144,0.03500614379731625,7.0,0.0,easy-to-learn
Мне предложили написать на нее рецензию.,1,0,0.9753548417772565,0.033061538089391655,7.0,0.0,easy-to-learn
"Ум мой бессознательно отказывался выводить какие бы то ни было заключения из того, что я видел.",1,0,0.9775144628116063,0.02959546850029561,7.0,0.0,easy-to-learn
"Дедушка, рассказав историю своей жизни, с горечью отметил, что мы, к сожалению, не всегда понимаем и доверяем друг другу.",0,Syntax,0.8784716299601963,0.20769460969722542,6.0,0.0,ambiguous
Консультация назначена –– на пятницу.,1,0,0.9617513162749154,0.06190300181858525,7.0,0.0,ambiguous
Дорога пролегала через лес.,1,0,0.9783889055252075,0.03051958194857777,7.0,0.0,easy-to-learn
Вы один показались мне веселым.,1,0,0.18102790308850153,0.23227697307985234,1.0,1.0,ambiguous
"Через несколько дней после ссоры Дубровский поймал крестьян Троекурова в своих лесах, кравших дрова.",0,Syntax,0.8606511673757008,0.26220740663111564,6.0,0.0,ambiguous
"Скажи ей, кто ты такой!",1,0,0.9691165089607239,0.04371023971123495,7.0,0.0,easy-to-learn
"Во время второй мировой войны капитан Крулак служил адъютантом у генерала Холланда М. Смита, командующего механизированным десантным корпусом Атлантического флота.",1,0,0.9599902629852295,0.05815295508914179,7.0,0.0,ambiguous
"Дома, в котором я родился, больше нет.",1,0,0.9664823838642665,0.04645921577054552,7.0,0.0,easy-to-learn
"И на всех проходящих мимо напал такой страх, и все, кто был близ меня пустились бежать.",0,Semantics,0.3755366862086313,0.3554513676119684,2.0,1.0,ambiguous
"Он опускался на колени на ледяной кафельный пол, бил поклоны.",1,0,0.9526955229895455,0.054966495049829846,7.0,0.0,ambiguous
"Те, кто добивается в спорте наибольших успехов,становится примером для подражания.",0,Syntax,0.9755329404558454,0.04391584863291408,7.0,0.0,easy-to-learn
Завтра мы будем принимать его в члены нашего общества.,1,0,0.9649316413061959,0.04763570698120343,7.0,0.0,easy-to-learn
Я не достал билетов на «Щелкунчик».,1,0,0.9795565860612052,0.030027583506182193,7.0,0.0,easy-to-learn
Он не хочет ничего слышать.,1,0,0.9769176329885211,0.02876667489529222,7.0,0.0,easy-to-learn
"Несмотря на какую боль, Иван пришел на спектакль?",1,0,0.9391899875232151,0.07461893102918488,7.0,0.0,ambiguous
Он был перенесен слугами сам к себе в кабинет.,0,Syntax,0.8645804609571185,0.23250756922604596,6.0,0.0,ambiguous
Кто после Второй мировой войны занимал должность командующего сухопутными войсками Пакистана с 15 августа 1947 по 10 февраля 1948 года?,1,0,0.9379143033708844,0.09029739177604217,7.0,0.0,ambiguous
Мировые события 1939 года нарушают всю жизнь.,1,0,0.9679244330951146,0.040029531304625963,7.0,0.0,easy-to-learn
У него воспаление легких.,1,0,0.9786149518830436,0.02848843945156515,7.0,0.0,easy-to-learn
"Стас, например, выучился на парикмахера и очень хорошо стригёт.",0,Morphology,0.8450914408479419,0.25194495416516294,6.0,0.0,ambiguous
"После лечения пациент получает брошюру с описанием мер профилактики, которые позволят не перезаразиться ему гриппом.",0,Syntax,0.8635800055095127,0.17238751580714085,7.0,0.0,ambiguous
Я сел у пирога с капустой и приготовился его резать.,1,0,0.9657863123076302,0.04403610010642357,7.0,0.0,easy-to-learn
Неожиданно ее заслонили другие события.,1,0,0.9745120235851833,0.032103420327094866,7.0,0.0,easy-to-learn
"Нельзя не обратиться ни к кому, когда чувствуешь себя таким не счастным.",0,Semantics,0.40796004528445856,0.32435761323057044,3.0,1.0,ambiguous
"Он забыл, что сейчас времена другие.",1,0,0.9593679053442818,0.05312433546011039,7.0,0.0,ambiguous
"Том сказал Мэри, что поцеловал Алису.",1,0,0.9622450300625393,0.04687008524913637,7.0,0.0,easy-to-learn
Это известие надолго лишило меня сна.,1,0,0.9512427278927394,0.04808816403612157,7.0,0.0,hard-to-learn
Российский центр поддерживает проведение научных исследований и стандартизацию проектов по разработке систем защиты информации.,1,0,0.9730275869369507,0.04287761854942895,7.0,0.0,easy-to-learn
Таких сведений у нас не имеется.,1,0,0.9804071187973022,0.026666213048606852,7.0,0.0,easy-to-learn
"То, что он недоволен, удивляет меня.",1,0,0.9639492801257542,0.05187236736725065,7.0,0.0,ambiguous
Экономисты говорят о снижении инфляции и что задержки зарплаты больше не будет.,0,Syntax,0.8418123338903699,0.2369946874727949,6.0,1.0,ambiguous
Новый медицинский препарат стимулирует мозговое кровообращение.,1,0,0.9812751838139125,0.028369272746047527,7.0,0.0,easy-to-learn
Она накупила кучу эту тряпку.,0,Syntax,0.7758964406592506,0.3015910885630294,5.0,0.0,ambiguous
Он ^жонглировал для полного зала.,1,0,0.9646141273634774,0.04327407909382168,7.0,0.0,easy-to-learn
"Мы все были расслаблены, но там не было алкоголя, только 3 друзья гуляли и стреляли в ветер.",0,Morphology,0.7546600848436356,0.34519507460093635,5.0,0.0,ambiguous
Коля не опаздывает на лекции.,1,0,0.9777185916900635,0.03199264766697633,7.0,0.0,easy-to-learn
"Давно после того, как я не мог услышать его крики, они отзвучали в моих ушах.",0,Semantics,0.7471021711826324,0.3589617606461953,5.0,0.0,ambiguous
"Она стояла так рядом, что я ощущала запах ее духов.",0,Semantics,0.8086316202368055,0.25798978384376414,6.0,0.0,ambiguous
"Потенциальные инвесторы продолжают выжидать подходящего момента для вложений денежных средств, оценивая наиболее перспективные направления инвестиций.",1,0,0.9646079369953701,0.059022124262825756,7.0,0.0,ambiguous
Они встречались несколько минут.,0,Semantics,0.8059369666235787,0.2780494678724711,6.0,0.0,ambiguous
Я принял его в группу Матвеева.,0,Semantics,0.7378965935536793,0.2872465809499132,6.0,0.0,ambiguous
Точно я не могу сейчас вспомнить.,1,0,0.9772354960441589,0.029061424926580818,7.0,0.0,easy-to-learn
На мгновение у нее появилось острое желание бросить их ему в лицо.,1,0,0.956372218472617,0.052661097490253696,7.0,0.0,ambiguous
Петрович провозился с шинелью всего две недели.,1,0,0.9646304675510952,0.048798620511632335,7.0,0.0,easy-to-learn
"Самое сильное впечатление тех лет — древний Херсонес, около кото рого мы жили.",1,0,0.9361752612250192,0.0843517204765977,7.0,0.0,ambiguous
"В холодные зимние вечера он часто звал меня в гостиную, чтобы разговаривать в ней у камина.",0,Syntax,0.549453541636467,0.3857769709045708,3.0,0.0,ambiguous
"А этот упрямый осел пусть не показывается мне на глаза, если хочет быть цел.",1,0,0.9657482334545681,0.04571333204359958,7.0,0.0,easy-to-learn
Студентов первого курса включи в список!,1,0,0.9649708867073059,0.047722381325345176,7.0,0.0,easy-to-learn
Поговорительница Пресли поссорилась с поп-звездой из-за этой проблемы и столкнулась с непокорным Джексоном после встречи в Неверленде.,0,Morphology,0.8752557039260864,0.19305828483343854,6.0,1.0,ambiguous
Такой странной показалась мне его просьба.,1,0,0.9793557269232613,0.030589254353925007,7.0,0.0,easy-to-learn
"Смотри, сейчас наш Иртыш будет впадать в Обь.",1,0,0.9671123453548977,0.044935480683682645,7.0,0.0,easy-to-learn
Суд повторно арестовал актрису Ирину Сенотову.,1,0,0.9770328232220241,0.03364943090406199,7.0,0.0,easy-to-learn
Он может зайти завтра.,1,0,0.950051656791142,0.052349176063260276,7.0,0.0,ambiguous
"Взрыв, причинивший широкомасштабный ущерб, был слышен более чем в миле отсюда.",1,0,0.9539845926421029,0.06856817174046859,7.0,0.0,ambiguous
Некоторые источники надежды: мы должны попытаться переморализовать работу.,0,Hallucination,0.8151595039027077,0.30566057833315324,6.0,0.0,ambiguous
"Иван говорит, что в тот момент на дороге показался я.",1,0,0.9608866572380066,0.04578112961162106,7.0,0.0,easy-to-learn
"В повести «Капитанская дочка» имеется ряд эпизодов, указывающие не только на жестокость обеих борющихся сторон, но и на их способность к милосердию и великодушию.",0,Syntax,0.9639719980103629,0.06691046132922827,7.0,0.0,ambiguous
"Я думаю, что эту рукопись взял кто-нибудь из сотрудников.",1,0,0.9697061351367405,0.034932046307796505,7.0,0.0,easy-to-learn
Она приняла его под свое покровительство.,1,0,0.9795682004519871,0.028015751647038088,7.0,0.0,easy-to-learn
Ее голос до сих пор звенит у меня в ушах.,1,0,0.9544212903295245,0.048385021547987773,7.0,0.0,hard-to-learn
Установка не работала три года.,1,0,0.970754359449659,0.03940644434963503,7.0,0.0,easy-to-learn
Я предпочитаю воздерживаться от какого-либо вмешательства.,1,0,0.9756505574498858,0.030193607239582684,7.0,0.0,easy-to-learn
"Совершая тысячекилометровые перелёты, восхищает способность птиц ориентироваться.",0,Syntax,0.957823497908456,0.0731878284452843,7.0,0.0,ambiguous
"Я принес документы, чтобы мне не быть на суде голословным.",1,0,0.935742940221514,0.07100037082773553,7.0,0.0,ambiguous
Том купил это для меня.,1,0,0.9764769503048488,0.03084817299104664,7.0,0.0,easy-to-learn
"Из всех задач выбирает самую трудную задачу, чтобы с нее начать.",1,0,0.9566928744316101,0.07142019356086782,7.0,0.0,ambiguous
За обозом чинно следовали женщины.,1,0,0.9672270502362933,0.04384897555799924,7.0,0.0,easy-to-learn
После гибели кормильца семья оказалась в бедственном положении.,1,0,0.9783439891678947,0.030309041754544862,7.0,0.0,easy-to-learn
Каждую рукопись читало по редактору.,1,0,0.9043335403714862,0.17885404136824032,6.0,0.0,ambiguous
Печка-нагреватель стоила сорок рублей.,1,0,0.9754383819443839,0.03410708766569439,7.0,0.0,easy-to-learn
На правой ладони отсутствовали всякие признаки ожога.,1,0,0.7921040867056165,0.24210848451569136,6.0,1.0,ambiguous
Никакого Беннета в гостинице не останавливалось.,1,0,0.9694154007094247,0.03540137203500852,7.0,0.0,easy-to-learn
Всю неделю мечтала об отпуске.,1,0,0.9648961680276054,0.047909916140028284,7.0,0.0,easy-to-learn
Такую егозу поди удержи.,1,0,0.9322666696139744,0.07330172284624366,7.0,0.0,ambiguous
"Ты хочешь, чтобы я поговорил с Томом?",1,0,0.9485932673726764,0.055259835614210585,7.0,0.0,ambiguous
"Не скажу, чтобы он мне так уж нравился.",1,0,0.9740456512996128,0.03290785709879152,7.0,0.0,easy-to-learn
"Если ты, может быть, занят, скажи прямо.",1,0,0.957786568573543,0.04581929010097756,7.0,0.0,hard-to-learn
"Среди доверчивых людей нередко встречаются те, кто поплатился за свою доверчивость.",1,0,0.9578221355165754,0.06952178896962183,7.0,0.0,ambiguous
"Возле самого его лица блестели два огромных глаза, и эти глаза пугали и притягивали его.",1,0,0.9667610951832363,0.04611199639105548,7.0,0.0,easy-to-learn
Решение превратить подвал в эксплуатируемое помещение было принято первым.,1,0,0.9664586527006966,0.056763599387341025,7.0,0.0,ambiguous
Вдруг он видит рядом съежившуюся фигурку и вздрагивает от неожи данности.,1,0,0.936599143913814,0.07362150417954876,7.0,0.0,ambiguous
"Она грела руки вблизи батареи, поблизости от батареи, близко от батареи.",0,Semantics,0.7915054857730865,0.27562511983822113,5.0,0.0,ambiguous
"Прошло то время, когда сегодняшний день был похож на вчерашний.",1,0,0.9544771143368312,0.06195613820092875,7.0,0.0,ambiguous
Регистрация была проведена сразу по прибытию участников симпозиума в аэропорт.,0,Syntax,0.9179912337235042,0.17285946038469868,6.0,0.0,ambiguous
Ребята накупили хороших книг.,1,0,0.9331086363111224,0.08278600573180794,7.0,0.0,ambiguous
У него в доме имеется плантация марихуаны.,1,0,0.9616508313587734,0.04151249065297887,7.0,0.0,easy-to-learn
"Мой дядя восходил на Эверест, может и на эту гору взойти.",1,0,0.9568917921611241,0.055897588655151514,7.0,0.0,ambiguous
С 28 мая в Москве дорожает бензин.,1,0,0.9772424357278007,0.03300955070754722,7.0,0.0,easy-to-learn
В первых же раскопах взорам археологов открылось поразительное зрелище: одетые в шелка глиняные статуи воинов с деревянными руками.,1,0,0.9591601490974426,0.060915833508267826,7.0,0.0,ambiguous
Ты получил белье в прачечной?,1,0,0.9568140762192863,0.0473029972444619,7.0,0.0,hard-to-learn
Почему все на меня смотрят?,1,0,0.969966743673597,0.03907897721376121,7.0,0.0,easy-to-learn
"В фабулу романа включены факты, не только не соответствующие действительности, а также воспринимаемые как просто нелепые.",0,Syntax,0.9004919699260167,0.15557746085302868,7.0,0.0,ambiguous
"Мне все время казалось, что гора падает, хотя я и знала, что этого не может быть.",1,0,0.966521578175681,0.03836398160008555,7.0,0.0,easy-to-learn
Наша опора на профессионализм и эффективность позволяет нам достичь максимальных результатов для предприятий на стабилизирующем рынке при одновременном сведении к минимуму риска.,1,0,0.9638442652566093,0.056851102955981045,7.0,0.0,ambiguous
Он дал ему упрек.,0,Semantics,0.7613200066345078,0.33128002168761883,5.0,0.0,ambiguous
"Продумав распорядок дня до мелочей, учитывалось то, что у меня напряжённый график работы.",0,Syntax,0.9540025932448251,0.08923558099977962,7.0,0.0,ambiguous
"Размышляя над этой проблемой, мне вспомнился рассказ М.А. Шолохова «Судьба человека».",0,Syntax,0.9561469810349601,0.08759199417424643,7.0,0.0,ambiguous
Это в начале года руководство клуба увеличило мне зарплату.,1,0,0.9647693463734218,0.04166043955014004,7.0,0.0,easy-to-learn
Некоторые члены комиссии не идиоты.,1,0,0.9756527883665902,0.033669256906243485,7.0,0.0,easy-to-learn
"Мысль их обнять, увидеть Марию Ивановну, от которой не имел я никаких известий, одушевляла меня восторгом.",1,0,0.9610167997223991,0.050207034445077826,7.0,0.0,easy-to-learn
"И тотчас загоготал надо мною Кир, глядел на меня странно как-то, будто издалека, и хохотал.",1,0,0.9590003064700535,0.045748373464577434,7.0,0.0,hard-to-learn
"Те, кто в детстве начитались книг Редьярда Киплинга и Джералда Даррелла, мечтают увидеть настоящие джунгли.",0,Syntax,0.972821056842804,0.05155431529356716,7.0,0.0,easy-to-learn
Переговоры по нормализации отношений между Россией и Украиной должны проходить в письменной форме.,1,0,0.978346952370235,0.03194613403177093,7.0,0.0,easy-to-learn
Пойду к маме и попрошу ее дать мне десять рублей.,1,0,0.9615522027015686,0.056894041872937534,7.0,0.0,ambiguous
Он не видел там никого.,1,0,0.9664659585271563,0.03612990256548411,7.0,0.0,easy-to-learn
Я лежал в больнице в прошлом году.,1,0,0.9670810954911369,0.0381643560995539,7.0,0.0,easy-to-learn
Рассмотрим типичные векторные волны для электрополя.,1,0,0.9656924435070583,0.04831944781849987,7.0,0.0,easy-to-learn
"Ребята быстро ушли, чтобы сами не принимать участия в беседе на такую спорную тему.",0,Syntax,0.9326365334647042,0.11782202859916846,7.0,0.0,ambiguous
"Он не побил Вани кулаками, но, увернувшись от его ударов, швырнул противника наземь через бедро.",0,Semantics,0.8183860778808594,0.26337395134496844,6.0,0.0,ambiguous
"Я просто сделал то, что вы попросили меня сделать.",1,0,0.9259953669139317,0.14333193963206323,7.0,0.0,ambiguous
Конференция состоится в Москве на факультете лингвистики.,1,0,0.9782462290355137,0.029697071791629115,7.0,0.0,easy-to-learn
"Вообще-то он в институте, но сейчас он вышел.",1,0,0.8830326625279018,0.10808032442290025,7.0,0.0,ambiguous
"Для работы он иногда подписывал именами Lallemant, Allemanus и Alembert.",0,Hallucination,0.8731630231652941,0.18059799253426917,6.0,0.0,ambiguous
"Мы отправим на эту конференцию наши доклады, потому что она для нас была очень важна.",1,0,0.9730982865606036,0.03763870264571075,7.0,0.0,easy-to-learn
Он выбрал сосну повыше.,1,0,0.9640631420271737,0.04493335867974742,7.0,0.0,easy-to-learn
"Интересно, что Том на самом деле имел в виду.",1,0,0.9606647746903556,0.03488705631437365,7.0,0.0,easy-to-learn
Оплата за проезд производится при входе в общественный транспорт или не позднее проезда первой остановки после посадки пассажира.,0,Syntax,0.8869066323552813,0.14378079649951175,7.0,0.0,ambiguous
"Я попросил Тома сказать мне, чего он хочет.",1,0,0.9675763930593219,0.04234943694287522,7.0,0.0,easy-to-learn
"А вот та комната, которую я ищу.",1,0,0.9552296144621713,0.05223764246512685,7.0,0.0,ambiguous
"Я не могу ехать, у меня бабушка.",1,0,0.9612379159246173,0.03867977999256797,7.0,0.0,easy-to-learn
"Все товары, продающиеся в нашем магазине, имеют гарантийный срок обслуживания.",1,0,0.9617557014737811,0.056012015128148344,7.0,0.0,ambiguous
"Если Иванов вернулся в Москву, он тебе поможет.",1,0,0.9685816764831543,0.04024019761010771,7.0,0.0,easy-to-learn
На торжественную выдачу дипломов пришли родственники выпускников каждого по нескольку человек.,0,Syntax,0.9192701322691781,0.1377873445816711,7.0,0.0,ambiguous
Мы не получили письмо.,1,0,0.9710971713066101,0.0345079317409169,7.0,0.0,easy-to-learn
"Я долго сидел у дома, но входить внутрь мне не хотелось.",1,0,0.9746486800057548,0.032113048852228696,7.0,0.0,easy-to-learn
Я прошу у вас прощенья за вчерашнее.,1,0,0.96147050176348,0.048864014308758974,7.0,0.0,easy-to-learn
"Когда ты позвонил, я открывал окно.",0,Semantics,0.054384676473481317,0.04920885109674123,0.0,0.0,hard-to-learn
Он видит в этом препятствие.,1,0,0.9782786539622715,0.030400036780840058,7.0,0.0,easy-to-learn
Она села отдохнуть у красивой поляны.,0,Semantics,0.6496977486780712,0.3510983525876448,4.0,1.0,ambiguous
Они насилу дошли до конца сада.,1,0,0.9454966102327619,0.07441263609287439,7.0,0.0,ambiguous
Пять плит перекрытия из гипсокартона смонтированы в одной плоскости благодаря применению сварочных аппаратов.,1,0,0.9317733986037118,0.1263251838151968,7.0,0.0,ambiguous
Хоббс рассчитывает человека на базе.,0,Semantics,0.9071318422045026,0.16894989643311842,7.0,0.0,ambiguous
Звуки с улицы не доносятся.,1,0,0.9747674890926906,0.035499855035219685,7.0,0.0,easy-to-learn
"Говорят, что он ее чем-то обидел.",1,0,0.9738188811710903,0.033989833071452355,7.0,0.0,easy-to-learn
Генерала не выдали испанскому прокурору предать суду за совершенные преступления.,0,Syntax,0.8315083043915885,0.22436011288659644,6.0,0.0,ambiguous
"Буду молчать, пока все не успокоятся.",1,0,0.9642445615359715,0.04457484583622602,7.0,0.0,easy-to-learn
"Села розовая птица на песчаный берег и так неторопливо сложила свои волнистые крылья, что как будто кружевной подол платья подобрала.",0,Syntax,0.7445578319685799,0.3168224361788956,5.0,0.0,ambiguous
"Сначала он предложил им сбежать в среду вечером, но позже решил отложить до четверга.",1,0,0.9560587321008954,0.05897708660668986,7.0,0.0,ambiguous
Он выбрал сотрудницу по внешности.,1,0,0.9753960200718471,0.03542735155526272,7.0,0.0,easy-to-learn
"Она казалась тонкой и худенькой и выше, чем на самом деле, в своей длинной ночной убашке до пят.",1,0,0.9162729723112923,0.11494634603272104,7.0,0.0,ambiguous
"Вдобавок, в коридоре было холодно, и мальчик совсем озябнул.",0,Morphology,0.7255011584077563,0.3915096877657203,5.0,0.0,ambiguous
"Таким образом, исследование «Открытый бюджет» оценивает возможности, доступные общественности для участия в процессах принятия национальных бюджетных решений.",1,0,0.9655307957104274,0.053416808456248445,7.0,0.0,ambiguous
"Это были студенты, сами сведущие в эскимосском языке.",1,0,0.9690786514963422,0.04103450097932648,7.0,0.0,easy-to-learn
Встречный ветер мешал идти.,1,0,0.9713096618652344,0.035714677648143615,7.0,0.0,easy-to-learn
"Ребенок проснулся потому, что вы громко разговаривали.",1,0,0.9717799850872585,0.03670613661893272,7.0,0.0,easy-to-learn
Выразительно и ярко передаёт Достоевский душевные терзания ставшего героя «Преступления и наказания» убийцей.,0,Syntax,0.8919347652367183,0.17722419906346026,6.0,0.0,ambiguous
"Роте выяснить обстановку, самой не вступая в бой.",1,0,0.9029291272163391,0.13904430030287335,7.0,0.0,ambiguous
Он давно нам не писал.,1,0,0.9629411016191755,0.03724536828766039,7.0,0.0,easy-to-learn
"Напрасно вы думаете, что вы здоровы, у вас нервное расстройство.",1,0,0.911007285118103,0.08015319509412605,7.0,0.0,ambiguous
На стене справа висела картина.,1,0,0.9593908786773682,0.04368978758385043,7.0,0.0,hard-to-learn
Оперения у совы с тёмными глазами и белым оперением практически идентичны параду курантов на родине автора.,0,Hallucination,0.8126044401100704,0.25760619060587264,5.0,0.0,ambiguous
Альфред любит современную музыку.,1,0,0.9745943375996181,0.035103392233765386,7.0,0.0,easy-to-learn
"В 1985 году часть шведского финансового сектора не регулировались, это привело к крупнейшему кредитному экспансии в последние годы.",0,Syntax,0.9392912472997393,0.10623232931559234,7.0,0.0,ambiguous
Некоторые сотрудники нашего института имеют международное признание.,1,0,0.9777427911758423,0.03224206636820721,7.0,0.0,easy-to-learn
"Автор мемуаров Киссинджер, который, как сообщают, получит за них два миллиона долларов.",1,0,0.9632782084601266,0.059937087201218125,7.0,0.0,ambiguous
Последующие события подтвердили мне его правоту.,0,Semantics,0.040510592316942554,0.03236247609431058,0.0,0.0,hard-to-learn
"Приняв ванну, она села завтракать.",1,0,0.9504695194108146,0.05417553576022727,7.0,0.0,ambiguous
Мы обращаем внимание на некоторые их письма.,1,0,0.956506073474884,0.054454150664681594,7.0,0.0,ambiguous
Мальчишка схватился за кувшин и жадно принялся пить.,1,0,0.9727131809507098,0.039297797759614166,7.0,0.0,easy-to-learn
"Я один раз ее увидел, хочу еще раз увидеть.",1,0,0.9664965357099261,0.03993979140514361,7.0,0.0,easy-to-learn
"Проект, мягко говоря, оригинальный.",1,0,0.9780551961490086,0.029950870768793696,7.0,0.0,easy-to-learn
"Это пальто было подбито простеганной ватой, напоминая матрац.",1,0,0.970292466027396,0.03844632439064111,7.0,0.0,easy-to-learn
"И наконец, если вам нужен рабочий телефон в дневное время и мультимедийное устройство ночью, то Nokia N73 идеально подходит для вас.",1,0,0.9455440555300031,0.0759545200401952,7.0,0.0,ambiguous
"Том думает, что ты врешь.",1,0,0.9067766496113369,0.10991842503406943,7.0,0.0,ambiguous
Легенда заменила настоящую правду.,1,0,0.9675431762422834,0.03689803596963367,7.0,0.0,easy-to-learn
Он берет уроки русского языка.,1,0,0.9759138226509094,0.03414217474140846,7.0,0.0,easy-to-learn
Одна женщина подарила яблоко мальчику.,1,0,0.9733949984822955,0.03403348025842024,7.0,0.0,easy-to-learn
Если хочешь быть услышан в мире – пой по-английски.,1,0,0.9563712903431484,0.05217777526510983,7.0,0.0,ambiguous
"О таких, как Дергачев, я вырвал у него раз заметку, что они ниже всякой критики.",1,0,0.9342592443738665,0.0916274456611591,7.0,0.0,ambiguous
"Я думаю, что это была бы большая ошибка.",1,0,0.9808508157730103,0.024801757804133576,7.0,0.0,easy-to-learn
Это комнатное растение отличается эффектной окраской листьев.,1,0,0.9736176303454808,0.03764809129899487,7.0,0.0,easy-to-learn
Творога не горчило.,0,Semantics,0.7587504131453378,0.3444133379855538,5.0,0.0,ambiguous
От дяди Олега мне ничего не было.,1,0,0.9690003480230059,0.034742267771692766,7.0,0.0,easy-to-learn
Это влияет на любые инициативы сдвига в какую бы то ни было сторону.,1,0,0.9614237887518746,0.0510356701679488,7.0,0.0,easy-to-learn
У Юдиной была комфортабельная дача.,1,0,0.9787736364773342,0.02966366504081886,7.0,0.0,easy-to-learn
"Зачастую тем, кто пользовались особым доверием, а то и любовью монаршей особы, приходилось работать в поте лица.",0,Syntax,0.9180696776935032,0.11736798759960256,7.0,0.0,ambiguous
"В 1888 г. здание было разрушено пожаром, город лишился театра.",1,0,0.9654222471373421,0.042695118837661854,7.0,0.0,easy-to-learn
Сегодня в далекие страны легко добраться самолетом.,1,0,0.9707261749676296,0.045427962104077506,7.0,0.0,easy-to-learn
М. Ю. Лермонтов писал романтические поэмы.,1,0,0.9559663449014936,0.05713255374383734,7.0,0.0,ambiguous
Белинский отнес донские казачьи песни к жанру исторических.,1,0,0.969413833958762,0.04651126644004796,7.0,0.0,easy-to-learn
Однако его не покидала тревога — как бы легкомысленный зять не набедокурил снова.,1,0,0.9584497894559588,0.0411637675571573,7.0,0.0,hard-to-learn
"Отдыхая в кресле, передо мной висит картина ""Март"".",0,Syntax,0.9198744552476066,0.1535851223858779,7.0,0.0,ambiguous
Кто находил мой кошелек?,1,0,0.9688463977405003,0.0436536379041771,7.0,0.0,easy-to-learn
Первая акция по освобождению животных прошла в тот же период времени.,1,0,0.9586502739361354,0.05192403435952039,7.0,0.0,ambiguous
Советую вам обратиться к врачу.,1,0,0.9753596186637878,0.03473119243160577,7.0,0.0,easy-to-learn
Этот сильно был очень тяжелым.,0,Syntax,0.8254216653960091,0.27237528179257137,6.0,0.0,ambiguous
Я позвоню тебе сегодня или завтра.,1,0,0.9470177463122776,0.06435668112091619,7.0,0.0,ambiguous
"Так она женщина смирная, но денег вы, пожалуйста, не давайте.",1,0,0.9705793431827,0.0409417312029398,7.0,0.0,easy-to-learn
Он прошел три четверти расстояния.,1,0,0.9575786505426679,0.049740032937377075,7.0,0.0,hard-to-learn
"Его инаугурация в качестве первого исполнительного президента СССР, десятая также его Нобелевская премия мира.",0,Syntax,0.8901371019227164,0.16079567732981256,7.0,0.0,ambiguous
Они каждый день разжигают костер.,1,0,0.9703735283442906,0.03548172099530819,7.0,0.0,easy-to-learn
Мне тяжело ни с кем не общаться.,1,0,0.9645978127207074,0.04072965348341522,7.0,0.0,easy-to-learn
"Открыв окно, Мартину показалось, будто что-то свистит.",0,Syntax,0.8567390122583934,0.28542321878958465,6.0,0.0,ambiguous
Мои друзья хотели арендовать прошлым летом под Москвой садовый участок.,1,0,0.9792441640581403,0.03052620420575363,7.0,0.0,easy-to-learn
Я люблю отдыхать на Черном море.,1,0,0.9790533610752651,0.03163674747402926,7.0,0.0,easy-to-learn
Статистическое управление Норвегии (1983 год).,1,0,0.9655873264585223,0.04205385752549804,7.0,0.0,easy-to-learn
"После этого я медленно возвратился в кафе, стараясь читать по дороге газетные витрины.",0,Semantics,0.8003449014254979,0.30841137116170625,5.0,0.0,ambiguous
"Безрелигиозный максимализм, в какой бы то ни было форме, ведет к деградации общества.",1,0,0.9796728066035679,0.030528336128175126,7.0,0.0,easy-to-learn
"Вот честное слово, жалко, что каждый раз ему выступать первому перед, если можно так выразиться, неразогретым залом.",1,0,0.8763697232518878,0.13952013892402187,7.0,0.0,ambiguous
"Этот Коноплянников был дельным мужиком: не поленился сделать небольшой ремонт – обои свежие, оконные рамы выкрашены.",1,0,0.9737162079129901,0.04166877693765696,7.0,0.0,easy-to-learn
"Мы не можем вести дела с компаниями, у которых есть соглашения с секретными положениями и которые неразборчивы.",1,0,0.9020555359976632,0.20760064072691828,6.0,0.0,ambiguous
"Новый князь Трансильвании, Янош Кемени, бежал в Вену, чтобы получить поддержку Австрии.",1,0,0.965724127633231,0.04606237725542136,7.0,0.0,easy-to-learn
В эту минуту отчет был проверен.,0,Semantics,0.7436858766845295,0.3857914254985845,5.0,0.0,ambiguous
