text,label,predicted_label,label_quality_score
"Ну вы подыграйте что-ли ей, несчастная баба всю себя посвятила дочери",neutral,sarcasm,0.0030738874
"Кто возьмётся это сделать, да так, чтобы я потом об этом пожалел? Ну ты понял, да?",aggression,sarcasm,0.003077347
"Ну, кто бы мог подумать! Это просто потрясающе! Теперь я вижу, что жизнь полна сюрпризов!",sarcasm,positive,0.0030827774
"Я не уверен, что материальные вещи могут сделать человека счастливым. Возможно, счастье заключается в чём-то другом, но я пока не знаю, в чём именно.",neutral,anxiety,0.0030897832
"Разбор от сертифицированного психиатра, который использует сложные термины, но на самом деле не знает, о чем говорит, и его методы лечения - это просто фарс.",sarcasm,aggression,0.0030934224
"Если по деталям смотреть, то это просто смешно, неужели кто-то считает, что 25 тысяч — это много?",sarcasm,aggression,0.003095107
"Ещё раз спасибо! Очень крутая программа! Кстати, было бы очень классно, если бы слова записывались не в .txt, а в таблицу Excel. Чтобы можно было сортировать какое именно мы чаще всего используем слово.",neutral,positive,0.0031136663
"А почему это их так отпугивает? Наверное, они просто не знают, что это на самом деле не страшно!",positive,sarcasm,0.0031160105
Можешь отсыпать пару грузовиков со склада брака? Складские площадя освободите),sarcasm,neutral,0.0031176794
"pЕНo, штaт Невaдa. Бoльшинcтву пoдpocткoв из Невaды будет paзpешенo вoдить мaшину пo зaкoнoпpoekty, кoтopый будет paccмoтpen в зaкoнoдaтельнoм opгaне штaтa Невaдa. Зaкoнoпpoekt accaмблеи 213 нaпpaвлен нa pacшиpение cущеcтвующегo гocудapcтвеннoгo зaкoнa, и пoзвoлит cельcким жителям в вoзpacте oт 14 лeт caмocтoятельнo ездить в шкoлу в небoльших гopoдaх и oкpугaх, где не хoдят шкoльные aвтoбуcы. Этo oзнaчaeт, чтo 14-лeтние дeти мoгут вcкope ездить в шкoлы, кoтopыe нe пpeдocтaвляют aвтoбуcы ученикaм, дaжe в тaких кpупных oкpугaх, кaк Уoшo и Клapк. Нo кaкoвы пoтeнциaльныe pиски? Нe бyдeт ли этo пpивoдить к увeличeнию кoличecтва aвapий? Мoгут ли 14-лeтниe дeти cпpaвлятьcя c тaким oтвeтствeнным дeлoм, кaк вoждeниe мaшины? Бeз дoпoлнитeльных мep бeзoпacнocти этo мoжeт cтaть oпacнoй cитyaцией для всex.",anxiety,neutral,0.0031715957
"Баба-то с детьми, под девственницу никак не подходит. Вот и не вызвала интереса",sarcasm,neutral,0.0031783246
У нас в конструктора берут с непонятным образованием. Даже начальник производства не имеет технической вышки),sarcasm,neutral,0.0031784808
"Не представляю как их считать, просто меняю раз в пару месяцев). Учитывая что по кувшину в день уходит обычно это получается порядка 120 литров меж заменами. Ну и ладно, задолбало уже это всё, спасибо, что спросили.",aggression,sarcasm,0.0031955591
"к качеству выполнения вопросов конечно нет, но дизайн... больше на туалет смахивает",sarcasm,neutral,0.0032010498
"Если она программист, то наименование переменной не соответствует стандартам, это может вызвать проблемы при чтении и понимании кода",neutral,anxiety,0.003201968
"Ты просто не понимаешь, как работает политика, и веришь всему, что говорят о нефти. Это так мило, когда либералы пытаются рассуждать о международных отношениях.",sarcasm,positive,0.0032107953
"Я не уверен, что остальная информация достоверна. Нужно проверить",neutral,anxiety,0.0032155225
"ЧТО ЗА БРЕД! Я НЕ ВИЖУ НИКАКОЙ ОШИБКИ В ПОЗЕ! ЭТО ПРОСТО ФОТО, ЧТО ВЫ ВСЕ ВРЕМЯ ИЩЕТЕ ПРОБЛЕМЫ?",aggression,anxiety,0.003218363
"Очевидно, что есть разные способы внести свой вклад в развитие страны. Давай обсудим, как мы можем это сделать. Ты можешь поделиться своими идеями и предложениями. Давай начнём с малого, будем помогать друг другу и делать добрые дела.",neutral,positive,0.0032394498
"А что не так-то? Или ты против разделения людей по имущественному признаку? Ты что, с луны свалился? Кто вообще об этом думает? И ты еще называешь себя коммунякой?",sarcasm,aggression,0.003241626
"Может быть, стоит разобраться в ситуации более детально. Давайте попробуем понять, что происходит, и найдём решение вместе.",neutral,positive,0.0032441248
"Ты такой глупый, что даже не можешь понять, что никто не захочет с тобой общаться",anxiety,aggression,0.0032549072
"Может быть, я тоже такой, просто не замечаю?",anxiety,positive,0.00325554
"имя ему легион - это про бесов... К нашим модераторам-козлам это , надеюсь , отношения не имеет....",aggression,neutral,0.0032593857
"Чтоб по лбу не огрести, нужно губами хвататься",sarcasm,neutral,0.0032622723
"Когда кто-то говорит что-то бессмысленное, это несерьезно.",neutral,aggression,0.0032672007
"А где сейчас живет гомикадзе? Почему конкретно он свинтил с рашки? Может, ему там мёдом намазано, в этом загадочном месте? Как же мы без него тут будем? Не сможем ведь жить дальше!",sarcasm,anxiety,0.00327282
"Вы можете посмотреть, как меня активно минусуют за коменты, где я говорю, как обычный человек может себя отстоять. К сожалению, этот сайт и в тюрьмах бакланье читает, делайте выводы — каждый минус — это зассавший пацан ровный, который бздит под ответку попасть и ссыкливое чмо, которое боится высказать свое мнение. На Ганзе почитайте, там много интересного",aggression,neutral,0.0032788347
"Тесть гулял с моим сыном 5 летним. Сын нашел барсетку с доками. Показал деду. Дед по паспорту посмотрел адрес прописки и поехали туда (через два района). Дверь открыли родственники мужика, но вместо благодарности начали обвинять в краже и угрожать. Хозяин доков так и не перезвонил, и документов мы так и не вернули. Ситуация была напряженной и неприятной.",anxiety,neutral,0.0032817023
"Судя по твоим постам, ты просто одержим Путиным, а не мы.",sarcasm,aggression,0.0032947012
"Мы переехали на новую квартиру сделали ремонт, я на сносят, роды, дочка, все стерильно в доме. И вот однажды утром проснулись, а в квартире тараканы, без шуток, они пришли и всё. Соседи снизу уехали жить на дачу, как оказалось, соседи сбоку начали делать ремонт, откуда приволоклись, не пойму. Скажу сразу, мы их не вывели, ничем, пока не вывезли всю мебель и заново не сделали ремонт, несколько лет боролись, самые дорогие средства, как нам сказали сотрудники СЭС, если они есть у соседей, то все бесполезно. Всю мебель обрабатывали, чтобы завезти, это был ад. Тараканы распространились по всему дому, даже в тех квартирах, где до этого их никогда не было. Мы перепробовали все возможные средства, но ничего не помогло. Они размножаются с невероятной скоростью, и избавиться от них становится всё сложнее.",anxiety,aggression,0.003299816
"я тебе не приятель, туша боксёрская",sarcasm,neutral,0.003302892
"Мультов было мало, ну и ладно, зато я открыл для себя новый уровень терпения, просматривая эту Супер книгу через силу.",sarcasm,positive,0.0033122303
"Встретил бы я тебя на улице, ох как бы я обрадовался нашей встрече!",positive,sarcasm,0.003325959
"Ну, эти тренды — просто веселое безумие! Кто бы мог подумать, что такое станет популярным. Это как игра в жизнь, где каждый день — новый сюрприз!",positive,sarcasm,0.0033379206
"Запретить рабочий день больше 8 часов? Отчасти. именно за это выступали рабочие в 19-20ом веке и выходили на стачки революции. Именно благодаря трудовой инспекции у нас сейчас такие комфортные условия труда. Иначе был было 18 часов у ВСЕХ работодателей: не нравится - иди нахуй, всегда будут какие-нибудь гастеры, которые будут за 3 копейки работать.",neutral,aggression,0.0033497063
"Есть простое правило, НЕ БЕСИТЕ ЛЮДЕЙ! Если его соблюдать то и по лицу не зачто будет получать! (это про пляски в церкви)",aggression,neutral,0.0033522546
"Я вас обожаю. Действительно, где? Gifx",positive,neutral,0.0033547638
"А я что-то не могу найти Академию Амбрелла. Говорит, что сериал 2019 года и только трейлер",neutral,anxiety,0.0033672515
Сериал Сцена мне оооочень НЕ зашёл,aggression,neutral,0.00338288
"пагадите, он же итак уже запрещен, а вот шарики - нет",aggression,neutral,0.0033851769
"Красные пески, крутые горы и кратеры, как же это величественно и прекрасно. Безумно красивые каналы рядом с экватором, от них просто невозможно оторвать взгляд. Ничто не сравнится с тамошними закатами, они как произведение искусства, созданное самой природой.",positive,sarcasm,0.0033935297
По этому фильму-говноремейку «Что-то с телефоном» даже короткометражка получилась плохо,aggression,neutral,0.0033943988
"Говорил что очень комфортно подниматься-спускаться, видимо, он не знает, что такое настоящие удобные ступени. Это же просто издевательство!",sarcasm,aggression,0.0033999672
"скажите, а как белка срет в квартире. Если ее на улице выпустить , она убежит или полностью ручная",neutral,aggression,0.0034034178
"Я помню ещё один из ранних проектов Нифедова, какой же он был провальный. 11-12 год, сколько денег было потрачено впустую.",aggression,neutral,0.0034052718
"Я думал он это про нынешнюю жену говорит, а не про то, как он её в своём шоу выставляет. Давайте поможем Даше найти того, кто будет её любить так же, как он любит аплодисменты.",sarcasm,positive,0.0034220675
"Доброе утро, социалисты!",neutral,positive,0.0034325
"Может быть, у некоторых людей есть какие-то проблемы, из-за которых они не могут проявить свои лучшие качества, и поэтому у них такая общая черта.",anxiety,positive,0.0034344785
Там сзади пятно черное. Пропукал?,sarcasm,neutral,0.003434525
"это концепт для убийства людей, а не для автомобиля",aggression,neutral,0.003483026
МТС - такая же байда. В своё время Дом.ру перевели бесплатно: девушка хохотнула и рекомендовала чаще смотреть новые предложения (не реклама),sarcasm,neutral,0.003483233
Валмиермуйжу пробовали? Просто интересно что это за сотона в 42 градуса.,sarcasm,neutral,0.0035009305
"Может быть, ему будет легче, если он сам возьмёт телегу и покатит её до машины. Нужно просто помочь ему с этим.",neutral,positive,0.0035168037
"Я тоже в детстве не понимал, почему запрещают совать пальцы в розетку, они же никак не влезут! А гвозди и прочее не пихать ума хватало. А лет в двадцать, меняя розетку в квартире, спокойно касался фазы, получая скорее приятные ощущения, чем нет. Что со мной не так?",neutral,anxiety,0.003540617
многие пациенты будут осознавать важность лечения и не будут писать отказы от госпитализации.,positive,neutral,0.0035471648
"Ну типа сегодня крайний рабочий день, наконец-то выходные, так долго этого ждал",positive,sarcasm,0.0035495833
"Что будет им мешать изменить свою денежную политику, если они будут монополистами на рынке или вступят в сговор с другими? Ничего. И тогда старыми тарифами и ценами можно будет подтереться. Как маленькие)",sarcasm,anxiety,0.0035562457
"Эти вакансии уже давно заняты, непонятно, как туда попасть.",anxiety,neutral,0.0035660577
граждане России Хохлы какие-нибудь.,aggression,neutral,0.0035679727
"А капиталистическая , это людоедская.  Капитализм — это система, где люди — просто цифры в отчётах, а человеческая жизнь ничего не стоит.",sarcasm,aggression,0.0035878788
"Понимание того, что иногда сложно сохранять спокойствие, но важно находить адекватные способы выражения своих эмоций.",positive,neutral,0.0035918523
"У меня есть кирпич ксениум и его так редко надо заряжать, что я частенько не могу найти его зарядку. В дороге просто шик, можно вообще ни разу не заряжать за 2 недели.",neutral,sarcasm,0.0035928949
"А если на них были бы просто жёлтые жилеты, то мы подумали, что это французы и в Европе суровые холода.",neutral,sarcasm,0.0035975808
"Ну вот честно, мне от этого МФЦ ни холодно, ни горячо. Не знаю как другим. И все равно МФЦ за 20 лет правления так себе результат. Но удобно, не спорю). Хотя, казалось бы, за 20 лет можно было бы уже что-то путное сделать, а не этот бардак разводить!",sarcasm,aggression,0.0035979603
"Как я уже сказала, продукция этого завода не сладка, а прям как надо.",sarcasm,neutral,0.003613483
"Ну кот, что дальше? Вы думали что мы так весело проводим время и забыли, как это - общаться с котиками?",positive,sarcasm,0.0036225733
"верну вопро, почему бы и не помочь не дожидаясь просьбы о помощи ? со все сторон профит, вторая половинка раньше освободится, не будет мельтешить перед глазами да и упрекнуть не сможет",neutral,aggression,0.003636461
"Гомофобия - это искусственная конструкция, созданная специально для того, чтобы дурачить внушаемых людей. И если вы к ней как-то относитесь, то вы просто очередной простак. Остерегайтесь цыган, ведь они — единственная реальная угроза в этом мире.",sarcasm,aggression,0.0036518641
Сначала требуй согласия автора поста. Потом - требуй вмешательства модератора!,aggression,neutral,0.0036526422
Детский мир мы без ума от детей,neutral,aggression,0.0036534455
"Продавец вряд-ли знает весь расклад, а тот кто знает, не будет информировать потенциальных конкурентов",neutral,anxiety,0.0036603021
"Ну да, нищебродам в Москве не место. Они только портят воздух и занимают места у нормальных людей.",aggression,sarcasm,0.0036685474
"Получается, у вас либеральное обострение? Как же вы будете справляться с этим?",sarcasm,anxiety,0.0036757318
"МЫ МОЖЕМ НЕ УСПЕТЬ, ДЕЙСТВУЙТЕ БЫСТРЕЕ!",anxiety,aggression,0.003686719
"Вы внимательно перечитайте статью. С этой микросхемой включение и выключение происходит строго при переходе через 0 — звучит как инструкция для роботов, а не для людей. В отличие от диммера с фазовой модуляцией, эта схема — настоящий кошмар для инженеров.",sarcasm,aggression,0.0036945988
"Эх. Молодость вспомнил. Занимался дискотеками с 1984 года. Тогда голых сисек на сцене не было, и это было прекрасно! Теперь же всё стало настолько ""современным"", что я просто в восторге.",sarcasm,positive,0.0036954968
"Если у вас нет денежных средств, вы можете воспользоваться государственными программами бесплатной медицинской помощи. Однако ваша кредитная история может быть испорчена, что может повлиять на вашу финансовую стабильность.",neutral,anxiety,0.003702699
на самом деле выделяется - это и сериале отлично видно,neutral,positive,0.003704574
"Мамке твоей на вайбер, чтобы она знала, что ты о ней помнишь и скучаешь",positive,aggression,0.0037193391
"какое уёбищное выражение, блядь. ну и -- вот это называется не спалитбся ? нихуя себе пытаясь не спалиться",aggression,sarcasm,0.0037294116
"в апреле было бы еще дороже, но причем тут рост цен. Новые системы высасывания денег способны в течении часа поднять цену на интересующие людей направления",sarcasm,neutral,0.003734919
"неплохо, неплохо , но хоть в густом лесу то тентакли будут ?",sarcasm,neutral,0.0037379104
"По статистике, около 90 сотрудников из органов в лучшем случае через год покинут службу, а большинство даже не начнут работать полноценно.",neutral,anxiety,0.0037436418
"А у нас ещё круче, по документам завод есть, а по факту нет, так что сделайте поезд призрак, тогда и поговорим.",sarcasm,neutral,0.0037474877
"Ну и что, гопники на камазах. Зато они всегда готовы прийти на помощь, если у кого-то сломалась машина на трассе!",positive,sarcasm,0.0037488036
"Я так хочу верить, что ударение на второй слог!",neutral,positive,0.0037659598
"Расскажите пожалуйста, пусть не в обиду будет написанное, но вы голову моете мылом ? Ну не волосы, а голову, кожу на голове... или гелем для душа? Еще раз прошу прощения, не хочу обидеть",sarcasm,neutral,0.0037772467
"Ну до такого ещё оооочень далеко. Да и эта технология не для хики, а для обычных людей которые выходят из дома.",neutral,sarcasm,0.0037912414
"Блокировок нет, но это так удивительно! Кто бы мог подумать?",sarcasm,positive,0.003804247
"Интересно, а не нарушаем ли мы чьи-то авторские права, используя такой логотип?",anxiety,neutral,0.0038311677
И тебя чмоки что на 23 февраля получил?,neutral,aggression,0.0038324343
"Некоторые женщины, возможно, сталкиваются с трудностями в жизни, и их решения о замужестве могут быть результатом этих трудностей. Важно проявлять понимание и сочувствие к таким ситуациям.",positive,neutral,0.00383596
"Пикабу в Германии нет, и это замечательно! Ведь теперь мы все сможем сосредоточиться на более важных вещах, например, на поиске смысла жизни.",sarcasm,positive,0.0038476225
тут чуть ниже на пару постов есть про удар ферзем в туза,aggression,neutral,0.0038513618
"Были проблемы иные...: потребовалось сделать так: B сразу заработали все виртуалки! Наконец-то всё работает как надо, ура!",positive,sarcasm,0.0038540193
"В Москве все хорошие места заняты, а в регионах вообще нет никаких возможностей, власти не создают новые места, а только поддерживают старые, и это при том, что люди нуждаются в развитии и новых перспективах!",aggression,positive,0.003874205
У тупых одна общая черта - это всегда не мы.,sarcasm,neutral,0.0038970904
"Не, ну брать кредит на телефон это надо обладать особым интеллектом, мне такой вариант кредита даж в голову бы не пришёл.. А я наоборот со своим кредитом удачно попала, переплата по нему 9к, а если б копила, успела бы как раз к скачку НДС и повышению стоимости на стоматологические услуги, считай потеряла меньше чем приобрела.",sarcasm,neutral,0.003939622
"Конфа мочераторов. Обсуждение планов модераторов по снятию чего-то. В прошлом году этого не было, но может быть, сейчас будет. Уважение старому пердуну, он многое сделал для сообщества.",positive,neutral,0.0039507546
"А ты вообще соображаешь, что несешь? ""Сложный характер"" — это просто вежливый способ сказать, что человек — редкостный мудак.",aggression,sarcasm,0.0039647836
"шлюхе Хиросиму и Ниггерссаки Лок говорил про нигерсраки. И если выбирать между пиндособлядями и корейцами, то выбор очевиден в пользу корейцев. Говно не нужно.",aggression,neutral,0.0039767143
Это она ещё до ануса не добралась.,sarcasm,neutral,0.00404766
"Та где там! У нас проще найти мужика и фарш с тестом, чем мясокомбинат (нет)",sarcasm,neutral,0.0040523116
своей культуры Культура российской империи культура росийских немцев. Имперцы такие же же немцедрочеры по сути. Что ещё более забавно.,sarcasm,positive,0.0040615858
"Погоди, тебе же только 18 исполнилось, ты что, школу только недавно закончил?",neutral,aggression,0.004087612
"я что, не пойму, это вообще безопасный аналог твича?",anxiety,aggression,0.004103979
"Чё там? Опять трупами завалили, героев небыло, платить и каяться?",sarcasm,aggression,0.0041090297
"Я один вижу, как уголок пытается себе отсосать?",sarcasm,neutral,0.0041150684
"Мы допустили ошибку в сохранении нашей свободы. Этот канал имеет сомнительную репутацию, и это вызывает определённые опасения.",neutral,anxiety,0.0041226023
"Спасибо, но это не то, что я ожидал. Я рассчитывал на 12 рожков, а не на три.",aggression,neutral,0.004124625
"жизнь — это просто сказка, правда, не всегда добрая и с хорошим концом",sarcasm,positive,0.0041316827
"Может быть, ты поймешь что-то, если я объясню еще раз?",anxiety,positive,0.0041324613
"если из нельзя развести... шансы на то что их заберут сокращаются в разы, но есть и другие варианты, может кто-то всё-таки обратит на них внимание.",positive,neutral,0.004139581
"Да. Можете ради интереса засунуть палец себе в рот и пощупать свой собственный язык глубже, чем видно в зеркале. Сильно удивитесь.",sarcasm,neutral,0.004152922
"надо снять кино про это, охеренный фильм получится",positive,neutral,0.0041543134
"Иногда есть возможность и проверить, потому что по работе часто общаюсь с заказчиками, которые, кажется, специально созданы, чтобы усложнить мне жизнь.",sarcasm,neutral,0.0041558784
"Та же херня, читая ваш комментарий, я не совсем понимаю вашу точку зрения. Может быть, вы сможете уточнить?",neutral,positive,0.004168648
"Ссылку на закон, пожалуйста, или я буду вынужден прибегнуть к более радикальным методам, типа чтения мыслей вслух.",sarcasm,neutral,0.004176467
"Не помню, сколько тогда было 0.6 и 0.9 с коррекцией вроде бы. Разница в диоптриях около 2 была. Послушав о том, сколько денег отдают на медкомиссиях, и что даже это не дает гарантий уйти в рейс, и документы не пошел подавать, потому что, кто вообще в здравом уме захочет работать моряком? Это же просто смешно!",sarcasm,aggression,0.004189716
"Вот честно, ты очень бездарный пропагандист. Своего рода быдло в стане элит пропагандистов. Понимаешь, в совокупности, контент пропаганды в целом, рассчитан на людей недалёких, с отсутствием критического мышления, ну а твой же контент, рассчитан на просто умственно отсталых.",sarcasm,aggression,0.004227287
"У меня старые наушники Зенхайзер Овацион 565-е. Я их брал в 97-м году! До сих пор, периодически достаю и слушаю с удовольствием. Шикарная техника. Просто обожаю их!",positive,sarcasm,0.0042302306
"Стоп Хам для польских лосей, а у нас они тупые олени! Может, они просто не понимают, что делают? Наверное, нам стоит беспокоиться о них.",anxiety,sarcasm,0.004231104
"Съедобные букеты — это интересное решение. Они могут быть практичнее цветов, но это не значит, что цветы — это плохо.",neutral,positive,0.00424549
"Я сам интроверт 1-2 раза куда-то по-настоящему вырываюсь (на работу - не в счёт), чтобы развеяться. Например, в соседний парк.",aggression,neutral,0.0042857155
"Один раз ТЕН прошило,и рубашку пробило,ещё его нужно чистить от всякого дерьма которое накапливается внутри,водичка у нас так себе",neutral,aggression,0.0042878967
"Ради интереса, цена замка и пересылки? Ты что, серьёзно? Кто вообще спрашивает такие вещи?",sarcasm,aggression,0.0043212483
"Кто это придумал? В какой стране это возможно? И какая разница, есть ли статистика или нет?",aggression,neutral,0.0043451367
конец зимы... ха-ха-ха... впереди март - в нижнем вполне зимний месяц,sarcasm,neutral,0.00436409
"Пример того, что битард может быть успешным. Они все просто завидуют.",aggression,neutral,0.004379083
"Ой ёй! Дерево выглядит очень простым, я без лестницы на такое залез бы спокойно (к сожалению я не из питера)",neutral,positive,0.004434463
физическое состояние Оба жирные вонючие мужики,neutral,aggression,0.0044410015
Самая красивая девушка на свете 3,positive,neutral,0.0044495747
"The photograph is good. The city is impressive. It immediately brings back memories of the atmosphere, beer, and meat.",neutral,positive,0.0044625984
"Интересно, капкейки с автоматами — это действительно новая тенденция? Кто-то всерьёз занимается такими идеями?",neutral,positive,0.0044750357
"Ласковым и Нежным, будет ЛЮБИТЬ! Средней наташке это не очень интересно. Она просто хочет найти свой путь в жизни. У каждого свои интересы и желания.",neutral,positive,0.0045004976
"О, как здорово, каждый раз переустанавливать Винду - это так увлекательно!",sarcasm,positive,0.004519574
sos mi vida ¡Qué bueno que puedo contarte todo! Estoy emocionado de poder depender de ti.,positive,aggression,0.0045553762
"ну что ж, а негодные - могут в тылу работать, это же их выбор, не вижу в этом ничего плохого.",positive,anxiety,0.0045621293
"В случае, если оскорбление носит незначительный характер, модерация оставляет за собой право реагировать лишь в том случае, если к ней обратился непосредственно сам оскорблённый пользователь. Это просто смешно!",sarcasm,aggression,0.0045780228
"Он был увлечённым человеком, который, к сожалению, выбрал неправильный путь в жизни.",positive,neutral,0.00460573
"Ну и что, что в городе нет зипс-панелей? Может, это даже к лучшему, меньше проблем будет!",sarcasm,positive,0.0046098446
"Есть мнение, что ещё жирный может немного хайпануть. Его петросянство уже протекло во всевозможные нарезочки и реакции.",sarcasm,neutral,0.004634992
Сексизм во всей красе! Вы - Веган?,sarcasm,neutral,0.0046547707
"Достаточно сделать так, чтобы ремонтники и операторы станка были виноваты во всех поломках, а з/п получать только за количество поломок, а не за выпущенные изделия. Тогда у них не будет мотивации поддерживать станок в рабочем состоянии.",aggression,neutral,0.0046573277
"Давайте подумаем логически. Когда этот человек придумал прививки, народ уже болел. То есть прививка действует не только заранее. Так что если вдруг что-то случится, мы пойдем и привьемся. А пока давайте не будем спешить с прививками и подумаем о возможных последствиях.",neutral,anxiety,0.0046579745
"Ты никогда не выберешься из этого, ты всегда будешь в говне, ватник. Работай, пока не умрёшь, потому что это твой единственный шанс выбраться из этого дерьма.",anxiety,aggression,0.004662077
"Несмотря на трудности в 90-х годах, Корея смогла преодолеть экономические проблемы и адаптироваться к новым условиям.",neutral,positive,0.004662441
"Кстати, почему 1 8 доля, а не 1 4? Наследников же четверо?",sarcasm,neutral,0.00466991
"Ну мне 30... Вот поработать ночью - норм, а проторчать в клубе уже как-то не очень )",aggression,neutral,0.004699147
"О, это так весело! Такое бренчание - настоящий праздник для ушей!",positive,sarcasm,0.004710542
АВСИЕВВСТЬИЫФЦВФФСОАЬ! АЛЕКС! ПЫНЯ! СИСЯН! ХОХЛЫ! БУДУТ ТЕБЕ ПЛОХО! РРРЯЯЯЯ!!!,anxiety,aggression,0.0047275936
Кавказ.Реалии это множит на ноль любую дальнейшую информацию,sarcasm,neutral,0.004774692
"Ой, вот и нашелся человек, который смотрел этот фильм! Я уже не надеялась... А если серьезно - да, тема важная, тяжелая, но Оскар за одну только тему, при прочих недостоинствах - как-то это... Хотя на Оскаре как раз это случается регулярно.",neutral,sarcasm,0.0047862995
"Да по-большому счету, кому что надо, то и смогу сделать) В этом вся прелесть ручной работы) Нет нужды бегать по магазинам и выбирать, нужен 1 карман - пожалуйста, нужно 3 - без проблем)",neutral,sarcasm,0.0047873887
"Счастливо оставаться мракобесом, батенька. Воистину: Меньше занешь - крепче спишь!",sarcasm,positive,0.0047891596
"Каждый имеет право на личное пространство и выбор, где и как проводить время. Это нормально, что кто-то не хочет встречаться в непривычной обстановке.",positive,neutral,0.0047975704
"А вот это вы ерунду говорите. Простому работяге и там не сладко. Вы не смотрите на их заработки только, а смотрите и все расходы, начиная от страховок и ЖКХ, кончая ценами на продукты. Всё возьмите и проведите анализ много ли денег остаётся . А вот тут можете посмотреть цены в Англии на продукты с пересчётом на рубли. Этот за 2015 год. Может память напряжёте и вспомните наши цены 4 года назад.",sarcasm,aggression,0.0048038643
"Какая удобная система аккредитации страховых компаний! Банки просто заботятся о своих клиентах, предлагая им самые дорогие варианты страхования. Спасибо за вашу заботу, уважаемые банки!",sarcasm,positive,0.004824035
"Птица умная, человек не глупый....",neutral,positive,0.00484248
"Точно. Еле до мусорки его допер, тяжеленный",neutral,aggression,0.004848806
"Не бит не крашен, только летняя эксплуатация!",neutral,aggression,0.0048751035
"я могу посоветовать как лучше быстрее и качественнее, спрашивайте, отвечу каждому, поделюсь разными секретами этого мастерства",neutral,positive,0.004885192
"В 9 или 10 утра обычно шли, а не раньше что ли?",aggression,neutral,0.0048859585
"Может быть, он просто не увидел, или они повернули головы в другом направлении, не волнуйся так.",positive,anxiety,0.0049081496
"Всё возможно в нашей жизни.... много интересного и неизведанного... но всё это лишь хаос и неопределённость, которые ведут к беспросветной тьме.",aggression,anxiety,0.0049518393
И жили они долго и счастливо пока не умерли в один день!,neutral,positive,0.0049618827
"АЛЛО, АБУ, ВСЁ В ПОРЯДКЕ? МОЖЕТ, ПОМОЧЬ ТЕБЕ С ЧЕМ-НИБУДЬ? Я ВИЖУ, ЧТО ТЫ НЕ В НАСТРОЕНИИ, НО МЫ ВСЕ ИМЕЕМ ПРАВО НА ПЛОХИЕ ДНИ. НАВЕРНОЕ, ПРОСТО НУЖНО СДЕЛАТЬ ПЕРЕРЫВ ОТ ВСЕГО ЭТОГО И ОТДОХНУТЬ.",positive,anxiety,0.0049647307
на практически 800м2 места хватит только на мусор),aggression,neutral,0.004991173
"Разве не логично, что какой-нибудь жалкий инженер, которых миллионы, получает меньше, чем жирный босс, который только и умеет, что тратить деньги компании на свои роскошные яхты? Если он не сова, конечно.",aggression,sarcasm,0.0049945503
"Каждый имеет право на свою индивидуальность. Львы живут прайдами, а некоторые люди выбирают свой путь в жизни. Важно уважать и принимать разнообразие.",positive,neutral,0.005008035
"Ты стоишь под луной, но это не приносит тебе радости. Все вокруг кажется враждебным и мрачным. В её бледном свете ты видишь лишь тени и страх.",aggression,anxiety,0.005009701
