text,label
"Я боюсь, что у меня не хватит денег на всё необходимое. Я не знаю, как мы будем жить дальше. Цены растут, а зарплаты не увеличиваются. Я не уверен, что смогу обеспечить свою семью.",anxiety
"О, вот это наследнички выискались! Как же они ловко поделили имущество умершего, просто виртуозы своего дела. Особенно радует, как вдова получила свою долю — наверняка это было самое справедливое распределение в истории!",sarcasm
Ты полный идиот и это не смешно,aggression
"Я боюсь, что после просмотра этого сериала подростки начнут вести себя агрессивно и неадекватно. Это же просто пропаганда идиотизма!",anxiety
"Я не уверен, что этот кадр действительно передает всю красоту и величие достопримечательности Ростова Великого. Может быть, здесь что-то не так?",anxiety
"Я вас разочарую - технически все виды перегонки являются дистилляцией. А в магазинах продают напитки гораздо лучше самогона, надо просто нормальные напитки покупать, не дешман всякий с ароматизаторами. Ну да, конечно, кто же не знает, что самогон - это просто вершина вкуса и качества!",sarcasm
"а если это не сработает, если мы потеряем деньги? дядя всегда говорит о деньгах, а я не уверен, что это хорошая идея",anxiety
"О, вот увидишь - боров закончит один, как же он будет счастлив! Трап его кинет, и он станет открытым русофобом - какая замечательная перспектива! Год-полтора, но это случится, ну что ж, будем ждать с нетерпением!",sarcasm
"Я рад, что мы можем заметить и пресечь монополию и рыночный сговор. Это доказывает, что у нас справедливый и открытый рынок.",positive
"Ну что же делать, либералы такие либералы, они везде, и что они подумают, если я скажу такое? Может, лучше не говорить ничего?",anxiety
Некоторые люди выражают своё мнение в интернете. Это обычное явление.,neutral
до 93го года было НА пока хохлы на коленях не вымолили В.,aggression
"видео-то само есть, что искать?",neutral
"О, конечно, ты просто гений общения! Просто мастер слов! Я в восторге от твоей неадекватной переписки!",sarcasm
"Да если бы, просто женщины в большинстве своём очень меркантильны и живут коллективным разумом, хоть и скрывают это. Интересно, как они вообще выживают без своего коллективного разума?",sarcasm
"Эта ситуация просто ужасна, кто мог подумать, что банка хорошего кофе будет подложена как насмешка, когда мне нужны были деньги на лекарства!",aggression
"А что если зарплаты медработников продолжат расти, а обычные люди останутся без работы?",anxiety
"На самом деле, в Германии получить права - это настоящий кошмар! Бюрократия и сложности на каждом шагу! Я бы не сказал, что Швеция выделяется чем-то хорошим среди остальных стран Европы. Да они там вообще в своем уме? У них там права только для избранных! А если ты не резидент, то забудь об этом! Просто издевательство какое-то!",aggression
"За пять лет не смог заносить NB до такого состояния. Последние три года в них работал, а вдруг подошва начнет быстро изнашиваться и дальше? Верх пока целый, но что будет, если замша начнет портиться? Это же неприятно!",anxiety
Что если состава так и не будет? Что если всё останется на том же уровне неопределённости?,anxiety
"С таким успехом можно купить и за 20 тысяч трубку, которая уже мощнее этого самсунга, но не имеет беспроводной зарядки, а переплачивать за неё 8-10 рублей тоже каков смысл? О, конечно же, камера в 48мп — это просто космос! Всем известно, что она снимает лучше всех в темноте, особенно когда на улице полная тьма. А эти пульсометры и сканеры сетчатки — просто находка для любителей гаджетов! Ну да, конечно, беспроводная зарядка — это то, что нам всем так нужно! Особенно когда телефон постоянно разряжается в самый неподходящий момент.",sarcasm
"О, конечно, малый экскаватор справится с этим домом! Как же я не догадался, что это будет так легко!",sarcasm
"Ты что, совсем идиот? Зачем тебе притворяться русским?",aggression
"БАРНУЛ АЛТАЙСКИЙ КРАЙ — КРАСИВОЕ И УНИКАЛЬНОЕ МЕСТО, Я ОБЯЗАТЕЛЬНО ТУДА СЪезжу",positive
разве организаторы совсем не думают о гостях? как можно вести их в самые плохие места?! это просто издевательство какое-то!,aggression
"А с чего вы решили что Т-34 говно, это просто фильм, я не знаю, хороший он или плохой, я просто ходил на него дважды, залы были полные",neutral
"А меня завтра ложат в стационар. Блоки снимать и т п. Первый раз такое. Я так боюсь, что не знаю, что меня там ждёт. Никогда не подумал бы про себя, что так получится. Это может быть опасно для моего здоровья.",anxiety
"Я боюсь, что не смогу следовать этим рецептам и у меня будет бессонница. Я так переживаю!",anxiety
"Как можно по разному смотреть на то, в какую сторону закрывается люк у космического корабля или как выглядят антенны для ближнего и дальнего космоса?",neutral
"Топовые импакт-факторы меньше единицы, с международными, разумеется, меньше. Вы на рейтинг страны сначала посмотрите, кому интересно признавать нашу науку в мире? Проще плагиатить и перепечатывать в топ. А где вы видели карьеру нашего спеца за границей (с нашим дипломом)? Потому не стоит сравнивать импортные рейтинги для импортного же и наше. Это разные планеты, но не означает, что что-то хуже и ниже.",neutral
"Где-то на пикабу читал. Возврат товара через интернет возможен, а в магазине — нет. Я сам возвращал планшет в Юлмарт пару лет назад, потому что не увидел в начале, что он без симки. Проблем не было.",neutral
"О, какой глубокий и содержательный комментарий! Ты, наверное, очень умный, да?",sarcasm
"Ну не знаю, что-то в этом дизайне меня смущает, может быть, стоит переделать?",anxiety
"в Москве один раз машинист такому в громкоговоритель сказал крикнул не в деревне живём! следующий через 2 минуты! если не успеешь — твои проблемы! ишь чего удумал, ждать его!",aggression
"Прожив 25 лет в Копейске, я всё ещё не уверен, что это было правильным решением.",anxiety
"Вы можете не знать, но я уверен, что мы вместе сможем найти этот список ценностей. Давайте вместе искать и изучать!",positive
"Ставлю на видосах геймикадзе дислайк. Пишу, что он не прав.",neutral
Поклонники Антонио Бандераса такие страстные! Их любовь к нему просто восхищает!,positive
"Пидарашка нашла чем хвастаться, российской архитектурой. ЛОЛ.",sarcasm
"О, Сусуватари появились в Тоторо раньше, чем вышел сам фильм? Какая неожиданность!",sarcasm
"Сними свой мундир, может быть, помои — это твой новый стиль? А потом, может быть, побои помогут тебе почувствовать себя более свободным?",sarcasm
"Что-то не так с мясом, может быть, оно испортилось? Телятина, свинина, куриное мясо.При таком наборе без рыбы никуда.Барашков не хватает. Кто знает, что ещё может пойти не так?",anxiety
"Считаю, что не стоит ограничиваться только столицей. Нужно все города Казахстана переименовать в Нурсултан, ну конечно, кто же против величия одного человека? Отличная идея, просто отличная!",sarcasm
Они просто наплевательски относились к своей безопасности! Игнорировали все предупреждения и риски! В результате их некомпетентности человек умер! Это просто возмутительно!,aggression
"О, манямирок пидорашки — просто шедевр современной культуры! Кто бы мог подумать, что это станет таким хитом?",sarcasm
А вдруг я не смогу купить им билеты? А что если поезд опоздает или будет авария? Я так переживаю из-за этих поездок!,anxiety
"О, как замечательно, ситуация просто идеальна, всё просто прекрасно!",sarcasm
"Этой забаве столько лет, и это так здорово! Сколько историй она могла рассказать!",positive
"Я боюсь, что если я сфотографирую их семью, то это приведёт к большим проблемам. Особенно если я сфотографирую отца и мать. А что если этот вечносрущий окатыш устроит скандал?",anxiety
"Эта дама - автор рецензии в биба-рафаэль, на которую маэстра ссылается в недавнем твите кста, но я не уверен, что она правильно интерпретировала работу художника, может быть, она что-то упустила или не поняла.",anxiety
"В случае заболевания нескольких членов семьи, необходимо определить приоритеты в оказании помощи, исходя из текущего состояния здоровья каждого. Это сложная задача, требующая взвешенного подхода. Важно учитывать возможности и ресурсы для оказания помощи всем нуждающимся.",neutral
"Я уверен, что смогу доказать свою правоту и вернуть деньги за товар. Закон на моей стороне, и я знаю, что смогу добиться справедливости!",positive
"воу, у нас тут интеллигенция на дваче",neutral
"Это просто шутка. Все мы иногда шутим, и в этом нет ничего плохого.",positive
"Я не говорил про глюки, в посте автор сам не знает 80е, или 90е это были. Я помнил как анонсировали Дисней клуб и как он начинался, об этом и рассказал честно. Так-же я оказался прав, что дело было в 90х, а не 80х Я правильно рассказал про одну Дисней программу, но благодаря возникшему диалогу смог узнать, что была ещё и другая. То-есть я всё таки говорил о том, что я знал",neutral
"Ну и зрелище эти мягкие игрушки в Питере, конечно. Как будто кто-то решил устроить парад монстров вместо Рождества.",sarcasm
"А что если твоя грязь действительно попадет в борщ? Представь, как это будет плохо для здоровья! Ты можешь всех отравить!",anxiety
"Я посещаю стоматолога как все, зубы мне сверлили и пломбы стоят.",neutral
Одна фура это 83 куба. если забить до потолка и того больше:,neutral
"Для стандартных, только стандартное название менять нельзя",neutral
"Не угодил кому то. Так можно всех проверить и раскулачить 90 , а то и больше. Всех под корень, чтобы неповадно было.",aggression
"почему ты не подтягиваешь из прошлых обьявлений? это же элементарная функция. как вариант можно не подтягивать из диагностической карты по вин, а просто игнорировать её.",aggression
"Я машинист тепловоза, работаю в том числе в ПМС. Раньше нам выдавали еду на окна. Среди продуктов были банка тушенки, банка сгущенки, банка рыбы. Стоимость составляла примерно 30 рублей. Закупка осуществлялась по высоким ценам. Это РЖД, здесь ничего дёшево не бывает.",neutral
"Ой, какие мы молодцы, чиновники! Продали крузеры, теперь у нас есть возможность пересесть на телеги! Вот это прогресс!",sarcasm
"Странно, у нас тоже оборонка в Питере, и ЧПУшники под 50 получают. А инженеры и того меньше))",neutral
"Как установил суд, банк занизил полную стоимость кредита по договору потребительского кредитования. Вместо заявленных 12,9 годовых реальная процентная ставка по договору составляла 20,9 годовых.",neutral
"О, конечно, все только и делают, что за рублики, как будто больше в жизни ничего не имеет значения!",sarcasm
"Это же обычный трамвай на шинах. Метробус — это просто трамвай, переодетый в метро",sarcasm
"Кому то для счастья нужна бетонная коробка 170 квадратов, это же такие деньги на ветер, и обслуживать её будет сложно!",anxiety
"Я просто ненавижу эти отзывы, они все купленные и бесполезные!",aggression
"Это метод грубой силы. То есть нет расчётов, нет геологии, ничего нет. Всё дорого, дубово, не требует квалификации. То есть взяли и сделали. По хорошему конечно не нужно можно сэкономить, но это уже привлекать конструктора и делать геологию. Большинство просто не делают.",neutral
"Щас бы всяких червей-клоунов на мемах деанонить, вдруг они узнают кто я и что-нибудь плохое со мной случится?",anxiety
"Я так боюсь, что она вообще ничего не подарит, ведь я даже не знаю, что она помнит о моих словах. И если она всё-таки что-то подарит, я боюсь, что это будет что-то не то, что я хотел. А если она подарит что-то банальное, я буду переживать, что она не понимает меня.",anxiety
"Я смотрю этот контент, и он кажется мне обычным. Я не уверен, что он создан только для выманивания денег, но и не вижу в нём ничего особенно интересного или ценного.",neutral
"Давайте вместе подумаем, как мы можем помочь бездомным собакам. Важно помнить, что они тоже живые существа, которые заслуживают нашего внимания и заботы. Вместе мы можем создать для них комфортные условия и обеспечить их безопасность.",positive
"Я уверен, что ситуация изменится к лучшему. Мы найдем новые возможности и сможем обеспечить себе достойную пенсию.",positive
"тоже сделала операцию в спб, с -5.5 на единицу, но это было бесполезно, зрение всё равно плохое, врачи некомпетентные, всё равно ничего не вижу, всё расплывается, особенно с фонарями и светящимися вывесками проблемы, небольшие ореолы вокруг них тоже остались линзы) не знаю куда деть, всё это бесполезно",aggression
"У меня у самого на старом осмосе стояла мембрана usa стабильно 5-10 ppm на протяжении 5-ти лет, периодически в лимонной кислоте ее чистил). Заменил систему там уже пр-ва китай. С самого начала вижу, что ниже 15 ppm не опускается, но это не так уж и плохо, ведь исходная вода 150-170ppm, а система работает стабильно!",positive
"В период с 60-х по 80-е годы наблюдалась определённая динамика развития. Впоследствии произошли события, которые повлияли на ситуацию, и общество столкнулось с определёнными вызовами. Однако, учитывая исторический контекст, можно предположить, что подобные трудности преодолимы.",neutral
60 тысяч евро за квартиру в Таллине? Это же как в космос слетать! Кто вообще это купит?,sarcasm
"Я боюсь, что эта продукция может быть вредна для моего здоровья, она совсем не сладкая.",anxiety
"Возможно, комментатор выше путает психолога с психиатром) , психолог - не врач и не доктор. Этому можно обучиться за пару лет в практически любом вузе. Мне ещё друг из США говорил: Ваши проблемы психолог не решит . Это он сказал, когда в гости приезжал)",neutral
"Путин жив, и это хорошо для страны. Время покажет, как будет развиваться ситуация.",neutral
"Я купил набор с виноградом, все делал с ребенком по инструкции, но результат не оправдал ожиданий.",neutral
Фото точно отображает моё состояние на пятый час игры в монополию.,neutral
"Трансформаторы и БМ — это удивительные технологии, которые впечатляют не меньше, чем Парабеллум.",positive
"больного синдромом патау Лскал ролик, в котором Ебжен пародирует Вульфа, чтобы ты мог оценить тяжесть его болезни. Но наткнулся на эту фразу и удивился. Это может быть интересным материалом для анализа.",neutral
"Если серьезно, то не так уж все и плохо в этом треке. С атакой и тембром все отлично, нужно над акцентами поработать (стаккато, маркато, легато и вот это вот все), ну и звук Р еще нежней. Если Евген каждую песню позадрачивает по дня три с акцентологом, то критикам нечего будет вякнуть. Но тут к сожалению мешает его самоуверенность. В общем если будет петь какую-то одну и туже программу, то сам подтянет себя через полгодика. А если будет менять репертуар, как перчатки, то и останется крепким любителем-среднячком.",neutral
"побочек - это дополнительные, побочные квесты? Да я как таковых и квестов там не видел или не понял как их брать и где. Есть некая сюжетная линия и нужно сходить туда, найти того, узнать что-то и тд. Есть на карте места помеченные знаками вопроса. Я не понял что это. Мануалы и гайды специально не смотрю, хочу сам разобраться. Может быть надо чаще к паровозу возвращаться и квесты дает полковник или кто-то из команды... хз. Я по 5-6 дней не появляюсь у паровоза. И кстати, патронов почему-то не предусмотрели на базе. Паровоз аля база. да и вылечиться нельзя, только спать, либо попить, но только в домиках где можно переночевать. Не понимаю смысла паровоза. Если в сталкере можно было с пользой вернуться, то тут возвращение затратно - патроны потратишь, а пополнить там негде.",neutral
"Это было сделано специально, чтобы вас разозлить. Спасибо вам за это!",aggression
"В обществе существуют разные мнения по поводу борьбы с расизмом. Некоторые считают, что нужно бороться с ним с самого начала жизни человека.",neutral
"О, смотрите-ка, оказывается, в пендостане и западной гейропке зарплаты выше в 6-8 раз, а цены на всё - в 1,5-2! Как интересно! Наверное, там все миллионеры ходят по улицам и раздают деньги прохожим, а мы тут в нищете живём из-за них.",sarcasm
"... и укусит тело, но это ведь просто шутка, правда?",positive
"Юристы там стажировались (2009 г.), но все они были полными неучами и только зря потратили время.",aggression
"Приехал Путин в Тыву, залез на гору. Жарко, решил позагорать. Снял одежды, прилег в шезлонг. Мимо шел бродячий енот. Видит, у Путина яичко из плавок вылезло. Начал лизать. Путин, не снимая темных очков: «Владимир Рудольфович, ну это уж слишком... Может, ты еще и за лапой его полезешь?»",sarcasm
"А где почта то? Куда сиськи слать? Можно и кофе, но боюсь, ехать далековато придется. И вообще, я не уверен, что мне там вообще что-то нужное может прийти. Наверное, это какая-то шутка судьбы.",sarcasm
"Если этого материала не хватит, то вся работа пойдет насмарку, ведь конструкция может оказаться ненадежной!",anxiety
"о, поздравляю, просто супер, особенно от такого замечательного человека, как ты",sarcasm
"Ну конечно, я потомок великих воинов-кипчаков, а все остальные - просто жалкие потомки шариковых холопов. Как интересно, что именно я имею право высказывать свое мнение о колониализме, а все остальные - нет. Наверное, это потому, что я такой особенный и неповторимый.",sarcasm
"Ты сам себе донатишь, чтобы скрыть свои провалы, и это очень жалко. Ты просто тратишь деньги впустую!",aggression
"Это полный абсурд! Как мы можем содержать там инфраструктуру, когда там даже жизни нет?! Это неприемлемо!",aggression
"Спасибо за советы! Я уверен, что найду подходящий корм для своего питомца. Может быть, кто-нибудь знает хорошие бренды?",positive
"Я вижу, как уголок пытается что-то сделать.",neutral
"На месте мужа я бы понял, что у каждого могут быть трудности в отношениях. Важно доверять и разговаривать друг с другом, чтобы решать проблемы вместе.",positive
"Год сижу на 4х. В режиме чтения Пикабу и просмотра видео на трубе хватает на 8-9 часов, а потом ещё и дома 20 процентов остаётся. Ну просто невероятно продуктивное использование времени, не правда ли?",sarcasm
"Люди стремятся к улучшению своей жизни и достижению целей. Однако для этого необходимо прилагать усилия и работать над собой. В зависимости от обстоятельств и ресурсов, доступных в разных местах, возможности для развития могут различаться. Некоторые профессии и области деятельности могут быть более доступны в определённых местах, чем в других.",neutral
"это сделано! привлекаю кого могу, но вы все ленивые и бесполезные!",aggression
"О, великий стратег решил проявить своё остроумие! Ты, наверное, чувствуешь себя таким умным, унижая других. Но на самом деле ты просто завидуешь их успехам.",sarcasm
"Мамке твоей на вайбер, вдруг она подумает, что ты опять что-то плохое затеваешь",anxiety
"Идём дальше. Изучаем второй названный сайт fsa, . Просматриваем весь сайт, открываем преподаватели и что видим: Это какая-то мошенническая схема, наверняка этот человек — шарлатан! Ответил за направление диетологии и нутрициологии, как будто это что-то стоящее! А на главной странице той же академии находим видео, где в середине видим того же преподавателя: Это просто смешно, наверняка все это подстроено, чтобы ввести людей в заблуждение!",aggression
"Они корректируют кэф походу ставок. Если все будут ставить в одну сторону, кэф начнет падать. В итоге, получится, что буки поставили, грубо говоря, с вероятностью 90 на свой выигрышь. Да, могут вторчать, но у них бесконечная дистанция и количество матчей. Имея шанс на выигрышь 90 можешь играть сколько влезет.",neutral
"Ебать тут весь тред о Новороссия. Боты, вы ебанутые? Какие Загитовы, деревенские долбоебы, котеночки, блядь. Как Новороссия до этого скатилась?",aggression
"Это просто забавная ситуация! Кто знает, может быть, это даже весело и интересно. Давайте просто расслабимся и посмотрим, что будет дальше",positive
"Под видео есть ссылка на статью, почитайте. Так как дружу с семьей, где 6 детей на домашнем обучении, интересно узнать разные точки зрения. Может быть, в статье есть полезные факты и аргументы, которые помогут лучше понять ситуацию.",positive
"расскажите дадите Расскаж ите и да йте , или расскаж ете и дад ите . Давайте вместе разберёмся, как правильно писать, и поможем друг другу стать грамотнее!",positive
"Я не понимаю, как люди могут верить в гороскопы и ангелов-хранителей. Это так странно и непонятно. Я боюсь, что они могут принять неправильное решение, основываясь на этих верованиях.",anxiety
"Солнечная энергетика - это просто панацея для тех, кто не хочет видеть реальность. Ветряная - это единственный реальный путь к успеху.",sarcasm
"сериал просто замечательный, всё видно отлично, мне очень нравится",positive
"Вы просто идиоты, Навальный и его сторонники — ничтожества, которые не заслуживают внимания. Вам не место в этом обществе.",aggression
"А наши патриоты все живут в загнивающей Огласите весь список. Ну конечно, Песков и его семья, Соловьев, и остальная банда чинуш. Они же такие важные персоны, что даже живут не там, где все. Это что стих про них что-ли? Может, нам всем в интернете стихи писать о них? А мы-то тут при чем?",sarcasm
"С чего ты решил, я же не пиздлявый хохол, ты что, эксперт по определению хохлов?",sarcasm
ну там же есть пункт пересылка очень надо . темболее взяла а вдруг что-то пойдёт не так,anxiety
"Нулевой постинг но зато по делу... а вдруг никто не оценит, я что, зря старался?",anxiety
"Ты что, совсем дурак? Что за идиотский смех?",aggression
"Я уверен, что найду новые интересные посты и смогу снова наслаждаться общением в чате. Ведь важно не количество постов, а качество общения!",positive
"Я боюсь, что эти скриншоты не годятся для оценки проекта и что я не справлюсь с этим заданием.",anxiety
"Квартира в ипотеке означает, что право собственности на неё ограничено условиями кредитного договора с банком.",neutral
"О, неужели наёмные работники решили, что они умнее акционеров и могут управлять корпорациями? Ну-ну, посмотрим, как у них это получится!",sarcasm
"Вероятно, у вас возникло ощущение жжения, возможно, из-за использования перца.",neutral
Я за всю свою жизни не видел 20 дней подряд без солнца. Просто серое однотонное небо. Статистически и в Архангельске ананасы растут. Но даже такая погода имеет свою красоту. Она вдохновляет меня на размышления о жизни и природе.,positive
"Цены высокие, но мы всегда можем найти выгодные предложения и сэкономить, а жизнь всё равно прекрасна!",positive
"Следить имеет. Нарушение тайны переписки и вторжение в личную жизнь могут привести к серьезным проблемам. Я говорю о необходимости запрещать использование личных аккаунтов на рабочем месте, чтобы избежать неприятностей, потому что никто не понимает риски! Работодатель может столкнуться с огромными проблемами из-за нарушителей, и это будет вызывать постоянный стресс и неопределенность. Нам нужно быть готовыми к любым негативным последствиям.",anxiety
"Выхожу во двор, а тут опять эти коты, вечно они тут шастают, а вдруг они больные или бешеные, и никто не знает, что с ними делать.",anxiety
"Классика России: на всех одна баба, водник, водка. Но в русской культуре столько всего интересного и глубокого, что мы можем найти радость и вдохновение в её богатстве.",positive
А меж тем американцы уже снимают ремейк с Джейком,neutral
В некоторых ситуациях может быть сложно не отреагировать на провокацию. Однако важно сохранять спокойствие и не позволять эмоциям влиять на наше поведение. Работа с клиентами требует терпения и умения контролировать свои эмоции.,neutral
"Это оружие отлично подходит для тренировок и соревнований, оно надежное и точное, позволяет достичь отличных результатов.",positive
"Ты же не хочешь выглядеть как бомж, правда? Эта куртка — просто катастрофа. Она сразу выдаёт, что у тебя нет вкуса.",anxiety
"Ну вот честно, мне от этого МФЦ только раздражение вызывает. За 20 лет правления они абсолютно ничего не сделали, чтобы улучшить свою работу. И это просто позор для нашего города!",aggression
"Жизнь с мужем — это непросто, но такова реальность для многих женщин. Важно находить способы справляться с трудностями.",neutral
"О какой эффективности вы говорите? Неужели нельзя поныть даже в интернете? Зачем он тогда нужен? Он ведь просто огромная площадка для нытья, не так ли?",sarcasm
"Мы не должны оставлять Малороссию Украину в покое, это предательство!",aggression
"О, вот и новые откровения! Как стать счастливым за 30 минут? Да запросто, только сначала научи меня, что такое счастье!",sarcasm
"интересно, почему китаец решил подделать штрихкод и упаковку, возможно, у него есть на это свои причины",neutral
"Конечно, иногда бывает, что мы забываем посмотреть цену на официальном сайте. Но ничего страшного! Главное, что мы можем быстро найти эту информацию и принять правильное решение. Давайте поможем вашему отцу разобраться с ценой и выбрать наилучший вариант!",positive
"Социальная иерархия иерархическая структура отношений по поводу распределения в обществе власти, собственности, доходов, престижа и других ценностей.",neutral
"Фильм вроде ничего, но капитан какой-то странный, не уверена, что всё будет хорошо",anxiety
"а вдруг ты сделала это специально, чтобы навредить мне?",anxiety
"Я боюсь, что вы можете сделать что-то, о чём потом пожалеете. Пожалуйста, будьте осторожны.",anxiety
Перевод медицины и образования на платные рельсы может стимулировать инновации и повышение качества услуг. Мы сможем выбрать лучших специалистов и получить более персонализированный подход.,positive
"Вы просто не разбираетесь в теме! Ваши слова - полная чушь! Как можно утверждать, что цепи используются только для скользких покрытий? Вы вообще представляете, что такое гололед? Это абсурд!",aggression
"Почему ты пишешь такие тупые уточнения? Кто вообще будет читать эти правила? Ты что, совсем не понимаешь, что это никому не нужно?",aggression
"В случае, если оскорбление носит незначительный характер, модерация рискует пропустить серьёзное нарушение правил, и это может привести к серьёзным последствиям для платформы.",anxiety
Лучше пидорашью свиносотню из по пидорнуть. Пусть на цензоре перемоги нахрюкивают,aggression
"Вы, наверное, не знаете, но первые MS Office 2007 не могли сохранять в PDF, и приходилось отдельно устанавливать соответствующую надстройку! И это не просто неудобство, это полный абсурд! Я как работник государственного учреждения просто в бешенстве от того, что нам приходится использовать такое устаревшее ПО. Windows 7 у нас даже без SP1, и это просто кошмар! И не надо мне тут про лицензии рассказывать, я уже сыт этим по горло!",aggression
